"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
44,56,1,1,21,1,1,1,67000,17
44,50,1,1,21,2,1,1,80000,15
44,49,1,3,19,2,1,1,25000,17
44,53,1,2,22,2,1,1,89000,12
44,55,1,3,16,1,1,1,40000,13
44,51,1,1,21,1,6,1,160000,45
44,50,1,1,16,2,1,1,98000,38
44,20,1,5,19,1,6,1,0,41
44,20,1,5,19,1,6,1,0,42
44,18,1,5,19,1,6,1,0,44
44,82,1,2,18,2,6,1,23200,15
44,40,1,1,16,1,1,1,26000,19
44,40,1,1,16,2,1,1,18300,19
44,12,1,5,10,2,NA,1,NA,21
44,5,1,5,3,2,NA,1,NA,21
44,83,1,2,15,2,6,1,0,12
44,50,1,1,18,1,3,1,25000,10
44,52,1,1,20,2,6,1,4000,9
44,17,1,5,13,2,6,1,0,13
44,12,1,5,10,1,NA,1,NA,10
44,60,1,1,21,2,6,1,20700,13
44,36,1,5,21,1,6,1,20700,17
44,56,1,1,19,1,1,1,26000,12
44,55,1,1,20,2,1,1,43000,11
44,35,1,1,20,1,3,1,3000,14
44,31,1,1,20,2,1,1,50000,15
44,7,1,5,4,2,NA,1,NA,12
44,11,1,5,8,1,NA,1,NA,15
44,59,4,1,1,2,1,1,17000,13
44,60,5,1,1,1,1,1,28000,13
44,43,1,5,12,1,6,1,10000,11
44,51,1,3,19,2,1,1,30000,47
44,18,1,5,18,1,1,1,3100,49
44,14,1,5,11,1,NA,1,NA,53
44,40,1,3,21,2,1,1,65000,13
44,10,1,5,6,2,NA,1,NA,13
44,60,1,1,17,1,6,1,3800,15
44,52,1,1,9,2,6,1,0,13
44,19,1,5,17,1,6,1,1200,15
44,43,4,1,16,1,1,9,62000,12
44,35,5,1,18,2,1,1,20000,11
44,20,4,5,19,1,1,9,9700,17
44,15,1,5,12,1,NA,1,0,11
44,1,1,5,NA,1,NA,1,NA,12
44,70,4,2,1,2,1,2,17000,14
44,36,1,1,22,2,1,1,56000,17
44,40,1,1,22,1,1,1,180000,16
44,4,1,5,1,1,NA,1,NA,18
44,2,1,5,NA,2,NA,1,NA,19
44,83,1,2,10,1,6,1,16700,15
44,45,1,1,18,1,1,1,205500,19
44,44,1,1,21,2,6,1,400,16
44,10,1,5,7,1,NA,1,NA,21
44,8,1,5,4,1,NA,1,NA,21
44,81,1,2,14,1,6,1,21300,16
44,40,1,1,21,1,6,1,38000,13
44,39,1,1,21,2,1,1,5000,13
44,12,1,5,9,2,NA,1,NA,14
44,9,1,5,6,2,NA,1,NA,14
44,35,1,5,16,1,1,1,83000,16
44,60,1,3,21,1,1,1,111500,15
44,17,1,5,13,1,6,1,0,18
44,59,1,1,16,2,1,1,46000,16
44,57,1,1,13,1,6,1,12000,17
44,36,1,1,21,2,6,1,9000,21
44,36,1,1,21,1,1,1,83100,16
44,3,1,5,1,1,NA,1,NA,34
44,0,1,5,NA,1,NA,1,NA,34
44,62,1,1,19,2,1,1,50000,27
44,63,1,1,18,1,1,1,45000,29
44,84,1,1,19,1,6,1,210300,12
44,80,1,1,19,2,6,1,13100,11
44,86,3,2,21,1,6,1,33000,18
44,87,1,2,20,2,6,1,24600,21
44,73,1,1,21,1,6,1,63020,19
44,72,1,1,16,2,6,1,8900,18
44,78,1,1,11,1,6,1,21200,14
44,73,1,1,13,2,6,1,0,16
44,60,1,1,21,1,1,1,95000,18
44,60,1,1,16,2,2,1,22000,17
44,73,4,2,1,2,6,1,7100,20
44,82,1,5,21,2,6,1,2600,18
44,30,1,5,23,1,1,1,20000,13
44,30,1,5,19,2,1,2,9600,24
44,47,1,1,21,1,1,1,44000,16
44,41,5,1,21,2,1,6,45000,25
44,11,1,5,9,2,NA,9,NA,47
44,66,4,2,12,2,6,1,18200,16
44,59,1,1,19,1,1,1,23340,14
44,56,1,1,16,2,1,1,15040,14
44,66,5,4,1,2,6,2,1200,21
44,51,1,5,22,2,1,1,110000,12
44,45,1,3,21,2,1,9,100000,16
44,50,1,1,13,1,1,1,30000,33
44,50,1,1,16,2,1,1,55000,41
44,42,1,3,20,1,1,1,34200,44
44,51,5,1,8,1,1,1,7300,30
44,49,5,1,7,2,6,1,0,27
44,26,5,1,12,1,1,1,3200,29
44,18,5,5,12,1,3,1,15000,37
44,74,5,1,1,1,6,1,0,45
44,35,5,1,21,1,1,1,165000,16
44,34,5,1,21,2,6,1,21600,12
44,4,5,5,2,1,NA,1,NA,16
44,0,5,5,NA,2,NA,1,NA,13
44,52,1,1,19,2,1,1,35000,20
44,55,1,1,19,1,1,1,50000,19
44,23,1,5,19,2,1,1,30000,25
44,20,1,5,16,2,1,1,7000,24
44,77,1,3,21,2,6,1,5700,14
44,55,1,1,16,2,1,1,30000,19
44,56,1,1,16,1,1,1,80000,19
44,20,1,5,19,2,1,1,6000,33
44,22,1,5,19,2,6,1,0,57
44,48,5,1,23,1,3,8,20000,25
44,46,5,1,19,2,1,8,34000,37
44,19,5,5,16,1,6,8,0,11
44,17,5,5,14,2,6,8,0,17
44,12,5,5,10,2,NA,8,NA,18
44,36,1,1,22,2,1,1,60000,16
44,46,1,1,19,1,1,1,40000,18
44,7,1,5,4,1,NA,1,NA,17
44,3,1,5,1,2,NA,1,NA,20
44,49,1,3,20,1,1,1,60000,34
44,18,1,5,16,1,1,1,6700,29
44,26,1,5,16,1,1,1,30000,24
44,69,1,3,19,2,1,1,58500,12
44,48,1,3,17,1,1,1,61000,21
44,73,1,1,20,1,6,1,30000,12
44,65,1,1,20,2,6,1,19100,11
44,75,4,2,21,2,6,1,54400,18
44,37,1,1,20,1,1,1,49000,15
44,31,4,1,21,2,1,9,43000,17
44,3,1,5,1,2,NA,9,NA,19
44,73,1,1,20,1,6,1,33340,21
44,68,1,1,16,2,6,1,17780,17
44,17,1,5,20,2,6,2,10000,30
44,20,1,5,16,2,1,1,23400,19
44,23,1,5,17,1,1,1,1960,24
44,75,1,1,18,1,6,1,15300,16
44,70,4,1,16,2,6,1,7500,19
44,76,1,1,18,2,6,1,10700,12
44,49,1,1,18,2,6,1,0,23
44,49,1,1,21,1,1,1,110000,24
44,9,1,5,7,2,NA,1,NA,24
44,61,1,1,18,1,1,1,75000,23
44,59,1,1,20,2,1,1,50000,24
44,71,1,1,21,2,6,1,28500,18
44,72,1,1,21,1,6,1,33800,17
44,80,1,5,21,1,6,1,42900,13
44,26,1,1,22,2,1,1,42000,41
44,36,1,1,20,1,4,1,55000,31
44,15,1,4,11,1,NA,1,0,22
44,68,1,3,21,2,1,1,214500,15
44,60,1,1,21,1,1,1,67000,13
44,59,1,1,22,2,1,1,70000,14
44,23,1,5,21,2,1,1,39000,18
44,20,1,5,19,1,1,1,4000,13
44,94,1,2,16,2,6,1,0,17
44,18,1,5,18,1,1,1,6700,21
44,19,1,5,16,2,6,1,700,24
44,22,2,5,16,2,1,2,18600,32
44,4,1,5,1,2,NA,2,NA,33
44,1,1,5,NA,2,NA,2,NA,33
44,56,1,1,16,1,1,1,50000,18
44,54,1,1,18,2,1,1,50000,16
44,61,1,1,1,1,6,5,15800,10
44,51,1,1,19,2,6,2,2600,21
44,73,1,2,16,2,6,1,6800,19
44,56,1,1,20,1,1,1,72200,19
44,48,1,1,20,2,1,1,34000,24
44,19,1,5,19,1,1,1,4000,15
44,16,1,5,13,2,1,1,600,22
44,18,1,5,18,1,6,6,0,24
44,32,1,3,22,1,1,1,45000,15
44,40,1,1,19,2,1,1,16500,20
44,40,1,1,19,1,1,1,38000,26
44,13,1,5,10,2,NA,1,NA,22
44,11,1,5,8,1,NA,1,NA,25
44,9,1,5,5,1,NA,1,NA,26
44,6,1,5,2,1,NA,1,NA,25
44,57,1,1,19,1,1,1,60000,8
44,48,1,1,20,2,1,1,72000,9
44,65,1,3,17,1,1,2,78000,16
44,55,1,5,21,1,3,2,13000,19
44,56,1,1,16,2,1,1,41000,16
44,55,1,1,21,1,1,1,80300,16
44,61,1,1,21,1,1,1,35000,17
44,57,4,1,22,2,1,1,80000,16
44,23,1,5,19,1,1,1,15000,33
44,82,1,2,9,2,6,2,0,9
44,38,1,5,21,2,1,1,52000,16
44,44,1,5,21,1,1,1,37000,15
44,25,1,5,20,1,1,1,62000,9
44,24,1,5,20,1,1,1,40000,16
44,76,1,1,22,1,1,1,136100,13
44,68,1,1,19,2,6,1,10700,14
44,24,1,5,21,2,6,1,5000,33
44,50,5,5,22,1,1,2,47000,13
44,10,1,5,7,1,NA,2,NA,21
44,6,1,5,3,1,NA,2,NA,20
44,5,1,5,2,1,NA,2,NA,20
44,39,5,5,19,2,1,2,10000,17
44,29,1,5,21,1,2,1,64000,8
44,8,1,5,6,2,NA,1,NA,14
44,30,1,3,17,2,2,1,33600,12
44,39,1,1,18,1,1,1,52000,12
44,36,1,1,21,2,1,1,57400,12
44,16,1,5,14,1,6,1,0,13
44,11,1,5,8,2,NA,1,NA,12
