"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
23,15,1,5,12,2,NA,1,0,62
23,27,1,5,21,2,1,1,36000,65
23,21,1,5,20,1,1,1,8000,83
23,28,1,5,19,1,1,1,60000,52
23,52,1,1,16,1,6,1,1200,24
23,58,1,1,16,2,6,1,600,23
23,43,1,1,16,1,1,1,68000,6
23,41,1,1,16,2,1,1,20000,5
23,17,1,5,14,1,1,1,5000,5
23,13,1,5,11,2,NA,1,NA,4
23,46,1,1,19,2,1,1,148000,23
23,52,1,1,23,1,1,1,291000,28
23,78,1,5,16,2,6,1,14700,26
23,46,1,3,16,1,1,1,60000,14
23,17,1,5,16,1,1,1,4800,19
23,14,1,5,12,1,NA,1,NA,13
23,60,1,1,21,1,1,3,7500,15
23,61,1,1,19,2,1,1,12000,23
23,54,1,3,16,2,6,1,5000,20
23,21,1,5,17,1,3,1,1100,40
23,36,1,5,21,2,1,1,40250,25
23,32,1,5,18,2,1,9,22000,11
23,7,1,5,4,2,NA,9,NA,10
23,32,1,5,16,1,1,1,24000,9
23,77,4,1,21,1,1,1,194000,22
23,76,4,1,19,2,6,1,0,22
23,66,1,1,16,2,6,1,199400,4
23,66,1,1,16,1,1,1,33120,4
23,52,1,2,19,2,6,1,32000,8
23,87,1,1,21,1,6,1,31000,11
23,85,1,1,21,2,6,1,15600,8
23,70,1,2,21,2,1,1,78000,33
23,55,5,1,24,1,1,1,62030,28
23,52,4,1,21,2,1,1,41000,30
23,20,3,5,16,1,6,1,2500,27
23,20,3,5,16,1,6,1,2500,28
23,12,1,5,8,1,NA,1,NA,26
23,65,3,1,20,1,6,1,24800,4
23,65,1,1,19,2,6,1,22200,4
23,24,1,1,22,1,6,1,2600,14
23,36,1,5,12,1,1,1,500,12
23,44,1,2,16,2,6,1,7000,11
23,28,1,5,19,2,1,1,14400,51
23,33,1,1,21,1,1,1,52000,61
23,36,1,1,20,2,1,1,35000,65
23,49,1,3,16,2,1,1,23000,21
23,18,1,5,18,1,3,1,4000,20
23,50,1,3,21,1,1,1,79000,22
23,53,1,3,11,2,6,1,7200,26
23,52,1,1,19,1,6,1,41000,28
23,53,1,1,16,2,6,1,0,24
23,48,1,1,21,2,2,1,3000,23
23,50,1,1,16,1,1,1,18000,18
23,32,1,5,21,2,6,9,7650,4
23,9,1,5,6,2,NA,9,NA,4
23,5,1,5,2,2,NA,1,NA,4
23,38,1,1,21,2,6,1,10000,8
23,43,1,1,19,1,1,1,160000,7
23,11,1,5,8,1,NA,1,NA,6
23,10,1,5,6,1,NA,1,NA,7
23,0,1,5,NA,1,NA,1,NA,7
23,74,1,2,17,2,6,1,15600,6
23,61,1,5,19,1,6,1,7710,19
23,47,1,5,21,2,1,1,39300,27
23,50,1,1,16,2,6,1,0,9
23,50,1,1,16,1,1,1,15610,9
23,20,1,5,19,2,1,1,500,13
23,26,1,3,19,2,1,1,12400,20
23,6,1,5,4,2,NA,1,NA,22
23,51,1,1,21,1,1,1,41649,21
23,50,1,1,20,2,1,1,2800,13
23,17,1,5,14,2,1,1,6700,19
23,72,1,1,22,1,6,1,50000,6
23,68,1,1,19,2,6,1,0,6
23,86,1,1,16,2,6,1,7600,3
23,83,1,1,13,1,1,1,40500,3
23,65,1,1,21,2,6,1,11400,19
23,49,5,1,16,1,1,2,24000,40
23,69,1,1,21,1,1,1,36000,10
23,68,1,1,16,2,6,1,9000,10
23,33,1,1,20,1,1,1,18000,28
23,33,1,1,21,2,1,1,33000,27
23,64,1,3,18,1,1,1,291000,29
23,24,1,5,21,2,1,1,37100,43
23,36,1,3,16,2,3,1,9600,10
23,17,1,5,14,2,6,1,0,10
23,12,1,5,8,1,NA,1,NA,10
23,46,1,5,22,2,1,1,291000,29
23,38,1,5,24,2,1,1,78000,29
23,61,1,1,22,1,1,1,170200,5
23,62,1,1,21,2,6,1,50000,4
23,22,1,5,19,2,1,1,7204,62
23,25,1,5,19,1,1,1,17400,39
23,40,4,3,21,2,6,1,35000,21
23,42,1,3,24,2,1,1,33600,22
23,86,1,3,15,2,6,1,9340,26
23,53,1,5,17,1,1,1,13000,9
23,75,1,2,19,2,1,1,25800,7
23,52,1,3,16,1,6,1,7600,13
23,41,1,4,17,2,6,1,0,20
23,18,1,5,14,1,6,1,0,23
23,13,1,5,9,1,NA,1,NA,23
23,9,1,5,5,2,NA,1,NA,22
23,6,1,5,3,2,NA,1,NA,23
23,77,1,1,19,2,6,1,4300,7
23,88,1,1,11,1,6,1,19400,6
23,47,1,1,16,1,1,1,60000,6
23,43,1,1,20,2,1,1,43000,7
23,17,1,5,14,2,3,1,0,7
23,33,1,1,21,2,1,1,45200,25
23,33,1,1,20,1,1,1,55000,29
23,9,1,5,6,2,NA,1,NA,31
23,7,1,5,4,1,NA,1,NA,34
23,76,1,3,20,2,6,1,30400,7
23,44,1,3,19,2,1,1,30000,24
23,23,1,5,19,1,1,1,30000,29
23,63,1,3,19,1,1,1,20000,7
23,52,1,1,16,1,1,1,35800,7
23,44,1,1,21,2,1,1,30000,7
23,14,1,5,11,2,NA,1,NA,6
