"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
31,60,1,1,15,2,1,1,1,8000,25
31,79,1,2,19,2,6,1,1,19000,4
31,26,1,1,21,2,6,1,1,3200,27
31,27,1,1,23,1,1,1,1,106050,27
31,2,1,5,NA,2,NA,1,1,NA,16
31,0,1,5,NA,1,NA,1,1,NA,20
31,74,1,2,16,2,6,1,1,10000,9
31,20,1,5,19,2,6,1,1,16000,23
31,29,1,1,21,2,1,1,1,2400,17
31,30,1,1,19,1,1,1,1,36000,18
31,58,1,1,21,1,1,1,1,136000,25
31,59,1,1,20,2,1,1,1,98000,23
31,54,1,3,21,1,1,1,1,315000,63
31,34,1,3,21,2,1,1,1,75000,60
31,43,1,5,20,1,1,1,1,25000,19
31,46,1,1,22,1,1,1,1,85000,33
31,42,1,1,21,2,1,1,1,73000,29
31,17,1,5,14,1,6,1,1,0,23
31,12,1,5,9,1,NA,1,1,NA,33
31,59,1,1,16,2,1,1,1,42000,7
31,59,1,1,16,1,1,1,1,71000,8
31,44,1,1,18,1,1,1,1,70000,29
31,45,1,1,16,2,1,1,1,24000,26
31,12,1,5,8,1,NA,1,1,NA,19
31,8,1,5,5,1,NA,1,1,NA,19
31,51,1,3,16,2,1,1,1,14500,21
31,45,1,3,16,2,1,1,1,4500,29
31,20,1,5,16,2,1,1,1,5600,33
31,3,1,5,1,2,NA,1,1,NA,19
31,73,1,1,18,2,6,1,1,14400,4
31,76,1,1,18,1,6,1,1,10000,6
31,56,1,1,16,1,1,1,1,45000,24
31,52,1,1,16,2,6,1,1,1400,26
31,21,1,5,16,1,1,1,1,5000,22
31,38,1,3,17,2,1,1,1,22000,17
31,16,1,5,12,2,1,1,1,1500,10
31,15,1,5,10,2,NA,1,1,500,10
31,13,1,5,9,1,NA,1,1,NA,13
31,10,1,5,7,1,NA,1,1,NA,14
31,30,1,5,20,1,3,1,1,21200,15
31,75,1,2,17,2,1,1,1,15100,21
31,76,1,2,16,1,6,1,1,24580,7
31,15,1,5,13,1,NA,1,1,3500,14
31,58,1,1,15,1,6,1,1,168300,8
31,48,1,1,16,2,1,1,1,12000,7
31,16,1,5,13,1,6,1,1,7500,15
31,72,1,1,16,1,1,1,1,42600,5
31,68,1,1,22,2,6,1,1,26000,6
31,82,1,1,16,2,6,1,1,31200,5
31,84,1,1,16,1,6,1,1,9100,4
31,41,1,1,19,1,1,1,1,47450,22
31,33,1,1,19,2,6,1,1,0,21
31,8,1,5,5,1,NA,1,1,NA,20
31,4,1,5,1,1,NA,1,1,NA,19
31,25,1,5,14,2,1,1,1,8200,36
31,7,1,5,4,2,NA,1,1,NA,39
31,2,1,5,NA,2,NA,1,1,NA,37
31,66,1,1,16,1,6,1,1,8657,13
31,64,1,1,22,2,1,1,1,47400,18
31,52,1,1,19,2,6,1,1,0,24
31,50,1,1,21,1,1,1,1,315000,21
31,15,1,5,11,1,NA,1,1,0,19
31,12,1,5,9,1,NA,1,1,NA,22
31,52,1,3,20,2,1,1,1,73000,26
31,23,1,5,20,2,1,1,19,5800,27
31,23,1,5,20,2,1,1,19,12800,27
31,33,1,1,13,1,1,1,1,24000,5
31,31,1,1,16,2,1,1,1,12600,5
31,4,1,5,1,2,NA,1,1,NA,4
31,12,1,5,10,2,NA,1,1,NA,10
31,10,1,5,8,2,NA,1,1,NA,9
31,95,1,2,19,2,6,1,1,24800,13
31,47,1,1,21,2,1,1,1,38400,6
31,48,1,1,16,1,1,1,1,30200,5
31,23,1,5,21,1,1,1,1,10000,5
31,58,1,1,16,1,1,1,1,92000,34
31,47,1,1,20,2,1,1,1,80000,36
31,17,1,5,14,2,1,1,1,2000,32
31,75,1,2,16,2,1,1,1,16100,2
31,50,1,1,19,1,1,1,1,-1700,88
31,47,1,1,19,2,1,1,1,10000,95
31,49,1,1,21,1,1,1,1,71000,37
31,45,1,1,22,2,1,1,1,75000,44
31,14,1,5,10,1,NA,1,1,NA,33
31,10,1,5,7,1,NA,1,1,NA,32
31,43,1,1,19,2,1,1,1,35030,5
31,45,1,1,16,1,1,1,1,40000,4
31,18,1,5,14,1,1,1,1,5000,4
31,38,1,5,19,2,1,1,1,36000,73
31,2,1,5,NA,1,NA,1,1,NA,60
31,84,1,5,24,2,6,1,1,83800,20
31,74,1,1,19,2,1,1,1,19200,41
31,74,1,1,15,1,6,1,1,10200,31
31,33,1,1,20,2,1,1,1,15700,6
31,30,1,1,17,1,1,1,1,26000,8
31,13,1,5,10,1,NA,1,1,NA,7
31,11,1,5,9,1,NA,1,1,NA,7
31,5,1,5,1,2,NA,1,1,NA,11
31,2,1,5,NA,1,NA,1,1,NA,12
31,49,1,5,18,2,1,2,1,14800,19
31,21,1,5,19,1,1,2,1,1000,26
31,78,1,2,16,2,1,1,1,48800,6
31,67,1,2,16,2,1,1,1,15000,4
31,13,1,5,10,2,NA,1,1,NA,13
31,65,1,5,24,2,6,1,1,103300,31
31,59,1,1,21,1,1,1,1,25300,5
31,59,1,1,16,2,1,1,1,7900,7
31,30,1,1,21,2,1,1,1,35000,7
31,29,1,1,22,1,1,1,1,21000,8
31,77,1,3,19,2,1,1,1,101500,24
31,59,1,1,21,1,1,1,1,24000,9
31,51,1,1,21,2,1,1,1,42000,10
31,55,1,1,20,1,1,1,2,69000,19
31,56,1,1,21,2,6,1,2,23800,20
31,68,1,1,21,2,6,1,1,23000,7
31,82,1,1,19,1,6,1,1,24600,6
31,24,1,5,20,2,1,1,1,20000,16
31,20,1,5,20,2,1,1,1,24400,26
31,32,1,1,19,2,1,1,1,19600,25
31,32,1,1,18,1,1,1,1,33000,22
31,9,1,5,6,1,NA,1,1,NA,22
31,6,1,5,3,1,NA,1,1,NA,22
31,4,1,5,2,1,NA,1,1,NA,25
31,2,1,5,NA,2,NA,1,1,NA,22
31,89,1,2,16,2,6,1,1,76500,22
31,55,1,5,19,2,1,1,1,76500,3
31,78,1,2,16,2,6,1,1,11000,3
31,53,1,5,16,2,1,1,1,32200,6
31,49,1,1,21,1,1,1,1,61100,31
31,46,1,1,22,2,1,1,1,44400,28
31,17,1,5,14,2,6,1,1,1100,31
31,14,1,5,11,2,NA,1,1,NA,35
31,9,1,5,5,1,NA,1,1,NA,42
31,50,1,5,21,1,1,1,1,25000,30
31,32,1,1,21,2,1,1,1,22580,21
31,31,1,1,22,1,1,1,2,14800,21
31,71,1,3,16,2,1,1,1,8150,8
31,40,1,1,21,1,1,1,1,30120,23
31,36,1,1,21,2,1,1,1,10050,24
31,7,1,5,3,1,NA,1,1,NA,22
31,5,1,5,2,2,NA,1,1,NA,25
31,4,1,5,1,2,NA,1,1,NA,30
31,2,1,5,NA,2,NA,1,1,NA,30
31,50,4,1,21,1,1,6,1,65000,14
31,44,4,1,21,2,1,6,1,30000,18
31,18,1,5,18,1,6,6,1,0,42
31,14,1,5,12,1,NA,6,1,NA,31
31,4,1,5,1,1,NA,6,1,NA,31
31,62,1,3,18,2,1,1,1,32800,23
31,58,4,3,19,1,6,9,1,42000,80
31,50,1,3,21,2,1,1,1,22000,55
31,80,1,2,16,1,6,1,1,24000,32
31,29,1,1,21,2,1,1,1,27500,5
31,32,1,1,16,1,1,1,1,65000,7
