"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
46,46,1,1,23,2,1,1,40000,29
46,20,1,5,16,1,6,1,0,22
46,69,1,3,21,1,1,1,31400,12
46,65,1,1,16,2,6,1,8550,17
46,65,1,1,16,1,6,1,26780,26
46,33,1,1,21,1,1,1,35000,7
46,26,1,1,21,2,1,1,50000,17
46,0,1,5,NA,2,NA,1,NA,10
46,43,1,1,17,1,1,1,7000,28
46,40,1,1,16,2,1,1,28020,29
46,24,5,3,16,2,1,6,16000,24
46,37,5,1,21,1,1,2,16900,41
46,44,1,1,20,1,1,1,53000,51
46,44,1,1,16,2,1,1,32000,50
46,17,1,5,14,2,6,1,1100,23
46,8,1,5,4,1,NA,1,NA,48
46,84,1,2,16,2,6,1,0,66
46,56,1,1,16,1,1,1,50000,3
46,46,1,1,16,2,1,1,40000,4
46,27,1,5,7,1,6,1,300,62
46,51,1,1,18,2,1,1,45000,14
46,52,1,1,18,1,1,1,50000,14
46,76,1,1,16,1,1,1,71100,10
46,69,1,1,19,2,1,1,75000,6
46,58,1,3,19,2,1,1,23430,6
46,28,1,5,19,1,1,1,60000,6
46,46,1,1,20,1,1,1,27000,6
46,41,1,1,16,2,1,9,36600,8
46,18,1,5,13,2,1,9,10200,19
46,94,1,2,19,2,6,1,4700,12
46,79,1,2,11,2,6,1,10000,33
46,60,1,5,16,2,2,1,4000,30
46,37,1,4,13,2,1,1,30000,26
46,20,1,5,19,2,1,1,8000,32
46,17,1,5,14,1,1,1,5000,33
46,16,1,5,13,2,1,1,500,23
46,74,1,1,11,1,6,1,11800,25
46,66,1,1,16,2,1,1,23630,23
46,60,1,1,18,2,1,1,45000,15
46,63,1,1,16,1,6,1,36300,12
46,76,1,2,16,1,6,1,10800,5
46,47,1,1,16,1,1,1,60000,21
46,45,1,1,16,2,1,1,25000,20
46,27,1,1,21,1,1,1,32000,18
46,25,1,1,16,2,1,1,11000,21
46,6,1,5,3,2,NA,1,NA,32
46,4,1,5,1,2,NA,1,NA,73
46,3,1,5,1,2,NA,1,NA,74
46,59,1,1,18,1,1,1,57800,20
46,63,1,1,21,2,6,1,6500,19
46,22,1,5,16,1,2,1,9000,64
46,83,1,1,16,2,6,1,19900,5
46,87,1,1,19,1,6,1,36900,4
46,78,1,1,15,2,6,1,4300,2
46,53,1,4,14,1,6,1,36300,16
46,24,1,1,16,1,1,1,22000,18
