"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
28,57,1,1,19,2,6,2,0,13
28,43,1,1,12,1,1,1,10000,10
28,43,1,1,19,2,6,1,0,18
28,67,1,2,16,2,6,1,37800,7
28,55,4,1,24,1,1,1,93000,14
28,48,4,1,16,2,1,1,38400,17
28,16,1,5,12,1,6,1,0,17
28,66,1,3,21,2,6,2,14000,8
28,68,1,2,11,2,6,1,12100,8
28,32,1,3,16,2,6,2,3600,6
28,14,1,5,10,1,NA,2,NA,10
28,11,1,5,7,1,NA,2,NA,10
28,3,1,5,1,2,NA,2,NA,4
28,47,1,1,24,1,1,1,178400,14
28,45,1,1,21,2,6,1,0,15
28,15,1,5,11,1,NA,1,0,23
28,12,1,5,9,2,NA,1,NA,18
28,10,1,5,6,2,NA,1,NA,18
28,44,1,1,18,2,1,1,43500,20
28,35,1,1,16,1,1,1,20800,35
28,16,1,5,11,2,1,1,7600,27
28,15,1,5,11,2,NA,1,0,27
28,15,1,5,11,2,NA,1,0,27
28,14,1,5,10,1,NA,1,NA,25
28,46,1,3,20,2,1,2,52200,18
28,17,1,5,14,1,6,2,0,10
28,53,5,2,16,2,6,1,0,5
28,27,5,3,19,2,1,1,22800,12
28,20,5,5,19,1,1,1,20000,5
28,5,1,5,1,2,NA,1,NA,10
28,20,1,5,16,2,6,2,8800,34
28,3,1,5,2,2,NA,2,NA,38
28,0,1,5,NA,1,NA,2,NA,42
28,17,1,5,13,1,6,2,0,23
28,29,1,1,22,2,6,1,680,16
28,30,1,1,22,1,1,1,67680,16
28,1,1,5,NA,2,NA,1,NA,15
28,48,1,1,18,2,1,1,46000,21
28,50,1,1,16,1,1,1,65000,17
28,27,1,5,21,1,1,1,51000,27
28,74,1,3,11,2,6,2,7800,12
28,72,1,1,13,1,6,1,9100,6
28,69,1,1,16,2,6,1,4800,5
28,18,1,5,18,2,6,1,17600,14
28,46,1,1,16,1,1,1,38200,20
28,38,1,1,22,2,1,1,34500,18
28,14,1,5,10,1,NA,1,NA,16
28,6,1,5,1,2,NA,1,NA,13
28,18,1,5,16,1,1,1,1200,18
28,14,1,5,11,2,NA,1,NA,14
28,29,1,1,18,1,1,1,30000,17
28,39,1,1,20,2,1,1,58600,21
28,16,1,5,13,2,6,1,0,25
28,10,1,5,8,1,NA,1,NA,28
28,64,1,1,18,1,6,1,25800,17
28,62,1,1,19,2,6,1,3200,16
28,61,1,1,20,1,1,1,65470,14
28,61,1,1,16,2,1,1,21200,12
28,86,1,2,19,2,6,1,24400,6
28,57,1,2,16,2,1,1,17200,32
28,52,1,2,19,2,1,1,18000,7
28,27,1,5,20,1,1,1,24000,33
28,58,1,3,21,1,1,1,24000,7
28,59,1,3,16,1,6,2,17000,25
28,84,1,2,13,2,6,1,7930,16
28,51,1,1,22,1,1,2,30000,20
28,49,1,1,22,2,1,2,52000,17
28,22,1,5,18,1,4,2,5500,29
28,28,1,1,19,1,1,1,20000,10
28,26,1,1,16,2,1,1,17400,15
28,8,1,5,5,1,NA,1,NA,22
28,43,1,3,19,1,1,1,65000,22
28,72,1,3,19,1,6,2,39400,32
28,67,1,2,21,2,1,1,58000,10
28,65,1,3,11,1,6,1,28200,32
28,57,1,3,13,2,6,1,5000,32
28,52,1,1,19,1,1,1,28000,13
28,49,1,1,20,2,1,1,44000,8
28,21,1,5,16,2,1,2,4000,34
28,3,1,5,1,1,NA,2,NA,39
28,0,1,5,NA,2,NA,2,NA,36
28,30,1,1,21,1,1,1,24000,14
28,29,1,1,21,2,1,1,12000,13
28,47,1,1,18,2,1,1,15000,12
28,20,1,5,19,2,1,1,760,13
28,42,1,5,16,2,1,2,10400,31
28,13,1,5,10,1,NA,2,NA,24
28,25,1,1,16,1,1,1,26000,53
28,24,1,1,20,2,6,1,0,43
28,5,1,5,2,2,NA,1,NA,39
28,2,1,5,NA,2,NA,1,NA,35
28,0,1,5,NA,1,NA,1,NA,45
28,51,1,3,17,2,1,2,23000,18
28,22,1,5,16,2,1,2,9000,25
28,8,1,5,4,2,NA,2,NA,16
28,1,1,5,NA,2,NA,2,NA,20
28,32,1,1,19,1,1,1,90000,40
28,29,1,1,17,2,6,1,12000,37
28,6,1,5,3,1,NA,1,NA,43
28,80,1,2,14,2,6,1,19500,14
28,50,1,3,17,1,3,1,48000,16
28,34,1,1,16,1,1,1,42000,38
28,36,1,1,16,2,6,1,0,53
28,28,1,5,12,2,1,2,5000,16
28,4,1,5,1,2,NA,2,NA,38
28,3,1,5,1,1,NA,2,NA,34
28,65,1,4,11,2,6,2,7900,19
28,57,1,1,16,2,1,2,12000,8
28,59,1,1,12,1,6,2,13200,12
28,93,1,2,16,2,6,1,12000,75
28,45,1,3,16,1,1,1,29500,33
28,84,1,2,17,2,6,1,29700,23
28,65,1,2,17,1,3,1,12000,15
28,71,1,3,16,1,6,1,17900,18
28,33,1,1,20,2,1,2,33000,17
28,38,1,1,18,1,1,2,400,20
28,51,1,1,19,1,1,1,50000,15
28,44,1,1,20,2,1,1,60000,14
28,15,1,5,11,2,NA,1,0,16
28,10,1,5,6,1,NA,1,NA,18
28,60,1,1,21,1,1,1,46000,3
28,59,1,1,18,2,1,1,13900,4
28,51,3,1,19,2,1,1,60000,15
28,47,1,5,20,2,1,1,32000,6
28,62,1,1,21,1,1,1,46000,11
28,61,1,1,16,2,6,1,11400,12
28,23,1,1,20,2,1,2,19000,3
28,30,1,1,16,1,1,2,28000,2
28,48,1,5,14,1,6,2,7900,6
28,62,1,3,16,1,6,2,12100,13
28,30,1,5,21,2,3,5,4000,32
28,28,1,5,1,1,6,2,12100,18
28,93,1,2,19,1,6,1,65000,6
28,39,1,4,12,2,6,1,0,16
28,41,1,3,17,1,1,1,70000,21
28,22,1,5,19,1,1,1,1600,11
28,23,1,5,19,2,3,1,0,9
28,45,1,5,16,2,6,2,12800,120
28,59,1,5,21,1,6,1,22700,17
28,29,1,3,19,2,1,2,18000,33
28,11,1,5,7,1,NA,2,NA,22
28,44,1,1,18,1,6,2,20600,39
28,21,1,5,16,1,1,1,44200,33
28,55,1,1,16,2,1,1,20700,20
28,57,1,1,18,1,1,1,48000,18
28,51,1,3,20,1,6,1,4,89
28,77,1,1,23,1,6,2,61400,20
28,73,1,1,20,2,1,2,35700,16
28,39,1,5,21,2,1,2,63000,32
28,18,1,5,14,2,6,2,0,55
28,46,1,1,16,1,1,1,20000,25
28,55,1,1,20,2,6,1,9200,16
28,46,1,1,21,1,1,2,48000,42
28,39,1,1,16,2,1,2,42000,46
28,2,1,5,NA,2,NA,2,NA,87
28,11,1,5,6,1,NA,2,NA,37
28,33,1,5,14,2,6,1,0,11
28,74,1,3,18,1,6,1,91600,17
28,54,1,2,20,1,6,2,10700,7
28,88,1,2,15,2,6,2,6000,12
28,17,1,5,12,2,6,2,0,8
28,56,1,3,16,2,1,1,26000,8
28,35,1,3,16,1,6,1,9700,22
28,68,1,1,19,1,1,1,116000,4
28,64,1,1,17,2,6,1,0,6
28,55,1,1,19,1,1,1,46800,16
28,60,1,1,16,2,1,1,16600,18
28,33,1,3,19,2,6,1,6500,3
28,13,1,5,10,1,NA,1,NA,5
28,9,1,5,7,2,NA,1,NA,5
28,68,1,1,19,1,6,2,10400,18
28,66,1,1,22,2,6,2,43900,26
28,93,1,2,13,2,6,2,7900,27
28,45,1,2,14,2,1,2,16000,15
28,27,1,5,16,2,1,2,29200,26
28,10,1,5,7,1,NA,2,NA,30
28,8,1,5,5,1,NA,2,NA,30
28,7,1,5,4,2,NA,2,NA,32
28,1,1,5,NA,2,NA,2,NA,37
28,0,1,5,NA,1,NA,2,NA,39
28,88,3,5,21,2,6,1,4520,13
28,51,1,5,21,1,1,1,10000,68
28,40,1,3,16,2,1,2,100001,13
28,20,1,5,19,1,1,2,11000,14
28,17,1,5,14,1,6,2,3000,11
28,49,1,1,19,1,1,2,48000,24
