"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
32,40,1,3,20,1,1,1,1,44000,53
32,15,1,5,12,2,NA,1,1,0,41
32,61,1,1,20,2,6,1,1,10000,35
32,71,1,1,19,1,6,1,1,31200,33
32,63,3,3,18,2,6,1,1,72600,15
32,26,1,5,19,2,1,1,1,29100,21
32,45,1,1,17,2,1,1,1,10800,16
32,45,1,1,16,1,1,1,1,26800,17
32,23,1,5,16,2,1,1,1,4800,14
32,19,1,5,16,1,1,1,1,600,15
32,3,1,5,1,2,NA,1,1,NA,16
32,36,4,1,20,1,6,1,2,0,17
32,36,1,1,23,1,1,1,1,100000,12
32,31,1,1,18,2,6,1,1,0,12
32,18,1,5,16,2,6,1,1,1000,6
32,9,1,5,6,1,NA,1,1,NA,13
32,6,1,5,3,2,NA,1,1,NA,12
32,3,1,5,1,1,NA,1,1,NA,12
32,0,1,5,NA,2,NA,1,1,NA,13
32,54,1,1,21,1,1,1,1,70000,18
32,54,1,1,16,2,1,1,1,44500,17
32,59,4,1,19,2,1,1,1,30000,11
32,66,1,1,20,1,6,1,1,93800,12
32,71,1,3,22,1,6,1,1,15480,15
32,59,1,3,16,1,6,8,2,41400,9
32,83,4,3,4,1,6,6,1,15600,6
32,44,1,5,15,2,3,2,1,21500,19
32,14,1,5,11,2,NA,2,1,NA,19
32,11,1,5,7,2,NA,2,1,NA,18
32,27,1,1,19,1,1,1,1,2000,33
32,27,1,1,16,2,1,1,1,30000,34
32,5,1,5,2,2,NA,1,1,NA,31
32,35,1,5,19,2,1,9,1,26000,16
32,30,1,5,16,2,6,9,1,6000,18
32,27,1,5,21,2,1,9,1,60000,15
32,35,1,5,19,1,1,1,1,35000,18
32,54,1,1,22,2,1,1,1,50000,10
32,53,1,1,22,1,1,1,1,100000,21
32,18,1,5,14,2,1,1,1,1800,14
32,14,1,5,12,2,NA,1,2,NA,13
32,55,1,3,17,1,1,1,1,50000,16
32,22,1,1,16,2,1,1,1,12000,17
32,19,1,5,16,2,1,1,1,6000,14
32,47,1,3,18,2,1,1,1,30000,17
32,67,1,5,19,1,3,1,1,21200,39
32,43,4,5,14,1,1,6,1,20000,14
32,60,1,4,18,2,1,2,1,23000,42
32,25,1,5,16,1,1,2,1,35610,64
32,31,1,3,19,1,1,1,1,48000,12
32,26,1,5,13,2,1,1,2,21000,46
32,8,1,5,5,2,NA,1,2,NA,67
32,7,1,5,3,1,NA,1,2,NA,77
32,42,1,1,19,2,1,1,1,28000,18
32,58,5,1,16,1,1,1,1,30000,17
32,54,5,3,10,1,6,1,2,5000,20
32,60,1,1,13,2,6,1,1,0,13
32,58,1,1,16,1,1,1,1,47500,13
32,12,1,5,9,2,NA,9,1,NA,16
32,47,1,1,18,1,1,1,1,114000,3
32,46,1,1,19,2,1,1,1,10604,3
32,26,1,1,19,1,1,1,1,81000,11
32,23,1,1,21,2,6,1,1,0,10
32,0,1,5,NA,2,NA,1,1,NA,11
32,72,5,2,20,2,6,1,1,19200,16
32,42,5,1,9,1,2,1,7,18000,35
32,21,4,5,16,1,1,1,7,20000,39
32,43,5,1,11,2,6,1,7,0,40
32,20,1,5,16,2,6,1,7,0,31
32,67,4,3,16,1,6,1,1,21600,16
32,32,1,5,16,1,1,1,1,40000,21
32,68,1,2,16,2,6,1,1,14200,18
32,61,1,3,11,2,6,1,1,8100,20
32,45,1,5,21,2,1,1,1,81100,18
32,51,3,5,20,1,1,2,1,44700,14
32,45,1,1,18,1,1,1,1,52000,13
32,45,1,1,16,2,1,1,1,55000,13
32,68,1,3,16,2,3,1,1,37100,13
32,41,1,5,19,2,1,1,1,20800,16
32,13,1,5,11,1,NA,1,1,NA,15
32,55,1,5,16,1,1,2,1,20800,10
32,81,1,2,16,1,6,1,1,31200,13
32,58,1,2,16,2,1,1,1,12000,27
32,66,1,1,20,1,6,1,1,52400,16
32,65,4,1,16,2,6,6,1,10000,13
32,52,1,1,19,1,1,1,1,36000,12
32,54,1,1,16,2,3,1,1,26000,12
32,77,1,2,18,1,6,1,1,39000,12
32,52,1,3,19,1,1,2,1,35000,30
32,45,4,1,17,2,1,1,2,25000,37
32,38,1,1,22,1,1,1,1,87000,13
32,37,1,1,22,2,1,1,1,66000,11
32,1,1,5,NA,1,NA,1,1,NA,12
32,8,1,5,6,2,NA,1,1,NA,11
32,41,5,1,16,2,6,1,2,0,17
32,42,5,1,9,1,1,1,2,50000,18
32,21,5,5,16,2,6,1,2,0,15
32,18,5,5,14,1,6,1,2,0,16
32,76,1,2,16,1,1,1,1,12400,10
32,23,5,5,17,2,3,6,1,0,11
32,30,1,5,20,1,1,8,2,30000,17
32,31,1,5,16,1,1,8,2,70000,15
32,26,1,5,16,1,1,1,1,10000,27
32,29,1,5,14,1,1,1,1,20000,32
32,24,1,5,17,2,3,3,1,5400,19
32,7,1,5,5,2,NA,3,1,NA,15
32,6,1,5,3,2,NA,3,1,NA,16
32,5,1,5,1,1,NA,3,1,NA,14
32,14,1,5,10,2,NA,3,1,NA,15
32,9,1,5,6,1,NA,3,1,NA,14
32,42,1,3,21,2,1,1,1,356000,11
32,11,1,5,8,1,NA,1,1,NA,15
32,63,1,1,17,1,1,1,1,36000,21
32,60,1,1,16,2,3,1,1,13000,21
32,26,1,5,22,2,1,1,1,27800,17
32,22,1,5,19,1,6,1,1,7000,16
32,26,1,5,21,1,1,1,1,12000,16
32,37,1,1,22,1,1,1,1,90000,13
32,35,1,1,21,2,6,1,1,0,12
32,6,1,5,3,2,NA,1,1,NA,12
32,4,1,5,1,1,NA,1,1,NA,14
32,45,5,1,17,1,1,1,4,27000,33
32,43,5,1,22,2,1,1,4,27000,31
32,21,5,5,14,1,1,1,4,9500,29
32,10,5,5,8,1,NA,1,4,NA,30
32,34,1,1,14,1,1,1,2,25000,59
32,31,1,1,17,2,1,1,2,36800,49
32,14,1,5,11,1,NA,1,2,NA,54
32,6,1,5,3,2,NA,1,2,NA,46
32,36,1,5,20,1,1,1,1,40900,10
32,33,1,3,21,2,1,1,1,11400,13
32,69,1,2,16,1,6,1,1,16500,13
32,65,4,3,9,2,1,6,1,38000,11
32,39,4,3,18,1,1,6,1,30000,20
32,52,5,1,19,2,1,6,1,27000,18
32,17,4,5,14,1,6,6,1,0,16
32,12,4,5,8,2,NA,6,1,NA,15
32,44,1,1,19,1,1,1,1,25000,16
32,35,4,1,16,1,1,6,1,9600,19
32,28,5,1,21,2,6,6,1,0,16
32,46,1,1,19,2,1,9,1,3360,11
32,8,1,5,5,1,NA,1,2,NA,10
32,4,1,5,1,2,NA,1,2,NA,14
32,50,1,3,16,2,1,1,1,65300,18
32,22,1,5,17,2,1,1,1,26500,24
32,16,1,5,13,1,1,1,1,4000,19
32,16,1,5,12,1,1,1,1,3000,19
32,27,5,1,12,1,1,1,2,5600,45
32,27,5,1,12,2,6,1,2,0,42
32,2,1,5,NA,2,NA,1,2,NA,57
32,0,1,5,NA,1,NA,1,2,NA,53
32,27,5,5,12,1,1,1,2,2500,52
32,22,5,5,12,1,3,1,2,12600,49
32,19,5,5,11,1,1,1,2,4000,38
32,45,4,1,21,1,1,1,1,125500,19
32,40,4,1,16,2,6,1,1,0,15
32,14,4,5,11,2,NA,1,1,NA,17
32,11,1,5,7,2,NA,1,1,NA,16
32,9,1,5,5,1,NA,1,1,NA,18
32,6,1,5,4,2,NA,1,1,NA,17
32,4,1,5,1,2,NA,1,1,NA,14
32,19,5,5,19,2,1,6,1,500,22
32,30,1,1,17,1,6,2,1,1200,12
32,59,1,1,16,2,1,1,1,13000,23
32,56,1,1,17,1,1,1,1,55000,20
32,62,1,1,16,1,3,1,1,41500,13
32,60,1,1,22,2,6,1,1,18000,13
32,69,1,1,19,1,6,1,1,15000,10
32,66,1,1,19,2,1,1,1,35000,10
32,77,1,2,16,2,6,1,1,21100,11
32,26,1,5,18,1,1,6,1,66500,13
32,71,2,1,21,1,6,7,1,36070,20
32,42,4,1,16,2,1,6,1,21700,19
32,21,4,5,16,1,6,6,1,0,18
32,62,1,1,19,2,1,1,1,341830,3
32,65,1,1,19,1,1,1,1,348200,3
32,46,5,5,9,1,3,8,2,3800,35
32,48,5,5,9,2,1,8,2,9000,33
32,20,5,5,14,2,1,8,2,15000,32
32,19,5,5,13,1,1,8,2,5400,26
32,42,1,1,16,2,6,1,2,17700,10
32,48,5,1,10,1,1,8,2,26000,13
32,17,1,5,14,1,1,1,2,13300,10
32,16,1,5,13,2,6,1,2,3300,11
32,13,1,5,9,2,NA,1,2,NA,11
32,8,1,5,5,2,NA,1,2,NA,12
32,61,4,1,18,2,1,6,1,33200,13
32,62,4,1,21,1,6,6,1,10410,12
32,35,4,5,20,1,6,6,1,0,15
32,56,5,1,14,1,1,1,2,19400,12
32,53,5,1,14,2,1,1,2,22000,11
32,26,5,1,16,2,3,1,2,37000,11
32,20,5,1,16,2,6,1,2,0,13
32,2,1,5,NA,2,NA,1,2,NA,13
32,0,1,5,NA,2,NA,1,2,NA,13
32,32,1,1,16,1,1,1,2,25000,16
32,23,4,1,16,1,1,1,2,25800,14
32,64,1,1,16,2,1,1,2,54000,3
32,71,1,1,19,1,6,1,1,1200,8
32,35,1,5,19,1,6,1,1,0,21
32,83,4,1,24,1,6,6,1,299000,12
32,76,4,1,23,2,6,6,1,295000,16
32,24,1,1,16,2,1,1,2,30000,32
32,23,1,1,14,1,1,1,2,20000,32
32,25,1,5,19,1,1,8,2,43000,13
32,56,1,3,16,2,6,8,2,4200,14
32,21,1,5,19,2,6,8,2,320,11
32,50,1,1,16,1,1,1,1,14500,13
32,40,1,1,16,2,3,1,1,5400,13
32,14,1,5,10,2,NA,1,1,NA,14
32,2,1,5,NA,2,NA,1,1,NA,14
32,1,1,5,NA,1,NA,1,1,NA,14
32,21,1,5,19,1,1,1,1,27020,17
32,15,3,5,12,1,NA,1,1,0,13
32,67,1,3,19,2,1,3,1,25000,17
32,59,1,3,16,2,1,1,1,37000,37
32,61,1,1,16,1,1,1,1,48000,44
32,24,1,1,21,2,1,1,1,17000,10
32,31,3,1,19,1,1,8,7,57000,13
32,68,1,2,18,2,6,1,1,14100,11
32,42,1,5,20,1,1,1,1,30000,14
32,81,1,1,18,1,6,1,1,44800,12
32,83,1,1,16,2,6,1,1,17200,12
32,38,4,1,18,1,1,6,1,28000,19
32,41,1,1,18,2,1,9,1,21000,20
32,23,1,5,16,2,1,1,1,27900,13
32,3,1,5,1,2,NA,1,2,NA,17
32,23,1,5,14,1,1,1,2,26730,17
32,26,1,1,17,1,1,1,1,60000,17
32,27,1,1,16,2,1,8,2,60,14
32,8,1,5,6,1,NA,9,2,NA,15
32,2,1,5,NA,2,NA,9,2,NA,14
32,59,4,1,21,1,3,1,1,13300,17
32,50,4,1,21,2,3,1,1,12800,17
32,24,4,5,19,1,3,1,1,7000,22
32,22,4,5,15,1,3,1,1,1600,22
32,45,5,1,9,2,3,1,2,20200,11
32,45,5,1,9,1,2,1,2,7500,16
32,25,5,5,16,2,3,1,2,800,12
32,22,5,5,16,1,1,1,2,13000,15
32,20,5,5,16,1,1,1,2,15000,14
32,2,1,5,NA,1,NA,1,2,NA,13
32,23,5,1,9,1,1,1,11,18000,15
32,35,5,1,15,1,1,1,2,30000,12
32,34,5,1,17,2,3,1,2,14500,14
32,14,5,5,11,1,NA,1,2,NA,14
32,3,1,5,1,1,NA,1,2,NA,13
32,76,1,3,16,2,6,1,1,8620,16
32,64,1,1,17,1,6,1,1,33400,11
32,53,1,1,19,2,6,1,1,0,11
32,9,1,5,8,2,NA,1,1,NA,10
32,56,1,2,16,1,1,1,1,100060,12
32,56,1,3,16,2,1,7,1,19400,13
32,30,1,5,21,1,2,6,1,6400,9
32,53,1,3,20,2,3,3,1,0,16
32,22,1,5,16,2,3,3,1,12000,6
32,6,1,5,3,2,NA,3,1,NA,10
32,2,1,5,NA,1,NA,5,1,NA,12
32,60,1,3,19,2,6,1,1,8200,22
32,54,4,1,16,1,1,6,1,33000,14
32,54,4,1,1,2,6,6,1,48700,12
32,17,1,5,17,2,6,6,1,0,12
32,10,1,5,7,2,NA,6,1,NA,11
32,28,5,1,12,2,6,1,2,0,33
32,28,5,1,14,1,1,1,2,17000,38
32,9,1,5,6,2,NA,1,2,NA,35
32,5,1,5,1,2,NA,1,2,NA,35
32,51,1,1,19,1,6,1,1,30020,18
32,62,1,1,21,2,1,1,1,14120,17
32,73,1,3,19,2,1,2,1,26100,10
32,54,1,1,21,1,1,1,1,123000,20
32,56,1,1,19,2,6,1,1,0,14
32,69,1,3,21,1,6,1,1,13000,19
32,34,1,1,20,2,1,1,1,60000,18
32,48,1,1,19,1,6,1,1,0,16
32,50,1,5,22,1,1,1,1,100000,38
32,24,1,5,19,1,1,2,1,32000,36
32,52,1,3,19,1,6,2,1,6600,15
32,35,1,5,20,1,1,2,1,56000,16
32,51,1,1,19,1,3,5,1,34200,22
32,51,1,1,19,2,1,1,1,24000,17
32,22,1,3,16,1,1,1,1,15600,24
32,47,1,3,16,2,1,1,1,60000,22
32,14,1,5,11,2,NA,1,1,NA,22
32,51,1,1,22,1,1,1,1,187000,12
32,50,1,1,22,2,1,1,1,58000,12
32,75,1,2,16,2,6,1,1,25200,16
32,43,1,1,22,2,1,1,1,50000,15
32,43,4,1,14,1,1,1,2,43000,18
32,15,1,5,11,1,NA,1,2,0,15
32,10,1,5,6,1,NA,1,2,NA,19
32,8,1,5,4,2,NA,1,2,NA,17
32,3,1,5,1,1,NA,1,2,NA,19
32,32,1,1,18,1,1,1,1,47000,11
32,31,1,1,18,2,1,1,1,22000,12
32,12,1,5,9,1,NA,1,1,NA,13
32,7,1,5,5,1,NA,1,1,NA,13
32,81,1,2,16,2,6,1,1,22100,13
32,55,1,1,16,1,1,1,1,48000,12
32,56,1,1,16,2,2,8,23,18000,13
32,27,1,4,14,1,6,8,2,17000,15
32,21,1,4,17,2,3,8,23,4000,13
32,2,1,5,NA,1,NA,8,23,NA,16
32,1,1,5,NA,1,NA,8,23,NA,16
32,69,1,2,16,2,6,1,1,45300,12
32,21,1,5,19,1,6,1,1,580,32
32,41,1,1,18,1,1,8,2,57000,12
32,40,3,1,19,2,1,9,1,34600,14
32,21,1,5,19,2,3,9,2,4800,12
32,13,1,5,9,1,NA,9,2,NA,12
32,38,1,1,23,1,1,1,1,411000,14
32,39,1,1,21,2,1,1,1,12000,13
32,4,1,5,2,2,NA,1,1,NA,14
32,53,1,1,15,1,6,1,1,66000,16
32,50,1,1,16,2,6,1,1,6900,16
32,33,1,5,14,1,1,1,1,57200,18
32,27,1,5,16,1,1,1,1,6200,20
32,14,1,5,10,2,NA,1,1,NA,17
32,2,1,5,NA,1,NA,1,1,NA,17
32,27,1,5,16,2,3,1,1,13300,19
32,80,1,2,21,2,6,1,1,1800,13
32,37,4,4,16,2,1,2,1,13200,34
32,6,1,5,3,1,NA,2,1,NA,35
32,63,1,1,19,2,3,1,1,26000,12
32,63,1,1,16,1,1,1,1,32600,12
32,33,5,1,16,1,1,1,1,45000,38
32,29,5,1,16,2,6,1,1,0,40
32,7,5,5,4,2,NA,1,1,NA,36
32,5,5,5,3,1,NA,1,1,NA,44
32,59,1,3,21,1,1,1,1,65000,17
32,48,1,5,18,2,6,9,1,4000,12
32,13,1,5,11,1,NA,2,4,NA,15
32,53,5,1,14,1,1,8,2,35000,20
32,50,5,1,16,2,1,8,2,30000,19
32,50,1,1,18,2,1,1,1,33000,19
32,54,1,1,19,1,1,1,1,25500,21
32,59,1,1,20,2,3,1,1,17700,12
32,26,1,5,21,2,1,1,1,15400,20
32,30,1,5,18,2,1,1,1,38000,52
32,41,1,1,16,1,1,1,1,115000,18
32,43,1,1,19,2,1,1,1,115000,16
32,15,1,5,12,1,NA,1,1,0,18
32,12,1,5,9,2,NA,1,1,NA,18
32,57,1,1,20,1,1,1,1,98000,3
32,46,1,1,16,2,1,1,1,50000,3
32,35,3,1,20,2,1,1,2,50000,12
32,37,5,1,20,1,1,8,8,42400,12
32,27,2,1,21,2,6,8,3,500,11
32,27,1,1,19,1,4,1,1,47000,11
32,8,1,5,5,2,NA,9,3,NA,12
32,1,1,5,NA,2,NA,9,3,NA,13
32,40,1,3,22,2,1,1,1,61000,39
32,9,1,5,6,2,NA,1,1,NA,42
32,80,1,2,19,1,6,1,1,8700,18
32,24,1,5,21,1,6,6,1,0,11
32,28,1,5,21,1,1,1,2,17000,20
32,36,1,5,19,2,1,2,1,34600,13
32,11,1,5,8,1,NA,2,1,NA,13
32,31,1,3,15,1,3,2,1,160,15
32,68,1,5,16,1,6,1,1,12000,10
32,50,1,5,19,1,6,1,1,24200,13
32,22,5,5,16,1,1,1,1,23400,47
32,39,5,1,14,1,1,1,1,63000,32
32,19,1,5,14,2,1,1,1,26500,63
32,2,1,5,NA,2,NA,1,1,NA,37
32,0,1,5,NA,2,NA,1,1,NA,38
32,52,4,1,18,1,1,6,1,90000,16
32,48,4,1,16,2,6,6,1,0,19
32,23,2,5,19,2,1,6,1,3000,20
32,37,1,1,20,2,2,1,2,80000,37
32,42,1,1,21,1,1,1,1,75000,37
32,7,1,5,3,2,NA,1,2,NA,36
32,6,1,5,2,1,NA,1,2,NA,39
32,25,1,5,21,1,1,1,1,26000,58
32,49,1,5,16,1,1,1,1,46000,14
32,46,1,3,16,1,3,1,1,28000,16
32,69,1,3,20,2,3,1,1,29600,16
32,53,1,1,21,1,1,1,1,110000,18
32,48,1,1,21,2,1,1,1,42000,18
32,66,1,2,21,1,1,1,1,34400,15
32,51,1,5,19,1,1,1,1,40000,20
32,36,4,3,17,2,1,1,2,10700,27
32,13,1,5,9,1,NA,1,2,NA,32
32,50,1,1,13,1,6,1,1,9200,17
32,54,1,1,12,2,6,1,1,0,17
32,77,1,1,10,1,6,1,1,23700,12
32,66,1,1,13,2,6,1,1,13100,19
32,29,1,5,21,2,1,1,1,70000,15
32,30,1,5,21,1,1,1,1,50000,15
32,67,1,3,13,1,6,1,1,7200,10
32,21,1,5,16,1,6,2,1,0,19
32,24,1,1,20,1,1,1,1,76000,14
32,23,1,1,19,2,2,1,1,400,10
32,27,1,5,17,2,1,1,1,70000,11
32,0,1,5,NA,1,NA,1,2,NA,15
32,27,1,5,18,2,1,1,2,29000,12
32,26,1,5,19,1,1,2,1,50000,13
32,42,1,5,16,1,6,8,2,3800,6
32,77,1,1,22,1,6,1,1,58300,16
32,77,1,1,22,2,6,1,1,54000,16
32,83,1,1,17,1,6,1,1,8900,18
32,80,1,1,16,2,6,1,1,40000,16
32,69,5,1,22,1,3,1,1,25600,11
32,53,1,1,16,2,1,1,1,22000,11
32,87,1,1,18,1,6,1,1,8000,17
32,86,1,1,16,2,6,1,1,8000,15
32,41,1,1,21,2,1,1,1,60000,19
32,45,1,1,17,1,1,1,1,89000,16
32,17,1,5,14,1,6,1,1,3000,24
32,40,1,1,16,1,1,1,1,50000,14
32,34,1,1,20,2,1,1,1,45000,12
32,8,1,5,6,2,NA,1,1,NA,11
32,23,1,1,18,1,1,1,1,30000,13
32,23,1,1,18,2,6,1,3,0,11
32,0,1,5,NA,1,NA,1,1,NA,11
32,48,1,1,20,1,1,2,1,46800,42
32,45,4,1,20,2,1,7,1,25000,26
32,16,1,5,13,1,6,2,1,0,63
32,51,1,3,18,2,1,2,1,8700,17
32,45,4,1,9,1,3,1,2,17600,20
32,45,5,1,9,2,3,1,2,6100,9
32,15,4,5,12,2,NA,1,2,0,13
32,81,5,2,15,2,6,1,1,31600,13
32,25,1,5,1,2,6,1,1,0,16
32,76,1,5,16,1,6,1,1,13100,37
32,47,1,1,16,1,1,1,1,52000,13
32,45,4,1,16,2,1,6,1,33000,15
32,44,1,3,19,1,6,1,1,9800,13
32,61,1,1,19,2,6,3,2,23200,14
32,62,1,1,16,1,1,1,1,26400,19
32,41,1,3,16,2,3,1,2,25900,27
32,18,1,5,16,2,3,1,1,0,19
32,39,1,1,21,1,1,1,1,105500,39
32,37,4,1,16,2,1,6,1,60000,40
32,30,4,1,15,2,6,6,1,0,39
32,28,1,1,18,1,1,9,1,40000,43
32,7,1,5,3,2,NA,6,1,NA,37
32,5,1,5,1,1,NA,6,1,NA,32
32,55,5,4,19,1,1,1,1,25000,16
32,50,1,1,21,1,1,1,1,72800,11
32,52,1,1,21,2,1,1,1,41200,11
32,19,1,5,19,2,6,1,1,9010,8
32,85,1,2,16,2,6,1,1,11900,15
32,85,1,2,16,1,6,1,1,210,12
32,31,1,3,19,2,1,1,1,43000,12
32,21,1,1,18,2,6,1,1,0,13
32,33,1,1,17,1,1,1,1,15000,19
32,32,1,1,20,2,6,1,1,500,18
32,2,1,5,NA,2,NA,1,1,NA,14
32,19,1,5,17,1,1,1,1,15000,21
32,31,1,5,19,1,1,1,1,47000,27
32,43,1,5,20,2,1,1,1,30000,43
32,56,1,3,20,2,1,1,1,30000,53
32,67,1,1,17,1,1,1,1,43600,11
32,62,1,1,18,2,1,1,1,27700,11
32,25,1,5,18,1,1,1,1,3100,15
32,62,1,2,20,2,6,1,1,38110,16
32,42,5,1,21,1,1,1,1,30000,19
32,55,1,1,14,1,3,1,1,25700,45
32,51,1,1,16,2,1,1,1,9200,46
32,68,4,1,19,1,1,6,1,38100,6
32,53,4,1,21,2,1,6,1,13200,9
32,15,1,5,13,1,NA,6,1,4600,14
32,48,1,3,16,2,1,1,1,17600,16
32,6,1,5,3,1,NA,1,1,NA,18
32,58,1,1,18,1,1,1,1,91500,12
32,57,1,1,19,2,1,1,1,27000,12
32,30,1,5,21,2,1,1,1,40000,18
32,31,1,3,18,2,1,1,1,20000,14
32,5,1,5,2,2,NA,1,1,NA,15
32,87,1,1,19,1,6,1,1,30300,19
32,82,4,1,1,2,6,1,1,9600,17
32,72,1,1,21,1,6,1,1,53300,9
32,75,4,1,19,2,6,1,23,9800,16
32,45,3,5,19,1,6,1,23,0,15
32,53,1,3,21,2,1,1,1,111000,18
32,21,1,1,19,2,6,1,1,0,19
32,18,1,5,15,2,6,1,1,2800,11
32,47,1,1,19,1,1,1,1,93000,13
32,47,1,1,20,2,1,1,1,46000,13
32,22,1,5,18,1,3,1,1,11000,17
32,44,1,4,20,2,1,9,1,26400,13
32,7,1,5,5,2,NA,9,1,NA,13
32,5,1,5,3,1,NA,9,1,NA,12
32,45,1,5,23,1,1,1,1,341000,19
32,58,1,1,16,1,1,1,1,61400,12
32,58,1,1,16,2,1,1,1,8400,12
32,52,1,1,18,1,1,1,1,28000,14
32,48,1,1,15,2,1,1,1,14000,25
32,15,1,5,12,2,NA,1,1,0,22
32,42,1,3,16,2,1,1,1,40000,12
32,11,1,5,7,1,NA,1,1,NA,12
32,20,4,5,19,2,1,8,2,14000,14
32,0,1,5,NA,2,NA,2,2,NA,16
32,20,1,5,19,1,6,2,1,11000,17
32,51,1,3,16,1,1,1,1,30000,52
32,46,1,5,20,1,1,6,1,39000,13
32,29,1,1,20,2,6,1,1,150,19
32,32,1,1,22,1,1,1,1,145000,17
32,6,1,5,1,1,NA,1,1,NA,18
32,2,1,5,NA,2,NA,1,1,NA,18
32,60,1,3,18,2,1,1,1,78500,14
32,59,1,1,16,1,1,1,1,22200,21
32,48,1,1,16,2,6,1,1,0,19
32,19,1,5,17,1,1,1,1,5000,26
32,27,1,5,16,1,6,1,1,1000,41
32,24,1,5,16,1,1,1,1,5000,23
32,40,1,3,11,2,1,1,1,48000,36
32,17,1,5,14,1,1,1,2,1000,34
32,15,1,5,13,2,NA,1,2,0,38
32,60,1,1,19,2,1,1,1,55000,36
32,61,1,1,21,1,6,1,1,18200,37
32,41,4,1,16,1,1,6,1,56000,55
32,29,4,1,20,2,1,6,1,31500,56
32,71,1,1,21,1,6,1,1,25000,12
32,66,1,1,19,2,6,1,1,25400,12
32,60,1,2,16,2,1,1,1,12000,16
32,27,1,1,16,2,1,1,1,12000,11
32,45,1,1,16,1,1,1,1,18000,13
32,84,5,2,1,2,6,1,2,9600,24
32,33,1,3,16,1,1,1,1,75000,30
32,62,4,3,16,2,6,6,1,12000,32
32,73,1,3,16,1,6,1,1,20000,33
32,58,1,2,16,2,1,2,1,10000,11
32,32,1,5,15,1,1,2,1,70000,15
32,30,1,1,16,2,6,2,1,2300,14
32,55,1,1,21,1,1,1,1,341000,16
32,57,1,1,18,2,6,1,1,0,17
32,53,1,1,19,1,1,1,1,649000,11
32,48,1,1,18,2,1,1,1,36000,13
32,73,1,3,20,1,6,1,1,13800,30
32,44,1,3,21,1,1,1,1,65600,16
32,49,1,1,17,1,1,1,1,29200,41
32,53,1,1,16,2,1,1,1,18000,45
32,51,1,1,16,1,1,1,1,40000,5
32,49,1,1,19,2,1,1,1,3700,4
32,15,1,5,12,2,NA,1,1,0,3
32,7,1,5,3,2,NA,1,1,NA,3
32,57,1,3,23,1,1,1,1,80000,13
32,44,1,1,19,1,1,1,1,160000,56
32,44,1,1,18,2,1,1,1,21000,48
32,14,1,5,10,2,NA,1,1,NA,50
32,13,1,5,10,2,NA,1,1,NA,50
32,7,1,5,3,2,NA,1,1,NA,50
32,64,1,1,18,1,6,1,1,19000,9
32,59,1,1,16,2,1,1,1,61000,10
32,16,1,5,13,1,6,1,1,0,16
32,67,1,1,19,1,1,1,1,79000,15
32,60,1,1,18,2,6,1,1,11000,16
32,77,4,2,16,2,6,1,16,6700,31
32,17,1,5,13,1,3,1,16,0,21
32,16,1,5,11,1,6,1,16,0,21
32,54,5,1,16,2,6,8,16,12700,10
32,54,5,1,16,1,3,8,8,20000,8
32,18,5,5,15,2,1,8,16,9000,15
32,3,1,5,2,2,NA,1,1,NA,12
32,39,1,1,21,1,1,1,1,11740,12
32,22,1,5,20,2,1,1,1,40000,47
32,80,1,1,16,2,6,1,1,0,3
32,81,1,1,13,1,6,1,1,21300,4
32,86,1,1,18,1,6,1,1,48820,13
32,69,1,1,21,2,1,1,1,20550,12
32,51,1,5,19,1,1,1,1,35000,13
32,71,1,1,19,2,6,1,1,21600,10
32,77,1,1,9,1,6,1,23,24800,10
32,48,1,5,12,1,6,2,1,13000,26
32,70,1,1,17,1,6,1,1,32300,11
32,72,1,1,16,2,6,1,1,13700,12
32,38,1,1,21,2,1,1,1,7000,13
32,39,1,1,21,1,1,1,1,90000,14
32,9,1,5,6,1,NA,1,1,NA,15
32,8,1,5,5,2,NA,1,1,NA,15
32,8,1,5,5,2,NA,1,1,NA,15
32,70,1,2,18,2,6,1,1,39520,14
32,52,1,1,20,1,1,1,1,45100,12
32,43,1,1,16,2,1,1,1,70100,10
32,15,1,5,11,2,NA,1,1,10,12
32,40,1,1,20,1,1,1,1,62050,19
32,43,1,1,21,2,3,1,1,1200,18
32,7,1,5,3,1,NA,1,1,NA,20
32,4,1,5,1,1,NA,1,1,NA,19
32,61,1,1,16,1,1,1,2,39700,13
32,39,4,1,16,2,1,1,2,26500,12
32,73,5,3,15,2,6,1,2,0,14
32,33,1,5,16,2,1,8,2,52000,32
32,76,1,5,13,1,6,1,1,41000,12
32,72,5,1,15,1,6,1,4,32500,17
32,62,4,1,15,2,2,1,4,27550,17
32,26,1,1,20,2,1,1,1,55000,12
32,26,1,1,20,1,1,1,1,24000,11
32,0,1,5,NA,2,NA,1,1,NA,9
32,42,1,3,20,2,1,1,1,18900,11
32,20,1,5,19,1,6,1,4,8000,13
32,19,1,5,19,1,1,1,4,3900,13
32,14,1,5,11,1,NA,1,3,NA,12
32,8,1,5,5,2,NA,1,3,NA,13
32,60,1,1,15,1,6,1,1,46800,12
32,49,1,1,19,2,6,1,1,20400,13
32,63,1,1,21,1,6,1,2,20000,17
32,53,1,1,20,2,1,1,1,90000,16
32,32,4,1,19,2,1,6,1,17000,12
32,32,4,1,8,1,1,6,1,28000,12
32,10,1,5,7,2,NA,6,1,NA,17
32,6,1,5,3,1,NA,6,1,NA,13
