"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
35,0,1,5,NA,1,NA,3,1,NA,13
35,18,1,5,14,2,6,3,1,0,9
35,74,1,1,22,2,6,1,1,18400,5
35,76,1,1,19,1,6,1,1,26000,4
35,93,4,2,11,2,6,1,1,26700,17
35,40,1,4,13,2,1,3,1,20000,6
35,16,1,5,13,2,6,3,1,0,8
35,14,1,5,11,1,NA,3,1,NA,12
35,11,1,5,8,2,NA,3,1,NA,7
35,7,1,5,5,2,NA,3,1,NA,6
35,4,1,5,2,2,NA,3,1,NA,11
35,15,1,5,11,2,NA,1,24,0,5
35,61,1,3,13,2,1,8,24,57800,15
35,47,1,3,17,1,6,1,1,0,12
35,84,1,1,17,1,6,1,1,150400,15
35,76,1,1,13,2,6,1,24,28000,17
35,30,1,5,17,1,6,8,24,0,13
35,48,1,3,16,2,1,1,23,65000,11
35,38,1,3,16,1,2,1,1,45000,14
35,86,1,2,19,2,6,1,1,20900,15
35,65,5,1,9,1,1,1,2,20000,64
35,26,5,1,9,1,1,1,2,18000,67
35,60,5,1,9,2,6,1,2,0,73
35,66,1,1,21,1,6,1,1,20200,10
35,63,1,1,21,2,1,1,1,25500,12
35,29,1,5,12,1,1,1,2,20000,9
35,88,1,2,16,2,6,1,1,17900,13
35,30,1,1,18,1,4,1,2,45250,16
35,30,1,1,21,2,6,8,2,28000,12
35,1,1,5,NA,2,NA,8,2,NA,26
35,37,1,5,20,1,1,1,2,55000,76
35,5,1,5,2,1,NA,1,2,NA,53
35,68,5,1,9,1,6,1,2,7500,14
35,66,5,1,9,2,6,1,2,3900,15
35,48,1,5,16,1,1,1,1,44000,16
35,43,5,1,8,1,1,1,2,25000,50
35,45,5,1,9,2,1,1,2,10000,57
35,8,1,5,5,2,NA,1,2,NA,47
35,8,1,5,1,1,NA,1,1,NA,16
35,52,1,3,16,2,1,1,24,10000,17
35,54,1,3,17,1,1,1,24,39500,74
35,67,1,3,18,2,1,8,24,20000,38
35,49,1,5,16,2,6,8,24,0,74
35,46,1,3,16,2,1,8,2,135000,22
35,13,1,5,10,2,NA,8,2,NA,18
35,61,1,3,22,1,1,1,1,87000,13
35,61,1,1,20,2,1,8,24,30000,6
35,59,1,1,16,1,6,8,24,21600,5
35,46,3,1,20,2,1,1,1,50000,76
35,47,1,1,16,1,1,1,24,42000,44
35,71,1,1,23,1,6,1,1,342400,4
35,56,1,1,19,2,6,1,1,0,5
35,62,1,5,21,2,1,1,1,11010,14
35,54,1,5,20,1,6,1,1,46900,17
35,87,1,2,21,2,6,1,1,47300,15
35,27,1,1,16,1,1,1,23,22000,32
35,25,1,1,16,2,6,1,23,0,30
35,8,1,5,1,1,NA,1,23,NA,19
35,62,1,1,21,1,6,1,2,10300,14
35,66,1,1,16,2,6,1,2,15200,13
35,26,1,1,21,2,1,1,1,38000,13
35,25,1,1,20,1,1,1,1,38000,14
35,1,1,5,NA,2,NA,1,1,NA,15
35,48,5,1,9,1,6,1,2,5400,27
35,45,1,1,20,2,1,3,1,35000,9
35,44,1,1,13,1,6,3,1,8000,3
35,11,1,5,8,1,NA,3,1,NA,12
35,26,1,5,20,2,6,3,1,16000,25
35,22,1,5,13,1,1,3,1,770,7
35,1,1,5,NA,1,NA,3,1,NA,12
35,45,1,5,16,1,6,3,1,0,12
35,24,1,3,18,2,3,1,1,20600,82
35,3,1,5,1,2,NA,1,1,NA,50
35,1,1,5,NA,1,NA,1,1,NA,51
35,60,1,1,19,2,1,1,1,36050,15
35,60,1,1,19,1,1,1,1,48100,18
35,20,4,5,18,1,6,5,1,0,4
35,66,1,3,21,1,1,1,1,50000,16
35,52,1,1,21,2,1,1,1,33500,20
35,52,3,1,21,1,1,1,1,121500,21
35,88,1,3,16,2,6,1,1,12600,8
35,53,1,1,17,2,6,1,1,36000,24
35,52,1,1,16,1,1,1,1,36000,21
35,11,1,5,8,1,NA,1,1,NA,20
35,34,1,3,20,2,1,1,2,30000,5
35,16,1,5,13,1,6,1,2,1500,5
35,15,1,5,11,2,NA,1,2,0,6
35,9,1,5,5,1,NA,1,2,NA,9
35,18,1,5,18,1,6,1,1,100,10
35,52,1,5,19,1,1,1,2,25000,22
35,47,1,3,21,2,1,1,1,37000,17
35,11,1,5,7,1,NA,9,1,NA,14
35,47,1,1,18,1,1,1,1,60000,11
35,49,1,1,19,2,1,1,1,26000,13
35,12,1,5,9,2,NA,1,1,NA,13
35,9,1,5,6,2,NA,1,1,NA,13
35,78,1,1,13,2,6,3,1,9600,5
35,76,1,1,6,1,6,5,1,20400,8
35,41,1,5,16,2,1,3,1,27500,9
35,5,1,5,1,2,NA,3,1,NA,9
35,74,1,3,21,2,6,1,1,20100,16
35,50,1,1,16,1,1,1,1,80300,14
35,42,1,1,20,2,1,1,1,60000,35
35,14,1,5,11,1,NA,1,1,NA,24
35,12,1,5,9,1,NA,1,1,NA,23
35,72,1,2,6,2,6,3,1,7300,6
35,43,1,3,19,1,1,1,1,45000,13
35,43,1,5,19,2,6,1,1,14900,14
35,75,1,3,17,2,1,1,24,37500,11
35,50,1,3,16,2,1,1,1,50000,23
35,21,1,5,19,2,1,1,1,10000,37
35,40,1,1,18,2,1,8,2,16500,4
35,41,5,1,9,1,1,8,2,20300,5
35,12,1,5,8,2,NA,1,2,NA,4
35,23,1,5,19,1,1,1,1,16000,31
35,58,1,1,19,2,1,3,1,38000,19
35,48,1,1,19,1,1,3,1,11600,19
35,83,1,2,19,2,1,8,24,20000,39
35,22,1,5,13,2,6,1,1,4300,16
35,46,1,1,21,1,1,1,1,93001,12
35,45,3,1,16,2,6,1,1,0,13
35,19,1,5,19,2,1,1,1,6100,13
35,17,1,5,14,1,6,1,1,0,13
35,60,1,3,21,2,1,1,1,50000,14
35,22,1,1,16,1,1,1,2,10000,33
35,21,1,1,19,2,6,1,2,0,28
35,58,4,1,20,2,6,1,1,0,10
35,25,1,5,19,2,1,1,1,19200,31
35,2,1,5,NA,2,NA,1,1,NA,15
35,26,1,5,19,1,1,1,1,45700,30
35,49,1,1,16,1,1,1,2,42000,21
35,59,1,1,18,2,1,8,2,30000,17
35,42,1,5,15,1,1,8,2,70000,15
35,46,1,1,19,1,1,1,1,60004,6
35,47,1,1,22,2,6,1,1,35004,5
35,70,1,1,19,1,1,1,1,20800,10
35,66,1,1,21,2,6,1,1,12600,10
35,66,1,1,21,1,6,1,1,37200,20
35,67,1,1,21,2,6,1,1,11090,20
35,49,1,1,16,2,1,1,1,33000,15
35,46,1,1,17,1,1,1,1,33000,13
35,23,1,1,18,2,6,1,1,8700,18
35,5,1,5,3,1,NA,1,1,NA,17
35,21,1,1,18,1,4,1,1,20800,16
35,74,1,5,22,2,6,1,1,110000,18
35,65,1,3,18,2,2,1,1,25590,18
35,55,1,4,19,2,1,1,2,57000,13
35,23,1,5,16,1,1,1,2,32000,16
35,13,1,5,10,2,NA,1,2,NA,12
35,51,1,1,21,1,1,1,1,65000,18
35,48,1,1,18,2,1,1,1,28000,15
35,10,1,5,6,1,NA,1,1,NA,14
35,63,1,1,16,2,1,1,1,13200,15
35,63,1,1,16,1,6,1,1,54400,23
35,35,1,5,15,2,3,3,1,7000,6
35,12,1,5,9,2,NA,3,1,NA,6
35,70,1,2,17,2,6,3,1,19200,5
35,9,1,5,7,2,NA,3,1,NA,4
35,58,1,3,19,1,6,1,23,11000,16
35,74,1,1,24,1,6,1,1,51400,15
35,74,1,1,22,2,6,1,1,27100,17
35,40,1,1,21,1,1,1,1,18000,13
35,41,1,1,21,2,1,1,1,24600,14
35,13,1,5,10,1,NA,1,1,NA,23
35,9,1,5,6,2,NA,1,1,NA,29
35,65,1,3,14,1,6,1,2,10500,19
35,26,1,1,14,1,1,1,2,25000,11
35,24,5,1,13,2,6,1,2,0,8
35,7,1,5,4,2,NA,1,2,NA,16
35,69,1,1,12,2,6,1,2,3400,5
35,59,1,1,20,1,1,1,1,73000,18
35,46,1,1,16,1,1,3,1,12000,15
35,45,1,1,16,2,6,3,1,2800,12
35,45,1,1,18,2,1,8,2,21000,15
35,48,1,1,19,1,1,8,2,32400,13
35,16,1,5,13,2,6,8,2,0,23
35,11,1,5,7,1,NA,8,2,NA,27
35,55,1,5,22,2,6,1,1,23620,15
35,55,1,1,20,1,1,3,1,50000,16
35,49,1,1,22,2,1,1,1,50000,18
35,62,1,3,19,1,6,1,1,7200,52
35,43,1,3,19,2,1,1,1,17000,15
35,12,1,5,10,2,NA,1,1,NA,17
35,59,1,3,22,1,2,1,2,22500,13
35,29,1,5,20,1,1,1,2,12000,13
35,0,1,5,NA,1,NA,9,2,NA,15
35,26,1,3,19,2,1,1,1,2100,15
35,56,1,4,19,2,6,3,1,24000,7
35,26,1,5,16,1,1,3,1,15100,24
35,18,1,5,18,2,6,3,1,0,9
35,63,1,1,15,1,6,1,2,41700,16
35,68,1,1,19,2,6,1,2,7200,15
35,30,1,5,10,1,3,1,2,1000,25
35,37,1,4,22,2,2,1,24,42000,55
35,13,1,5,10,2,NA,1,24,NA,52
35,74,1,1,22,2,6,6,1,30350,36
35,60,1,1,22,1,6,1,1,35000,21
35,53,1,1,22,2,1,1,1,63000,13
35,31,1,5,21,1,1,1,1,64000,12
35,45,1,3,16,1,3,1,1,5900,6
35,21,1,5,16,1,3,9,1,10000,8
35,60,1,1,16,1,1,8,24,28000,5
35,56,1,1,1,2,6,8,24,0,3
35,57,1,5,19,2,1,3,1,49000,2
35,20,1,5,19,2,3,6,1,100,27
35,61,1,1,18,2,6,1,1,700,11
35,62,1,1,18,1,6,1,1,50000,15
35,45,1,1,13,1,6,5,1,0,7
35,45,1,1,20,2,6,5,1,2800,5
35,70,1,1,16,1,6,3,1,30500,6
35,66,1,1,21,2,6,3,1,23900,5
35,38,1,1,19,1,1,1,1,35000,14
35,42,1,1,18,2,1,8,2,30000,15
35,9,1,5,6,1,NA,9,2,NA,15
35,18,1,5,16,1,6,9,2,0,16
35,43,4,1,17,1,1,1,2,60000,18
35,44,4,1,17,2,1,1,2,6100,31
35,19,1,5,18,1,3,1,2,1600,15
35,18,1,5,18,1,6,1,2,0,15
35,10,1,5,7,1,NA,1,2,NA,16
35,55,1,1,23,1,1,1,1,151200,21
35,55,3,1,21,2,1,1,1,67400,21
35,93,1,1,16,1,6,1,1,46000,15
35,78,1,1,16,2,6,1,1,21000,14
35,71,1,2,11,2,6,1,1,12000,60
35,55,1,1,16,1,6,1,24,12400,48
35,18,1,5,14,1,6,1,24,0,61
35,59,1,1,16,2,6,1,24,8000,46
35,38,1,5,22,2,1,1,1,92000,22
35,38,1,5,21,1,1,1,1,120000,14
35,54,1,5,22,2,1,1,1,42000,17
35,53,5,5,17,1,6,6,1,0,12
35,40,1,1,22,1,1,1,1,73000,14
35,39,1,1,19,2,1,1,1,3000,15
35,4,1,5,2,1,NA,1,1,NA,24
35,42,5,3,19,1,1,1,2,2400,20
35,17,1,5,18,2,6,1,2,0,18
35,13,1,5,9,1,NA,1,2,NA,24
35,47,4,3,12,2,1,1,2,500,23
35,59,1,3,19,1,1,2,1,17000,18
35,70,1,1,15,1,6,1,1,8400,23
35,71,1,1,21,2,6,1,1,11800,19
35,55,1,3,21,2,1,1,1,42101,22
35,66,1,1,24,1,6,1,1,95500,20
35,62,1,1,19,2,6,2,1,16600,15
35,26,1,5,14,2,1,1,2,8700,13
35,8,1,5,5,1,NA,1,2,NA,17
35,4,1,5,2,1,NA,1,2,NA,24
35,1,1,5,NA,1,NA,1,2,NA,24
35,28,1,3,14,1,1,1,2,6000,26
35,24,1,1,12,2,6,8,24,0,64
35,32,5,1,16,1,1,8,24,32000,39
35,3,1,5,1,2,NA,8,24,NA,72
35,33,1,5,16,2,1,1,2,38800,14
35,14,1,5,11,2,NA,1,2,NA,12
35,12,1,5,9,1,NA,9,2,NA,14
35,8,1,5,5,1,NA,9,2,NA,13
35,33,1,5,20,1,1,9,2,34000,14
35,47,1,1,19,2,1,1,1,16000,20
35,38,1,1,19,1,1,1,2,25000,17
35,19,1,5,18,2,1,1,2,6800,16
35,26,1,1,20,2,6,9,1,0,7
35,29,1,1,20,1,4,8,3,36000,11
35,8,1,5,4,1,NA,9,3,NA,15
35,6,1,5,1,2,NA,9,3,NA,15
35,2,1,5,NA,1,NA,9,3,NA,11
35,41,1,5,16,2,1,3,1,5300,5
35,18,1,5,16,2,6,3,1,0,8
35,16,1,5,13,2,6,3,1,0,10
35,14,1,5,11,2,NA,3,1,NA,8
35,6,1,5,2,2,NA,3,1,NA,8
35,36,1,4,20,1,1,1,1,64000,24
35,42,1,5,16,1,1,1,1,56500,67
35,24,1,4,16,2,1,9,1,10700,16
35,3,1,5,1,1,NA,9,2,NA,19
35,26,1,1,18,2,1,1,2,2000,47
35,25,1,1,18,1,1,1,1,39000,57
35,8,1,5,3,1,NA,1,2,NA,67
35,5,1,5,2,2,NA,1,2,NA,53
35,1,1,5,NA,2,NA,1,1,NA,35
35,0,1,5,NA,2,NA,1,1,NA,35
35,0,1,5,NA,2,NA,1,1,NA,35
35,28,1,5,18,2,1,1,1,13100,28
35,7,1,5,2,2,NA,2,1,NA,98
35,3,1,5,2,1,NA,2,1,NA,97
35,71,1,1,22,1,6,1,1,54300,15
35,66,1,1,22,2,6,1,1,61000,17
35,51,1,5,16,1,1,1,23,43400,10
35,56,1,1,18,1,2,1,23,45000,4
35,53,1,1,16,2,6,1,23,0,9
35,70,1,1,22,1,6,1,1,80200,14
35,68,1,1,21,2,6,1,1,22000,12
35,65,1,1,19,1,1,1,1,79980,11
35,63,1,1,20,2,6,1,1,0,11
35,54,5,1,8,1,6,8,24,0,15
35,47,5,1,4,2,1,8,24,6000,16
35,18,5,5,13,1,6,8,24,0,17
35,16,5,5,12,1,6,8,24,0,25
35,14,5,5,11,1,NA,8,24,NA,19
35,10,5,5,6,1,NA,8,24,NA,20
35,24,5,1,10,1,1,1,2,74000,25
35,20,5,1,12,2,6,1,2,0,28
35,2,1,5,NA,2,NA,1,2,NA,35
35,85,1,1,22,1,6,1,1,65500,19
35,82,1,1,16,2,6,1,1,8500,18
35,77,1,1,16,1,6,1,1,7600,30
35,75,1,1,19,2,6,1,1,17800,28
35,77,1,2,18,2,1,1,1,16100,14
35,54,1,3,19,2,1,1,1,10000,26
35,32,1,5,16,1,1,1,1,3000,28
35,24,1,5,19,1,1,1,1,8000,23
35,45,1,5,24,2,1,1,1,75200,22
35,42,1,5,22,2,6,1,1,307100,25
35,50,1,1,18,2,1,1,2,17900,15
35,55,1,1,18,1,2,1,2,42800,12
35,7,1,5,3,1,NA,1,2,NA,12
35,52,1,1,16,2,6,3,1,7200,7
35,57,1,1,16,1,1,3,1,24000,5
35,55,1,5,20,1,1,1,1,103000,62
35,64,1,1,22,1,6,1,1,15700,17
35,64,1,1,21,2,6,1,1,7900,18
35,50,1,1,18,2,1,1,1,12300,21
35,50,1,1,20,1,1,8,23,28000,19
35,17,1,5,14,2,2,1,1,1200,27
35,35,1,1,20,1,1,1,2,34300,15
35,34,5,1,12,2,6,1,2,0,10
35,7,1,5,4,2,NA,1,2,NA,13
35,1,1,5,NA,1,NA,1,2,NA,16
35,61,1,1,21,1,6,1,1,24000,17
35,68,1,1,18,2,6,1,1,16800,25
35,84,1,1,16,1,6,1,1,303000,12
35,77,1,1,16,2,6,9,24,5800,14
35,74,1,1,21,1,6,1,1,53300,15
35,74,1,1,22,2,6,1,1,9900,16
35,52,1,3,18,1,1,1,1,7000,16
35,19,1,5,18,2,1,1,1,4000,12
35,72,1,3,16,2,6,1,1,24400,32
35,48,1,5,16,1,3,1,1,19000,28
35,68,1,1,24,1,1,1,1,42000,15
35,64,1,3,16,2,6,1,1,7500,13
35,30,1,1,23,1,1,9,1,50000,7
35,27,1,1,18,2,6,9,1,0,4
35,3,1,5,1,2,NA,9,1,NA,4
35,0,1,5,NA,2,NA,9,1,NA,5
35,85,1,2,11,2,6,8,2,12600,17
35,51,1,1,19,1,1,8,2,19700,21
35,45,1,1,22,2,1,1,1,47500,19
35,46,4,1,21,1,1,1,1,72000,23
35,47,1,1,22,2,1,1,1,39500,28
35,17,1,5,14,2,6,1,1,2300,33
35,11,1,5,7,2,NA,1,1,NA,20
35,5,1,5,2,1,NA,1,1,NA,24
35,81,1,1,18,1,6,1,1,50440,15
35,64,1,1,21,2,1,1,1,30500,14
35,37,1,5,19,1,6,1,2,37500,38
35,40,1,3,16,2,1,1,24,42000,5
35,37,1,5,20,2,1,1,2,23000,9
35,18,1,5,14,2,6,1,2,0,15
35,66,1,5,15,2,1,3,1,23800,11
35,70,1,1,16,2,6,1,24,6000,15
35,69,1,1,16,1,6,1,24,37200,16
35,86,1,2,17,1,6,1,1,6600,11
35,79,5,2,11,2,6,1,1,24100,20
35,50,1,1,18,2,1,1,2,12000,10
35,50,1,1,21,1,1,1,2,80000,15
35,20,1,5,19,1,6,1,2,1400,16
35,34,1,1,22,1,1,1,1,105000,14
35,34,1,1,23,2,1,1,1,110000,16
35,3,1,5,2,1,NA,1,1,NA,21
35,69,1,3,16,2,1,1,1,25800,17
35,52,1,1,19,1,1,1,1,1700,14
35,51,1,1,21,2,1,1,1,30000,16
35,23,1,5,19,1,1,1,1,30000,18
35,32,1,5,13,1,3,8,24,7500,14
35,5,1,5,1,2,NA,8,24,NA,21
35,32,1,5,12,1,3,8,2,0,37
35,29,1,5,12,2,1,8,2,7700,19
35,44,1,1,21,1,1,1,1,66200,12
35,46,1,1,19,2,6,1,1,2100,17
35,2,1,5,NA,2,NA,1,1,NA,27
35,78,1,1,6,1,6,1,2,16900,22
35,77,5,1,1,2,6,1,2,4300,28
35,29,5,1,10,1,6,8,11,0,12
35,50,1,5,20,2,1,1,24,14400,36
35,11,1,5,8,2,NA,1,24,NA,38
35,88,1,2,16,2,6,1,2,10100,24
35,34,1,5,19,1,1,3,1,15000,49
35,64,1,1,16,1,2,1,1,27000,14
35,59,1,1,16,2,6,1,24,0,13
35,37,1,3,16,1,1,1,24,14000,11
35,29,1,3,21,2,1,1,1,36000,47
35,11,1,5,8,1,NA,1,2,NA,15
35,8,1,5,5,1,NA,1,2,NA,15
35,24,1,1,16,2,6,3,1,0,7
35,33,1,1,16,1,1,3,1,24000,11
35,5,1,5,3,1,NA,3,1,NA,8
35,1,1,5,NA,1,NA,3,1,NA,14
35,45,1,3,11,2,6,3,1,16700,17
35,10,1,5,6,1,NA,3,1,NA,8
35,56,1,1,19,2,1,1,1,341000,11
35,67,1,1,24,1,1,8,2,152000,14
35,43,1,1,19,1,6,1,1,36000,58
35,40,1,1,19,2,6,1,1,0,68
35,46,1,3,22,1,1,1,1,7200,61
35,25,1,5,16,1,3,1,24,0,13
35,34,5,1,21,1,1,6,1,103000,14
35,34,5,1,20,2,6,6,1,0,12
35,63,1,1,22,1,1,8,24,51800,27
35,49,1,1,20,2,1,8,24,81000,34
35,70,1,3,21,2,6,1,1,9890,24
35,64,1,1,19,1,1,1,1,56004,14
35,60,1,1,16,2,6,1,1,0,14
35,39,1,3,16,1,1,1,1,43300,20
35,11,1,5,7,1,NA,1,1,NA,14
35,8,1,5,4,2,NA,1,1,NA,17
35,65,1,1,16,1,6,1,24,9600,18
35,65,1,1,14,2,6,1,24,4200,16
35,41,1,3,19,2,6,1,2,0,25
35,16,1,5,14,2,6,1,2,0,15
35,15,1,5,12,1,NA,1,2,0,17
35,46,5,3,15,2,1,1,2,30000,26
35,36,1,1,21,1,2,1,1,14000,16
35,35,1,1,22,2,1,1,1,24300,18
35,5,1,5,3,1,NA,1,1,NA,15
35,1,1,5,NA,2,NA,1,1,NA,14
35,29,1,1,21,1,1,8,24,50000,9
35,35,1,1,19,2,1,8,24,40000,19
35,8,1,5,4,2,NA,8,24,NA,12
35,61,1,1,22,2,6,1,1,5600,15
35,66,1,1,24,1,1,1,1,192900,16
35,81,1,2,1,1,6,9,2,8400,20
35,17,1,5,12,1,3,9,2,4300,12
35,14,1,5,12,2,NA,1,1,NA,14
35,0,1,5,NA,1,NA,9,2,NA,19
35,39,1,3,19,2,1,1,1,22000,5
35,12,1,5,9,2,NA,1,1,NA,5
35,40,1,1,19,1,1,1,24,100000,36
35,34,1,1,18,2,1,1,24,30000,32
35,14,1,5,11,2,NA,1,24,NA,31
35,12,1,5,9,2,NA,1,24,NA,32
35,0,1,5,NA,1,NA,1,24,NA,28
35,89,1,4,16,2,6,1,1,12800,3
35,43,5,1,20,2,1,6,1,15000,23
35,46,1,1,18,1,1,1,1,48000,15
35,4,1,5,1,2,NA,6,1,NA,27
35,49,4,1,10,2,6,1,2,0,41
35,46,5,1,9,1,1,1,2,20000,65
35,17,1,5,14,2,6,1,2,0,49
35,14,1,5,10,1,NA,1,2,NA,50
35,64,1,3,20,1,1,1,1,60000,20
35,52,1,3,16,2,6,1,1,6500,17
35,62,1,1,11,1,6,3,1,2000,7
35,70,1,1,1,2,6,3,1,2000,4
35,37,1,5,16,1,6,3,1,0,15
35,27,1,1,21,1,1,1,1,30700,28
35,27,1,1,22,2,1,1,1,68000,37
35,23,1,5,21,1,1,1,1,6050,39
35,41,1,2,16,2,6,1,1,10800,21
35,13,1,5,9,2,NA,1,1,NA,23
35,49,1,4,15,1,1,1,1,120000,12
35,77,1,1,14,1,6,1,2,13500,26
35,73,1,1,14,2,1,1,2,17000,20
35,88,1,1,11,2,6,1,1,0,15
35,86,1,1,11,1,6,1,1,14400,18
35,63,1,2,1,2,1,8,2,7850,9
35,54,1,1,21,2,1,1,1,51500,13
35,56,1,1,22,1,1,1,1,50000,10
35,27,1,1,21,2,1,1,1,50000,18
35,33,1,1,22,1,1,1,2,40000,15
35,69,1,3,19,2,6,1,1,10800,53
35,63,1,5,23,1,1,1,24,140000,24
35,56,1,5,19,1,6,1,1,0,26
35,33,1,1,19,1,1,1,1,62000,14
35,32,1,1,20,2,6,2,23,4,13
35,2,1,5,NA,2,NA,9,23,NA,15
35,50,1,1,17,1,1,1,2,52000,12
35,51,1,1,17,2,1,1,2,17000,15
35,67,1,3,22,1,1,1,1,24100,6
35,60,1,1,20,1,1,8,2,13000,16
35,59,1,1,20,2,1,8,2,12500,14
35,56,4,5,15,1,1,9,2,25000,17
35,39,1,5,19,2,1,1,2,16700,15
35,19,1,5,19,2,1,9,2,8000,15
35,17,1,5,13,2,1,9,2,1000,14
35,16,1,5,12,1,6,9,2,0,22
35,1,1,5,NA,1,NA,1,2,NA,13
35,58,1,3,16,1,6,1,1,34000,16
35,67,1,1,24,2,1,1,1,56000,14
35,64,1,1,24,1,1,1,1,152080,16
35,24,1,5,22,2,1,1,1,49500,15
35,81,1,2,16,2,6,1,1,24800,6
35,68,1,1,22,1,6,1,1,76800,15
35,66,1,1,21,2,6,1,1,7800,15
35,66,1,2,20,2,6,1,2,23030,8
35,46,4,3,19,2,1,8,2,22000,22
35,26,1,5,14,1,1,8,2,24000,41
35,17,1,5,13,1,1,8,2,2700,21
35,17,1,5,13,1,3,8,2,0,21
35,15,1,5,12,1,NA,8,2,0,21
35,23,1,1,20,2,1,8,2,14000,28
35,34,5,1,19,1,6,1,2,68000,13
35,32,4,1,18,2,6,1,2,0,10
35,10,1,5,8,2,NA,1,2,NA,11
35,7,1,5,4,2,NA,1,2,NA,12
35,2,1,5,NA,1,NA,1,2,NA,15
35,28,1,1,19,2,3,8,2,5000,16
35,27,1,1,18,1,1,8,2,35000,18
35,3,1,5,1,1,NA,8,2,NA,16
35,43,1,1,21,1,1,1,2,70900,20
35,43,1,1,16,2,1,1,1,22000,22
35,62,1,1,16,1,6,1,2,40900,8
35,52,1,1,16,2,6,1,2,200,11
35,30,1,1,20,1,1,1,1,53000,19
35,29,1,1,18,2,6,1,1,0,15
35,4,1,5,2,2,NA,1,1,NA,16
35,2,1,5,NA,1,NA,1,1,NA,31
35,1,1,5,NA,1,NA,1,1,NA,31
35,68,4,3,15,2,1,1,2,21900,12
35,52,5,1,10,1,1,1,2,21600,4
35,51,5,1,8,2,6,1,2,0,6
35,44,1,3,24,1,1,1,2,47000,38
35,18,1,5,18,1,1,1,2,3500,118
35,40,1,5,24,2,1,1,1,42000,37
35,71,1,2,11,2,6,1,24,8900,6
35,35,4,4,20,2,4,1,10,14700,13
35,9,1,5,6,1,NA,1,10,NA,15
35,4,1,5,1,1,NA,1,10,NA,11
35,3,3,5,1,2,NA,1,10,NA,19
35,55,1,3,22,2,1,1,1,110000,2
35,63,1,1,24,1,6,1,1,36000,37
35,67,1,1,22,2,6,1,1,6000,26
35,62,1,5,21,1,6,1,1,1000,48
35,73,1,1,19,1,6,1,1,50700,12
35,75,1,1,16,2,6,1,24,4000,18
35,48,4,3,21,1,1,1,1,323000,44
35,48,1,1,16,2,6,3,1,0,6
35,51,1,1,13,1,1,3,1,39000,5
35,24,1,5,13,1,1,3,1,28000,14
35,23,1,5,15,1,1,3,1,28000,14
35,19,1,5,14,1,6,3,1,460,8
35,8,1,5,5,1,NA,3,1,NA,4
35,64,1,3,20,1,1,1,1,55000,14
35,93,1,2,19,2,6,1,1,40000,17
35,77,1,2,16,2,6,1,1,24700,14
35,45,1,5,17,1,6,1,1,0,15
35,47,1,1,16,2,1,1,24,34000,55
35,49,1,1,16,1,1,1,24,17400,78
35,17,1,5,14,1,6,1,24,0,37
35,67,1,1,19,1,6,2,1,15000,15
35,65,1,1,18,2,6,2,1,27900,15
35,20,1,5,19,2,1,1,1,3000,16
35,56,1,5,11,2,6,2,1,0,31
35,54,1,3,18,1,1,1,1,90000,11
35,43,5,1,6,1,1,1,2,10000,14
35,43,5,1,9,2,1,1,2,10000,13
35,15,5,5,12,2,NA,1,2,3000,13
35,14,5,5,11,2,NA,1,2,NA,13
35,10,5,5,8,2,NA,1,2,NA,12
35,5,1,5,3,2,NA,1,2,NA,12
35,84,5,2,1,2,6,1,2,0,30
35,28,1,5,19,2,1,1,24,70000,55
35,7,1,5,4,1,NA,1,24,NA,75
35,4,1,5,1,1,NA,1,24,NA,57
35,44,1,2,20,2,1,3,1,43250,21
35,34,1,5,22,2,1,1,1,40000,16
35,50,1,5,24,1,1,1,1,136200,12
35,52,1,5,21,1,1,1,23,150000,12
35,57,1,1,19,1,1,3,1,22000,5
35,61,1,1,16,2,1,3,1,28000,7
35,53,1,4,19,2,1,1,1,34000,15
35,40,1,5,21,2,1,1,2,42000,15
35,24,1,5,20,1,3,1,24,8400,18
35,43,1,5,18,1,1,1,24,79000,14
35,35,1,5,16,2,1,1,24,21600,20
35,31,1,1,19,1,4,1,1,31100,23
35,31,5,1,21,2,6,1,1,0,11
35,6,3,5,4,1,NA,1,1,NA,20
35,14,5,5,11,2,NA,1,1,NA,21
35,9,5,5,7,2,NA,1,1,NA,21
35,54,1,5,13,1,6,1,24,10600,16
35,67,1,1,22,1,1,1,1,336805,13
35,56,1,1,22,2,6,1,1,0,13
35,21,1,5,19,2,6,1,1,2600,18
35,93,1,2,20,2,6,1,1,206200,19
35,65,1,3,20,2,6,1,1,23800,15
35,78,1,1,18,1,6,1,1,54900,19
35,75,1,1,16,2,6,1,1,6150,15
35,52,1,5,17,1,1,1,1,12000,7
35,63,1,5,11,2,1,3,1,11000,5
35,52,1,3,22,2,2,1,1,42780,16
35,15,1,5,12,2,NA,1,1,0,13
35,50,1,3,18,1,1,1,1,12100,15
35,56,5,3,22,1,1,1,1,55200,10
35,37,1,1,16,1,1,1,2,90000,57
35,37,1,1,16,2,1,1,2,35000,54
35,14,1,5,11,2,NA,1,2,NA,49
35,13,1,5,9,1,NA,1,2,NA,51
35,35,1,5,18,1,1,1,1,60000,16
35,22,2,5,19,1,6,1,1,2100,4
35,58,1,4,17,1,1,3,23,11000,17
35,79,1,3,17,2,1,1,1,25900,8
35,19,1,5,20,1,1,1,1,9600,19
35,67,4,2,19,2,6,1,1,23630,22
