"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
54,12,1,5,8,1,NA,1,1,NA,41
54,57,1,1,19,1,1,1,1,246000,16
54,57,1,1,19,2,6,1,1,0,15
54,53,1,1,19,2,1,1,1,25000,14
54,53,1,1,18,1,1,1,1,80000,13
54,73,1,2,16,2,6,1,1,46600,21
54,55,1,2,14,2,1,1,1,15100,21
54,29,1,5,18,2,1,1,1,10000,19
54,57,1,3,19,2,1,1,1,45000,17
54,61,1,5,19,1,1,1,1,16000,19
54,63,1,2,16,2,6,1,1,18700,8
54,54,1,2,16,2,6,1,1,5300,11
54,12,1,5,8,1,NA,1,1,NA,9
54,71,1,2,16,1,6,1,1,45400,16
54,42,1,3,16,2,1,1,1,25300,10
54,20,1,5,19,2,1,1,1,8100,15
54,18,1,5,16,2,6,1,1,0,11
54,13,1,5,11,1,NA,1,1,NA,16
54,39,1,5,16,2,1,1,1,30000,55
54,52,1,1,19,1,1,1,1,41000,41
54,36,1,1,21,2,1,1,1,44000,52
54,68,1,1,9,2,6,1,1,7800,18
54,83,1,1,10,1,6,1,1,13200,18
54,78,1,2,16,2,6,1,1,11600,11
54,64,1,3,20,2,1,1,1,19200,17
54,30,1,2,16,1,1,1,1,30000,29
54,8,1,5,5,2,NA,1,1,NA,30
54,66,1,3,21,1,6,1,1,33500,24
54,50,1,1,19,1,1,1,1,80000,23
54,49,1,1,15,2,6,1,1,0,23
54,93,1,2,16,2,6,1,1,17900,6
54,65,1,1,17,2,1,1,1,5000,4
54,59,1,1,21,1,1,1,1,238000,4
54,82,1,2,17,2,6,1,1,36200,13
54,93,1,2,13,2,6,1,1,14150,9
54,53,1,5,16,1,1,1,1,15000,10
54,26,1,5,20,2,1,9,1,49000,5
54,3,1,5,2,1,NA,9,1,NA,4
54,61,1,5,23,1,1,1,1,52600,20
54,54,1,3,19,1,1,1,1,55050,20
54,52,1,1,16,1,1,1,1,64000,5
54,57,1,1,16,2,6,1,1,17900,5
54,17,1,5,14,1,6,1,1,9150,6
54,51,1,1,20,2,1,1,1,10000,4
54,58,1,1,16,1,1,1,1,95000,7
54,60,1,3,16,2,6,1,1,1000,44
54,37,1,3,19,2,1,1,1,14000,45
54,62,1,1,18,1,1,1,1,18000,11
54,50,1,1,16,2,1,1,1,7000,16
54,24,1,5,15,1,6,1,1,7200,8
54,36,1,1,23,1,1,1,1,199000,15
54,38,1,1,23,2,6,1,1,7100,13
54,10,1,5,7,1,NA,1,1,NA,14
54,8,1,5,5,2,NA,1,1,NA,15
54,5,1,5,2,1,NA,1,1,NA,14
54,47,1,1,12,1,6,1,1,13400,19
54,40,1,1,12,2,6,1,1,0,18
54,1,1,5,NA,2,NA,1,1,NA,15
54,57,1,2,16,2,6,1,1,5500,13
54,19,1,5,18,1,6,9,1,650,27
54,49,1,1,16,1,1,1,1,67600,19
54,51,1,1,16,2,6,1,1,0,14
54,54,1,5,16,2,6,1,1,12200,19
54,35,1,1,21,1,1,1,24,37500,14
54,32,1,1,23,2,1,1,1,57000,22
54,70,1,2,18,2,1,1,1,32200,17
54,73,1,1,13,2,6,1,1,5000,11
54,75,1,1,14,1,6,1,1,2000,9
54,52,1,1,16,2,1,1,1,26600,21
54,57,1,1,18,1,1,1,1,40000,22
54,18,1,5,18,1,1,1,1,2000,25
54,83,1,2,14,2,6,1,1,15150,20
54,86,1,2,12,2,6,1,1,11100,13
54,64,1,1,16,2,6,1,1,230,44
54,75,1,1,14,1,6,1,1,21000,35
54,62,1,1,16,1,1,1,1,52000,15
54,52,1,1,19,2,6,1,1,7300,16
54,66,1,1,11,2,6,1,1,4100,15
54,69,1,1,11,1,1,1,1,56600,12
54,39,1,5,14,2,1,1,1,14000,23
54,51,1,5,12,1,6,1,1,0,19
54,44,1,1,18,1,1,1,1,14000,3
54,48,1,1,19,2,6,1,1,0,4
54,88,1,2,1,2,6,1,1,20400,5
54,38,1,3,19,1,1,1,1,48000,10
54,17,1,5,16,2,6,1,1,6800,6
54,9,1,5,5,2,NA,1,1,NA,9
54,6,1,5,3,1,NA,1,1,NA,6
54,53,1,3,19,1,1,1,1,5100,15
54,63,1,3,13,2,3,1,1,7200,22
54,19,1,5,16,1,3,9,1,0,9
54,77,1,2,6,1,6,1,1,11100,20
54,40,1,1,16,1,1,1,1,68250,24
54,25,1,1,16,2,1,1,1,12000,16
54,4,1,5,2,1,NA,1,1,NA,26
54,33,1,5,21,2,1,1,1,8200,22
54,59,1,1,19,1,6,1,1,33200,13
54,59,1,1,21,2,1,1,1,34000,14
54,21,1,5,19,2,6,1,1,0,14
54,21,1,5,16,2,6,1,1,0,33
54,73,1,1,22,2,6,1,1,32800,20
54,71,1,1,20,1,2,1,1,25900,21
54,82,1,1,14,1,6,1,1,20210,14
54,77,1,1,17,2,6,1,1,5910,12
54,66,1,1,16,1,6,1,1,16300,20
54,65,1,1,16,2,6,1,1,10000,17
54,19,1,5,18,1,1,1,1,24000,20
54,33,1,1,21,1,1,1,1,47400,10
54,32,1,1,20,2,1,1,1,38000,10
54,2,1,5,NA,2,NA,1,1,NA,14
54,0,1,5,NA,2,NA,1,1,NA,14
54,31,1,4,16,2,1,1,1,4800,28
54,3,1,5,1,1,NA,1,1,NA,25
54,39,1,1,1,1,1,1,1,33000,26
54,30,1,1,17,2,1,1,1,24000,45
54,23,1,5,21,2,1,1,1,38000,13
54,59,1,1,1,1,1,1,1,70000,20
54,52,1,1,17,2,1,1,1,9000,20
54,28,1,1,20,1,1,1,1,18000,19
54,30,1,1,20,2,1,1,1,40000,24
54,0,1,5,NA,2,NA,1,1,NA,24
54,70,1,1,21,2,6,1,1,29400,4
54,77,1,1,18,1,6,1,1,31100,5
54,93,1,2,16,2,6,1,1,18000,13
54,56,1,1,19,1,1,1,1,70000,19
54,50,1,1,18,2,1,1,1,45000,20
54,21,1,5,16,1,6,1,1,0,20
54,65,1,2,16,2,6,1,1,24300,14
54,29,1,5,16,1,1,1,1,30000,27
54,25,1,5,16,2,1,1,1,5000,36
54,52,1,1,12,2,1,1,1,240,15
54,48,1,1,16,1,1,1,1,85000,16
54,65,1,2,15,2,6,1,1,2600,2
54,43,1,3,16,1,1,1,1,40000,16
54,53,1,4,12,1,1,1,1,35000,13
54,60,1,1,16,1,3,1,1,45000,4
54,60,1,1,19,2,6,1,1,18000,5
54,76,1,2,16,2,6,1,1,22800,16
54,44,1,3,18,2,1,1,1,32000,14
54,55,1,2,16,1,1,1,1,61800,13
54,76,1,1,13,1,6,1,1,27600,12
54,73,1,1,14,2,6,1,1,1400,16
54,37,1,1,16,1,1,1,1,32000,26
54,37,1,1,13,2,1,1,1,27000,24
54,72,1,1,16,1,6,1,1,15300,17
54,69,1,1,15,2,6,1,1,3500,17
54,39,1,5,20,2,1,1,1,5400,65
54,54,1,1,14,1,1,1,1,57000,15
54,53,1,1,16,2,6,1,1,0,17
54,31,1,5,21,2,1,1,1,24600,43
54,56,1,1,21,1,1,1,1,38490,15
54,55,1,1,21,2,6,1,1,37730,15
54,26,1,5,21,1,1,1,1,1230,6
54,78,1,1,16,2,6,1,1,6950,16
54,79,1,1,18,1,6,1,1,24030,12
54,45,1,3,17,2,6,1,1,320,14
54,66,1,3,21,2,1,1,1,41200,21
54,43,1,5,22,1,6,1,1,5800,18
54,43,1,1,21,1,1,1,1,60000,14
54,40,1,1,19,2,1,1,1,4500,17
54,18,1,5,16,2,1,1,1,7200,20
54,15,1,5,12,1,NA,1,1,1500,18
54,66,1,3,16,2,6,1,1,15300,10
54,87,1,2,14,2,6,1,1,13900,5
54,73,1,5,16,1,6,1,1,7500,20
54,51,1,1,17,1,3,1,1,26000,7
54,48,1,1,23,2,1,1,1,29000,9
54,23,1,5,16,2,6,1,1,0,6
54,21,1,5,16,1,6,1,1,0,7
54,19,1,5,18,2,6,1,1,0,6
54,70,1,3,21,1,6,1,1,48880,16
54,55,1,5,16,2,1,1,1,20000,17
54,69,1,5,16,2,1,1,1,37200,25
54,48,1,2,19,2,1,1,1,7000,33
54,59,1,1,16,1,1,1,1,45000,19
54,54,1,1,16,2,6,1,1,0,14
54,30,1,5,16,1,1,1,1,19000,35
54,78,1,1,13,2,6,1,1,5300,9
54,84,1,1,13,1,6,1,1,7800,9
54,21,1,1,18,2,6,1,1,0,5
54,23,1,1,17,1,1,1,1,19000,5
54,1,1,5,NA,1,NA,1,1,NA,6
54,58,1,3,19,1,1,1,1,50000,12
54,71,1,2,16,2,6,1,1,24800,35
54,75,1,1,21,1,6,1,1,20800,12
54,70,1,1,19,2,6,1,1,29300,15
54,65,1,1,17,2,6,1,1,0,31
54,62,1,1,16,1,1,1,1,50000,29
54,56,1,1,21,1,1,1,1,30000,22
54,51,1,1,21,2,1,1,1,30060,16
54,44,1,1,12,2,6,1,1,2000,5
54,39,1,1,13,1,1,1,1,8000,5
54,11,1,5,8,2,NA,1,1,NA,8
54,4,1,5,1,2,NA,1,1,NA,5
54,37,1,3,21,1,1,1,1,91300,16
54,35,1,3,20,2,1,1,1,60000,17
54,58,1,3,19,1,1,1,1,17400,15
54,55,1,1,16,1,1,1,1,57500,20
54,55,1,1,21,2,1,1,1,47500,20
54,37,1,3,17,1,6,1,1,3000,18
54,54,1,1,17,1,6,1,1,8500,12
54,50,1,1,12,2,6,1,1,3200,18
54,17,1,5,14,1,6,1,1,0,18
54,49,1,3,19,2,1,1,1,14400,35
54,29,1,5,16,2,1,1,1,3200,25
54,5,1,5,2,1,NA,1,1,NA,28
54,2,1,5,NA,2,NA,1,1,NA,20
54,36,1,1,22,1,1,1,1,84600,16
54,33,1,1,21,2,1,1,1,23600,17
54,30,1,5,21,2,1,1,1,27000,23
54,8,1,5,5,2,NA,1,1,NA,23
54,17,1,5,14,2,6,1,1,0,17
54,55,1,3,21,2,1,1,1,29800,30
54,51,1,3,16,1,6,3,1,13700,9
54,74,1,2,14,1,6,1,1,8900,11
54,56,1,5,15,1,6,1,1,6000,9
54,62,1,1,1,1,6,1,1,10200,17
54,58,1,1,18,2,1,1,1,18000,18
54,38,1,1,19,1,1,1,1,48000,17
54,36,1,1,16,2,1,1,1,21000,20
54,39,1,2,19,2,6,1,1,5300,27
54,13,1,5,10,2,NA,1,1,NA,24
54,11,1,5,8,1,NA,1,1,NA,16
54,9,1,5,5,2,NA,1,1,NA,23
54,6,1,5,3,2,NA,1,1,NA,24
54,93,1,2,14,2,6,1,1,12000,4
54,54,1,5,16,1,6,1,1,0,23
54,46,1,1,16,1,1,1,1,23200,94
54,44,1,1,16,2,6,1,1,0,68
54,34,1,3,19,1,1,1,1,34000,10
54,44,1,1,20,2,1,1,1,24000,61
54,43,1,1,20,1,1,1,1,24000,70
54,74,1,1,16,2,6,1,1,10800,12
54,88,1,1,11,1,6,1,1,14900,11
54,21,1,5,19,2,1,1,1,3000,30
54,70,1,1,21,1,6,1,1,65000,11
54,63,1,1,16,2,6,1,1,6000,13
54,24,1,5,17,1,3,1,1,7000,30
54,2,1,5,NA,1,NA,1,1,NA,22
54,24,1,5,19,2,1,1,1,13190,34
54,61,1,2,9,2,6,1,1,15600,17
54,49,1,1,21,1,1,1,1,81000,6
54,46,1,1,19,2,1,1,1,41000,5
54,18,1,5,16,2,1,1,1,320,5
54,15,1,5,12,2,NA,1,1,20,4
54,36,1,1,20,2,1,1,1,45000,22
54,43,1,1,16,1,1,1,1,25500,25
54,10,1,5,7,2,NA,1,1,NA,19
54,8,1,5,5,1,NA,1,1,NA,31
54,2,1,5,NA,1,NA,1,1,NA,26
54,10,1,5,7,2,NA,1,1,NA,18
54,55,1,1,16,1,1,1,1,43200,13
54,46,1,1,16,2,1,1,1,33900,18
54,93,1,2,11,2,6,1,1,1000,19
54,46,1,4,20,2,1,1,1,238000,30
54,16,1,5,13,2,6,1,1,0,19
54,76,1,1,14,1,6,1,1,32000,11
54,69,1,1,19,2,1,1,1,32000,14
54,47,1,5,17,2,1,2,1,30000,8
54,17,1,5,13,1,6,2,1,0,13
54,62,1,1,17,1,6,1,1,2400,11
54,57,1,1,16,2,1,1,1,19900,15
54,55,1,1,20,2,1,1,1,63000,15
54,58,1,1,19,1,6,1,1,8900,15
54,26,1,1,16,2,6,1,1,0,5
54,30,1,1,19,1,1,1,1,10700,6
54,1,1,5,NA,2,NA,1,1,NA,7
54,33,1,4,18,2,1,1,1,35000,7
54,30,1,1,21,2,1,1,1,46000,12
54,35,1,1,16,1,1,1,1,30000,12
54,5,1,5,3,2,NA,1,1,NA,16
54,60,1,1,21,1,1,1,1,14200,15
54,58,1,1,21,2,1,1,1,14100,18
54,68,1,1,16,1,6,1,1,15600,14
54,62,1,1,1,2,1,1,1,37000,15
54,55,1,1,18,1,6,1,1,42910,27
54,34,1,1,21,2,1,1,1,2800,26
54,11,1,5,8,1,NA,1,1,NA,25
54,8,1,5,5,1,NA,1,1,NA,26
54,49,1,1,16,1,3,1,1,0,25
54,47,1,1,16,2,1,1,1,21000,19
54,69,1,1,16,1,6,1,1,20900,15
54,58,1,1,17,2,6,1,1,130,12
54,37,1,5,16,1,6,1,1,0,15
54,72,1,3,19,1,6,1,1,14000,10
54,46,1,1,16,1,1,1,1,71000,15
54,37,1,1,18,2,1,1,1,13000,17
54,14,1,5,11,1,NA,1,1,NA,19
54,10,1,5,7,2,NA,1,1,NA,25
54,42,1,5,16,1,6,1,2,11000,23
54,81,1,1,16,1,6,1,1,1300,10
54,76,1,1,17,2,6,1,1,21000,14
54,69,1,2,11,2,6,1,1,10200,20
54,62,4,1,22,2,1,1,1,46400,16
54,59,1,1,22,1,1,1,1,59000,14
54,31,1,5,11,1,6,1,24,62000,13
54,30,1,1,20,2,1,1,1,40000,36
54,29,1,1,16,1,1,1,1,7000,76
54,2,1,5,NA,1,NA,1,1,NA,39
54,0,1,5,NA,2,NA,1,1,NA,50
54,53,1,3,17,2,1,1,1,26600,12
54,33,1,1,20,2,1,1,1,27700,34
54,34,1,1,16,1,1,1,1,32100,29
54,11,1,5,8,1,NA,1,1,NA,30
54,44,1,3,22,1,1,1,1,37000,23
54,60,1,1,23,1,1,1,1,219000,15
54,58,1,1,21,2,1,1,1,43500,18
54,36,1,1,18,2,1,1,1,850,13
54,36,1,1,19,1,1,1,1,46000,15
54,8,1,5,5,1,NA,1,1,NA,13
54,80,1,3,5,1,6,1,1,8000,13
54,54,1,1,16,1,6,1,1,20800,10
54,54,1,1,16,2,6,1,1,350,11
54,93,1,2,24,1,6,1,1,48100,3
54,93,1,1,19,2,6,1,1,6400,16
54,62,1,3,21,1,1,1,1,54050,21
54,39,1,1,16,2,1,2,1,7800,25
54,43,1,1,21,1,1,2,1,23100,70
54,5,1,5,2,1,NA,2,1,NA,37
54,1,1,5,NA,2,NA,2,1,NA,46
54,32,1,5,18,2,1,2,1,1000,22
54,13,1,5,10,2,NA,2,1,NA,23
54,11,1,5,7,2,NA,2,1,NA,22
54,31,1,5,17,2,6,1,1,6900,20
54,63,1,1,16,1,1,1,1,38000,25
54,57,1,1,18,2,1,1,1,9200,19
54,70,1,1,19,1,6,1,1,48300,16
54,64,1,1,16,2,6,1,1,5300,15
54,81,1,2,17,2,6,1,1,30400,11
54,49,1,1,17,2,1,1,1,23500,21
54,53,1,1,12,1,1,1,1,25000,16
54,18,1,5,16,1,6,1,1,5000,28
54,65,1,2,16,2,6,1,1,22400,16
54,38,1,5,16,2,6,1,1,10200,11
54,34,1,5,10,1,6,1,1,6300,19
54,55,1,1,16,2,6,1,1,0,15
54,56,1,1,16,1,1,1,1,42000,15
54,68,1,3,22,2,1,1,1,73700,17
54,64,1,3,23,1,1,1,1,38900,18
54,37,1,1,16,2,1,1,1,32000,13
54,42,1,1,17,1,1,1,1,20000,15
54,14,3,5,12,1,NA,1,1,NA,16
54,25,1,4,19,2,1,1,1,6000,38
54,5,1,5,1,1,NA,1,1,NA,42
54,3,1,5,1,1,NA,1,1,NA,35
54,20,1,5,19,1,3,2,1,0,9
54,60,4,3,16,2,1,1,1,32000,17
54,63,1,1,10,1,6,1,1,10000,4
54,57,1,1,13,2,1,1,1,28010,5
54,28,1,5,16,1,1,1,1,1500,6
54,48,1,3,21,2,1,2,1,33000,27
54,44,1,1,16,2,1,1,1,6800,8
54,45,1,1,17,1,3,1,1,8000,6
54,51,1,1,18,1,1,1,1,24000,12
54,44,1,1,16,2,1,1,1,23600,17
54,34,1,1,17,1,1,1,1,23000,16
54,30,1,1,20,2,1,1,1,19000,16
54,24,1,1,19,2,1,1,1,4500,23
54,25,1,1,16,1,1,1,1,33000,33
54,3,1,5,1,2,NA,1,1,NA,33
54,86,1,2,11,2,6,1,1,14600,11
54,49,1,1,18,1,1,1,1,38000,5
54,42,1,1,18,2,1,1,1,5000,5
54,16,1,5,13,2,6,1,1,300,5
54,78,1,2,18,2,6,1,1,15500,13
54,61,1,3,19,2,6,2,1,6000,14
54,34,1,5,21,2,1,2,1,4500,22
54,28,1,5,19,1,1,2,1,10000,15
54,52,1,1,16,1,1,1,1,58200,19
54,51,1,1,19,2,1,1,1,24400,20
54,46,1,5,17,1,6,1,1,0,26
54,57,1,1,22,1,1,1,1,47700,9
54,53,1,1,21,2,6,1,1,11600,11
54,61,1,1,21,1,1,1,1,77000,14
54,59,1,1,19,2,1,1,1,23500,18
54,73,1,1,16,1,6,1,1,18400,4
54,72,1,1,16,2,6,1,1,9300,3
54,93,1,2,16,2,1,1,1,46000,20
54,20,1,5,16,1,6,1,1,0,18
54,68,1,3,19,2,6,1,1,30900,13
54,71,1,3,19,1,1,1,1,20000,10
54,50,1,1,18,1,1,1,1,73800,19
54,44,1,1,21,2,1,1,1,26000,23
54,19,1,5,19,2,1,1,1,26000,24
54,43,1,1,12,1,3,1,1,50000,29
54,48,1,1,16,2,6,1,1,0,34
54,21,1,5,16,2,6,1,1,7000,61
54,57,1,5,16,2,1,1,1,30500,18
54,51,1,3,16,2,1,1,1,13700,51
54,60,1,1,19,2,6,1,1,-499,14
54,58,1,1,14,1,1,1,1,35000,15
54,52,1,3,19,2,1,1,1,30000,15
54,27,1,5,16,2,3,1,1,0,20
54,21,1,5,16,1,3,1,1,0,18
54,45,1,1,21,2,1,1,1,75000,9
54,57,1,1,19,1,6,1,1,26500,7
54,16,1,5,13,2,6,1,1,1000,7
54,16,1,5,13,2,1,1,1,300,7
54,77,1,2,16,2,6,1,1,209000,27
54,39,1,1,13,2,6,1,1,3200,17
54,41,1,1,16,1,1,1,1,42000,19
54,16,1,5,13,2,6,1,1,0,13
54,14,1,5,11,2,NA,1,1,NA,14
54,74,1,3,16,2,6,1,1,13200,12
54,72,1,3,17,1,6,1,1,11190,12
54,71,1,1,17,1,6,1,1,36000,15
54,68,1,1,16,2,6,1,1,25000,15
54,64,1,1,17,1,1,1,1,36460,25
54,59,1,1,16,2,1,1,1,32000,25
54,60,1,1,17,1,1,1,1,69000,4
54,55,1,1,20,2,1,1,1,40000,3
54,31,1,5,18,1,1,1,1,20000,3
54,50,1,1,19,2,1,1,1,26000,25
54,50,1,1,16,1,1,1,1,54000,15
54,13,1,5,10,2,NA,1,1,NA,26
54,93,1,2,16,2,6,1,1,12240,12
54,44,4,5,22,1,1,6,24,65000,35
54,48,1,1,18,2,1,1,1,26600,54
54,52,1,1,16,1,6,1,1,52300,43
54,11,1,5,7,1,NA,1,1,NA,41
54,11,1,5,7,2,NA,1,1,NA,36
54,56,1,3,19,1,1,2,1,23000,15
54,76,1,1,12,1,6,1,1,24900,24
54,73,1,1,12,2,6,1,1,4800,19
54,82,1,1,16,1,1,1,1,70000,8
54,81,1,1,19,2,6,1,1,15000,10
54,43,1,1,22,2,1,1,1,38000,28
54,43,1,1,20,1,1,1,1,70400,26
54,23,1,5,24,2,1,1,1,4000,35
54,18,1,5,18,2,6,1,1,0,21
54,13,1,5,10,2,NA,1,1,NA,27
54,44,1,1,12,1,6,1,1,10300,18
54,59,1,1,9,2,6,1,1,1400,20
54,13,1,5,10,1,NA,1,1,NA,25
54,63,1,2,19,2,6,1,1,18100,6
54,11,1,5,8,2,NA,1,1,NA,4
54,50,1,1,19,2,1,1,1,19000,8
54,51,1,1,16,1,1,1,1,55000,14
54,34,1,5,18,2,1,1,1,12000,8
54,16,1,5,12,1,6,1,1,0,7
54,8,1,5,5,1,NA,1,1,NA,6
54,4,1,5,1,2,NA,1,1,NA,12
54,34,1,5,16,1,3,1,1,2500,11
54,32,1,1,19,1,1,1,1,50000,21
54,32,1,1,22,2,1,1,1,42000,18
54,2,1,5,NA,2,NA,1,1,NA,25
54,39,1,4,19,2,1,1,1,51000,23
54,12,1,5,9,2,NA,1,1,NA,25
54,6,1,5,2,1,NA,1,1,NA,39
54,34,1,5,23,1,1,1,1,238000,23
54,46,1,3,16,1,6,1,1,12000,9
54,20,1,5,14,2,6,1,1,0,6
54,17,1,5,13,1,6,1,1,0,7
54,41,1,3,12,2,6,1,1,3600,10
54,63,1,1,13,2,6,1,1,20700,23
54,64,1,1,16,1,6,1,1,38400,20
54,86,1,3,16,2,6,1,1,14300,16
54,57,1,3,16,2,6,1,1,0,17
54,58,1,3,16,1,1,1,1,25000,13
54,75,1,1,11,1,6,1,1,26400,11
54,74,1,1,16,2,6,1,1,6000,13
54,28,1,5,17,1,6,2,1,680,20
54,53,1,1,22,1,1,1,1,80760,15
54,52,1,1,21,2,1,1,1,38000,13
54,58,1,3,16,1,6,1,1,11200,8
54,43,1,5,17,1,6,1,1,20000,6
54,65,1,2,18,2,6,1,1,20000,4
54,72,1,2,16,2,6,1,1,18930,9
54,41,1,1,20,1,1,1,1,36660,11
54,11,1,5,7,2,NA,1,1,NA,57
54,39,1,1,20,2,1,1,1,34000,16
54,47,1,1,21,1,1,1,1,81500,23
54,45,1,1,22,2,1,1,1,43000,15
54,15,1,5,12,1,NA,1,1,150,45
54,12,1,5,9,1,NA,1,1,NA,30
54,9,1,5,6,2,NA,1,1,NA,27
54,48,1,1,16,2,6,1,1,0,71
54,47,1,1,19,1,1,1,1,58200,60
54,20,1,5,18,2,1,1,1,10000,66
54,18,1,5,18,1,1,1,1,750,36
54,60,1,1,17,2,1,1,1,10000,3
54,59,1,1,16,1,6,1,1,12000,3
54,49,1,5,16,1,6,1,1,0,12
54,35,1,5,14,2,1,1,1,28300,7
54,19,1,5,14,2,6,1,1,7100,13
54,10,1,5,5,1,NA,1,1,NA,5
54,93,1,2,21,2,6,1,1,18000,16
54,58,1,1,16,1,6,1,1,41000,17
54,52,1,1,19,2,1,1,1,16000,17
54,24,1,1,19,1,1,1,1,7250,26
54,0,1,5,NA,1,NA,1,1,NA,13
54,21,1,1,19,2,3,1,1,0,19
54,86,1,1,11,1,6,1,1,8000,20
54,60,1,1,19,1,1,1,1,253000,13
54,58,1,3,19,2,1,1,1,14100,12
54,33,1,3,16,1,1,1,1,30000,10
54,61,1,1,19,1,1,1,1,44000,12
54,60,1,1,16,2,1,1,1,37000,12
54,77,1,1,17,2,6,1,1,5100,10
54,75,1,1,16,1,6,1,1,10800,12
54,72,1,1,1,1,6,1,1,5470,22
54,67,1,1,13,2,6,1,1,1600,22
54,57,1,1,16,1,1,1,1,68000,17
54,52,1,1,16,2,6,1,1,0,10
54,28,1,1,19,1,1,1,1,36000,16
54,80,1,2,14,2,6,1,1,173000,18
54,69,1,1,19,1,1,1,1,38800,12
54,54,1,1,14,2,1,1,1,18000,14
54,42,1,3,14,2,1,1,1,44000,17
54,44,1,5,16,2,2,1,1,20500,17
54,34,1,1,19,1,4,1,1,19800,9
54,26,1,1,19,2,6,1,1,200,14
54,1,1,5,NA,2,NA,1,1,NA,15
54,82,1,2,17,1,6,1,1,17600,11
54,48,1,3,21,2,1,1,1,72000,8
54,20,1,5,18,2,1,1,1,300,13
54,13,1,5,10,2,NA,1,1,NA,14
54,45,1,4,15,2,6,2,1,53000,13
54,19,1,5,18,1,6,1,1,1000,33
54,42,1,5,17,1,6,2,1,20000,13
54,84,1,3,16,2,6,1,1,7200,17
54,53,1,1,12,1,2,1,1,60000,25
54,33,1,5,16,1,2,1,1,12800,25
54,30,1,3,13,1,2,1,1,10500,24
54,50,1,1,17,2,1,1,1,26000,26
54,27,1,1,12,2,6,1,1,0,12
54,54,1,1,12,1,1,1,1,32000,14
54,6,1,5,3,2,NA,1,1,NA,15
54,52,1,4,14,1,1,1,1,26400,11
54,69,1,3,16,1,6,1,1,14750,13
54,79,1,2,16,1,6,1,1,7900,18
54,59,1,3,16,2,6,1,1,8200,22
54,21,1,5,19,2,1,1,1,7000,21
54,30,1,3,16,2,1,1,1,9000,18
54,5,1,5,3,2,NA,1,1,NA,19
54,75,1,1,14,1,6,1,1,27200,14
54,74,1,1,16,2,6,1,1,9800,11
54,74,1,1,16,2,6,1,1,5400,33
54,74,1,1,16,1,6,1,1,19300,36
54,57,1,1,17,1,6,1,1,8100,14
54,55,1,1,16,2,1,1,1,25000,17
54,34,1,3,16,2,1,1,1,17000,41
54,72,1,3,8,2,6,1,1,7200,14
54,17,1,5,16,2,6,2,1,0,20
54,19,1,1,17,1,1,1,2,24000,48
54,19,4,1,16,2,6,1,2,0,32
54,53,1,3,17,2,6,1,1,7900,16
54,93,1,2,14,2,6,1,1,11000,23
54,93,1,1,11,1,6,1,1,14000,7
54,89,1,1,16,2,6,1,1,18000,9
54,54,1,3,16,2,1,1,1,22600,15
54,57,1,3,19,1,6,1,1,21200,28
54,54,1,3,16,2,1,1,1,22000,31
54,32,1,5,16,1,1,1,1,35000,82
54,24,1,1,21,1,1,1,1,1700,16
54,25,1,1,22,2,6,1,1,12000,58
54,30,1,1,20,2,1,1,1,18000,29
54,35,1,1,16,1,1,1,1,28000,21
54,5,1,5,2,2,NA,1,1,NA,56
54,1,1,5,NA,1,NA,1,1,NA,38
54,67,1,1,16,2,6,1,1,7000,19
54,75,1,1,13,1,6,1,1,15200,16
54,25,1,5,19,1,1,1,1,18000,36
54,34,1,5,20,2,1,1,1,21000,22
54,65,1,3,16,2,6,1,1,8000,20
54,58,1,1,19,1,6,1,1,30000,20
54,54,1,1,16,2,6,1,1,7800,21
54,43,1,3,20,2,6,2,1,4000,40
54,17,1,5,13,1,6,2,1,0,41
54,15,1,5,11,1,NA,2,1,0,41
54,2,1,5,NA,2,NA,9,1,NA,12
54,0,1,5,NA,1,NA,9,1,NA,8
54,69,1,1,11,2,6,1,1,25200,13
54,80,1,1,16,1,6,1,1,27000,17
54,34,1,5,21,2,1,1,1,45020,13
54,26,1,1,21,2,6,1,1,0,25
54,27,1,1,22,1,1,1,1,55000,16
54,1,1,5,NA,1,NA,1,1,NA,13
54,53,1,1,11,1,6,1,1,27600,17
54,52,1,1,18,2,1,1,1,4000,23
54,31,1,5,16,1,1,1,1,1500,19
54,73,1,2,16,2,6,1,1,12000,16
54,21,1,5,19,1,6,1,1,1200,18
54,38,1,1,19,1,1,1,1,32000,5
54,42,1,1,19,2,1,1,1,17000,6
54,16,1,5,13,1,6,1,1,0,10
54,6,1,5,3,1,NA,1,1,NA,6
54,2,1,5,NA,1,NA,1,1,NA,4
54,41,1,1,14,1,1,1,1,50000,11
54,39,1,1,18,2,1,1,1,21000,12
54,16,1,5,13,1,6,1,1,0,14
54,29,1,3,19,2,1,1,1,13000,14
54,10,1,5,6,1,NA,1,1,NA,16
54,9,1,5,5,2,NA,1,1,NA,17
54,29,1,5,15,1,6,1,1,3800,13
54,64,1,3,16,2,1,1,1,38840,23
54,48,1,1,14,1,1,1,1,22000,37
54,46,1,1,13,2,6,1,1,0,19
54,17,1,5,14,1,6,1,1,0,30
54,19,1,5,16,2,6,1,1,0,11
54,46,1,3,16,2,1,1,1,15000,31
54,17,1,5,13,1,6,1,1,6900,23
54,15,1,5,12,1,NA,1,1,80,9
54,64,1,2,16,2,3,1,1,12900,75
54,67,1,2,20,2,1,1,1,13400,4
