"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
19,65,1,1,21,2,1,1,29400,4
19,48,1,1,17,1,1,1,65000,15
19,50,1,1,19,2,1,1,65000,29
19,27,1,5,16,1,1,1,18500,51
19,27,1,1,21,1,1,1,45000,7
19,25,1,1,21,2,1,1,24000,5
19,52,1,1,18,2,1,9,16200,4
19,59,1,1,19,1,1,9,20200,4
19,64,1,1,16,1,6,1,28100,4
19,59,1,1,14,2,6,1,1200,3
19,76,1,1,12,1,6,1,19900,9
19,75,1,1,16,2,6,1,6800,8
19,40,1,1,18,2,1,1,40000,73
19,44,1,1,19,1,1,1,50000,71
19,17,1,5,14,1,6,1,0,61
19,15,1,5,12,1,NA,1,0,61
19,14,1,5,10,1,NA,1,NA,67
19,11,1,5,8,1,NA,1,NA,67
19,10,1,5,6,1,NA,1,NA,67
19,79,1,1,11,1,6,1,36000,16
19,78,1,1,14,2,6,1,6100,32
19,48,1,4,16,1,1,1,32000,35
19,39,1,1,18,1,1,1,49000,18
19,34,1,1,18,2,1,1,32000,32
19,15,1,5,12,1,NA,1,2000,19
19,11,1,5,8,2,NA,1,NA,47
19,8,1,5,4,2,NA,1,NA,48
19,31,1,5,22,2,1,1,26700,30
19,35,1,1,20,2,1,1,44700,2
19,38,1,1,17,1,1,1,28500,3
19,11,1,5,7,2,NA,1,NA,2
19,59,1,1,22,1,1,1,118500,27
19,60,1,1,21,2,1,1,47500,27
19,45,1,3,17,2,1,1,48000,28
19,19,1,5,18,1,1,1,12000,16
19,38,1,1,22,2,1,1,23000,35
19,41,1,1,22,1,1,1,170000,20
19,9,1,5,7,1,NA,1,NA,20
19,7,1,5,5,1,NA,1,NA,20
19,5,1,5,3,2,NA,1,NA,26
19,55,1,3,11,1,6,1,0,38
19,41,1,3,16,2,6,1,6300,40
19,55,1,1,16,1,1,1,52020,17
19,49,1,1,16,2,1,1,9600,14
19,71,1,2,16,2,6,1,10800,23
19,50,1,3,16,1,1,1,3000,17
19,54,1,5,23,1,1,1,42000,17
19,43,1,1,16,2,1,1,26000,7
19,41,1,1,16,1,1,1,32000,9
19,18,1,5,14,2,1,1,5800,5
19,16,1,5,13,2,1,1,6700,9
19,16,1,5,13,2,1,1,1500,10
19,45,1,5,16,1,1,1,24600,19
19,87,1,2,11,2,6,1,11400,14
19,42,1,5,19,2,1,1,35000,20
19,47,1,5,20,1,1,1,22000,18
19,65,1,1,16,1,1,1,32000,6
19,60,1,1,19,2,1,1,17000,8
19,20,1,5,19,1,1,1,3000,12
19,33,1,1,20,1,1,1,34000,7
19,33,1,1,19,2,1,1,11400,5
19,9,1,5,6,2,NA,1,NA,6
19,6,1,5,4,1,NA,1,NA,6
19,29,1,1,21,2,1,1,55020,4
19,31,1,1,18,1,1,1,32000,5
19,75,1,1,17,1,6,1,32300,21
19,74,1,1,14,2,6,1,5800,40
19,45,1,1,16,2,1,1,20000,17
19,45,1,1,13,1,1,1,14400,16
19,20,1,5,19,2,6,1,6000,29
19,53,1,1,16,2,1,1,27800,5
19,61,1,1,21,1,1,1,22000,2
19,95,1,2,16,2,6,1,12000,7
19,68,1,1,21,1,6,1,38400,17
19,64,1,1,18,2,6,1,10000,19
19,61,1,3,21,1,1,1,1860,23
19,89,1,2,19,2,6,1,21600,21
19,44,1,1,21,1,1,1,90000,13
19,41,1,1,21,2,1,1,60000,12
19,15,1,5,11,2,NA,1,0,12
19,50,1,1,16,2,1,1,12000,3
19,55,1,1,13,1,1,1,58000,3
19,61,1,3,16,1,6,1,24000,6
19,22,1,5,18,1,3,5,20000,5
19,33,1,5,19,1,1,1,18000,77
19,25,1,5,20,1,1,1,29000,116
19,88,1,2,21,2,6,1,22400,16
19,29,1,1,20,2,1,1,32000,7
19,29,1,1,20,1,1,1,36000,6
19,4,1,5,1,2,NA,1,NA,7
19,0,1,5,NA,2,NA,1,NA,7
19,66,1,1,18,2,1,1,46700,6
19,67,1,1,16,1,1,1,55800,7
19,69,1,2,16,1,6,1,16500,5
19,77,1,2,17,2,6,1,18300,18
19,61,1,3,18,2,1,1,50000,25
19,59,1,1,21,1,1,1,341000,22
19,58,1,1,19,2,6,1,0,22
19,53,1,5,19,2,1,2,19000,23
19,65,1,2,16,2,6,1,32700,27
19,72,1,3,19,1,1,1,42000,30
19,56,1,1,21,1,1,1,20000,7
19,53,1,1,17,2,1,1,60000,8
19,52,1,1,21,2,1,1,27500,7
19,46,1,1,21,1,1,1,21000,7
19,19,1,5,18,2,6,1,0,7
19,18,1,5,16,1,1,1,1300,10
19,15,1,5,12,2,NA,1,0,7
19,43,1,1,22,1,1,1,75000,9
19,46,1,1,22,2,1,1,53000,8
19,12,1,5,9,2,NA,1,NA,10
19,42,1,3,21,2,1,1,56100,32
19,9,1,5,6,2,NA,1,NA,34
19,6,1,5,3,2,NA,1,NA,35
19,62,1,1,19,1,6,1,29600,21
19,59,1,1,16,2,6,1,31500,25
19,52,1,1,21,1,1,1,65800,30
19,54,1,1,20,2,1,1,15350,32
19,70,1,1,16,1,6,1,50000,6
19,65,1,1,16,2,6,1,0,7
19,95,1,1,22,2,6,1,4800,13
19,95,1,1,16,1,6,1,10800,14
19,51,1,1,20,2,1,1,42000,60
19,46,1,1,17,1,1,1,40190,65
19,19,1,5,16,1,1,1,17500,40
