"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
56,41,1,1,20,2,1,1,1,60000,15
56,50,1,1,19,1,1,1,1,60000,20
56,15,1,5,11,2,NA,1,1,4000,16
56,11,1,5,7,1,NA,1,1,NA,14
56,25,1,5,19,1,1,1,1,35004,14
56,49,1,3,16,1,1,1,1,66000,15
56,63,1,1,23,1,1,1,1,392500,17
56,59,1,1,21,2,6,1,1,0,13
56,40,1,1,19,1,1,1,1,61000,19
56,54,1,1,20,2,1,1,1,17400,9
56,20,1,1,19,1,1,1,1,6000,5
56,21,1,1,16,2,6,1,1,600,5
56,0,1,5,NA,1,NA,1,1,NA,6
56,26,1,1,18,1,1,1,1,180400,19
56,22,1,1,20,2,6,1,1,0,17
56,1,1,5,NA,1,NA,1,1,NA,22
56,44,1,3,20,1,1,1,1,20800,18
56,57,1,3,20,2,1,1,1,14000,23
56,74,1,2,16,2,6,1,1,21820,9
56,63,1,1,14,1,6,8,24,8400,9
56,25,1,3,16,2,6,1,1,2800,17
56,6,1,5,2,2,NA,1,1,NA,29
56,1,1,5,NA,1,NA,1,1,NA,22
56,27,1,1,12,1,3,1,1,28000,52
56,67,1,3,22,1,1,1,1,47000,27
56,74,1,1,12,1,6,5,24,36800,25
56,74,1,1,12,2,6,1,1,7000,16
56,39,1,1,18,1,1,1,1,2000,15
56,38,1,1,16,2,1,1,2,7000,23
56,17,1,5,13,2,1,1,2,600,19
56,12,1,5,8,2,NA,1,2,NA,35
56,38,1,1,17,1,1,1,1,68000,16
56,39,1,1,16,2,6,1,1,0,23
56,15,1,5,12,2,NA,1,1,0,11
56,61,1,2,17,1,6,1,1,0,9
56,57,1,1,16,1,1,1,1,62000,52
56,56,1,1,21,2,1,1,1,45000,57
56,87,1,2,21,2,6,1,1,34600,16
56,52,1,1,19,1,1,1,1,43000,5
56,46,1,3,18,1,1,1,1,58000,44
56,43,1,3,16,2,1,1,1,20000,55
56,52,1,4,20,1,1,1,1,42700,21
56,50,1,1,16,1,1,1,1,65010,14
56,46,1,1,20,2,1,1,1,25910,13
56,46,1,1,19,1,1,1,1,50000,10
56,45,1,1,16,2,6,1,1,9000,8
56,43,1,1,19,1,1,1,1,87010,63
56,52,1,1,19,2,1,1,1,70000,69
56,19,1,5,18,1,6,1,1,0,38
56,18,5,1,16,2,3,1,2,0,70
56,20,1,1,16,1,1,1,2,9300,65
56,3,5,5,1,2,NA,1,2,NA,149
56,53,1,1,14,2,1,3,1,68200,10
56,53,1,1,14,1,1,1,1,27000,7
56,52,1,1,22,1,1,1,1,90030,13
56,52,1,1,19,2,1,1,1,24030,12
56,68,1,1,22,1,1,1,1,40100,4
56,58,1,1,19,2,1,1,1,34800,6
56,40,1,2,19,2,1,1,1,17700,5
56,16,1,5,12,1,6,1,1,3700,3
56,13,1,5,10,1,NA,1,1,NA,7
56,8,1,5,5,1,NA,1,1,NA,7
56,61,1,3,16,2,1,1,1,3600,4
56,21,1,5,16,2,4,2,1,16800,30
56,70,1,1,19,2,6,1,1,53300,19
56,70,1,1,19,1,6,1,1,14400,21
56,67,1,1,20,2,1,1,1,14900,7
56,60,1,1,19,1,1,1,1,92000,13
56,94,1,3,16,1,6,1,1,12000,7
56,54,1,5,16,1,1,1,2,48400,6
56,63,1,5,16,1,6,1,1,72300,32
56,36,1,1,16,1,1,1,1,60000,15
56,41,1,1,13,2,6,1,1,0,18
56,28,1,5,16,1,1,1,1,150300,11
56,39,1,1,19,1,1,8,2,34800,100
56,27,1,1,16,2,1,1,1,28000,58
56,20,1,3,14,2,1,8,2,1000,31
56,20,1,5,14,1,1,8,2,6000,63
56,17,1,5,14,1,1,8,2,7300,37
56,2,1,5,NA,1,NA,8,2,NA,60
56,0,1,5,NA,2,NA,8,2,NA,61
56,24,1,5,18,1,6,1,1,0,18
56,45,1,1,20,2,1,1,1,12000,4
56,46,1,1,16,1,2,1,1,15000,5
56,15,1,5,11,2,NA,1,1,0,10
56,12,1,5,8,2,NA,1,1,NA,7
56,8,1,5,4,1,NA,1,1,NA,7
56,61,1,3,19,2,1,1,1,93500,13
56,57,1,2,19,2,1,1,1,11000,13
56,62,1,1,24,1,1,1,1,85400,41
56,64,1,1,19,2,6,1,1,0,29
56,75,1,1,23,1,6,1,1,29200,16
56,72,1,1,18,2,6,1,1,36000,21
56,53,1,3,23,1,1,1,1,269000,17
56,63,1,1,16,2,1,1,1,39000,38
56,66,1,1,16,1,1,1,1,37000,72
56,67,1,1,21,1,6,1,1,24500,10
56,63,1,1,22,2,6,6,1,29200,25
56,87,1,2,20,2,6,6,1,19800,21
56,47,1,1,20,1,1,1,1,50000,23
56,50,1,1,21,2,1,1,1,43000,17
56,18,1,5,16,1,6,1,1,3000,22
56,33,1,1,19,1,1,1,1,40000,15
56,34,1,1,19,2,1,1,1,32000,20
56,11,1,5,8,2,NA,1,1,NA,25
56,9,1,5,6,2,NA,1,1,NA,25
56,8,1,5,5,2,NA,1,1,NA,24
56,6,1,5,3,2,NA,1,2,NA,40
56,66,1,2,18,2,1,1,1,23001,2
56,34,1,1,20,1,1,1,1,50004,6
56,35,1,1,19,2,1,1,1,3000,3
56,13,1,5,10,1,NA,1,1,NA,4
56,11,1,5,7,1,NA,1,1,NA,4
56,6,1,5,2,1,NA,1,1,NA,4
56,4,1,5,1,2,NA,1,1,NA,5
56,62,1,1,17,2,1,1,24,39000,14
56,46,5,1,11,1,6,8,2,15200,16
56,48,1,1,18,2,1,1,1,16500,4
56,57,1,1,20,1,1,1,1,75000,3
56,46,5,5,15,1,6,8,2,0,4
56,51,5,3,9,1,6,8,2,25000,5
56,57,1,1,19,2,1,1,1,45000,10
56,46,1,1,13,1,1,1,1,90100,24
56,47,1,1,18,2,1,1,1,48000,24
56,16,1,5,14,1,6,1,1,0,27
56,14,1,5,10,1,NA,1,1,NA,22
56,65,1,3,18,1,1,1,1,38000,20
56,67,1,2,21,2,6,1,1,112400,21
56,61,1,5,21,2,6,1,1,25000,5
56,39,1,1,16,2,1,1,1,17000,2
56,37,1,1,16,1,1,1,1,36000,3
56,18,1,5,19,2,3,1,1,1500,3
56,8,1,5,3,1,NA,1,1,NA,2
56,8,1,5,3,2,NA,1,1,NA,3
56,68,1,2,19,2,1,1,1,24000,36
56,63,1,1,16,1,1,1,1,69000,18
56,64,1,1,21,2,6,1,1,33600,14
56,29,1,1,16,1,1,1,1,55000,7
56,83,1,2,21,2,6,1,1,18000,4
56,38,1,4,21,2,1,1,1,43000,15
56,18,1,5,14,1,6,9,1,0,21
56,11,1,5,7,1,NA,9,1,NA,27
56,50,1,2,17,1,1,1,1,26000,18
56,46,1,1,19,1,1,1,1,79000,11
56,42,1,1,16,2,1,1,2,48000,3
56,16,1,5,13,2,1,1,2,3500,5
56,13,1,5,10,1,NA,1,2,NA,7
56,25,1,1,20,2,1,1,2,12900,14
56,27,1,1,16,1,1,1,1,22000,13
56,5,1,5,2,2,NA,1,2,NA,7
56,1,1,5,NA,1,NA,1,2,NA,9
56,51,1,3,20,1,1,9,1,81400,8
56,79,1,1,18,1,6,1,1,17130,17
56,80,1,1,18,2,6,1,1,9500,18
56,58,1,3,19,2,1,1,1,24000,12
56,25,1,1,16,1,2,9,2,60000,58
56,25,1,1,16,2,6,9,2,0,65
56,6,1,5,4,2,NA,9,2,NA,62
56,5,1,5,2,1,NA,9,2,NA,60
56,74,1,3,18,2,6,1,1,6800,13
56,69,1,3,19,2,6,1,1,12000,51
56,44,1,3,16,1,3,1,1,11000,39
56,44,1,3,17,1,1,1,1,95000,38
56,53,1,3,21,2,1,1,1,50000,22
56,69,1,1,16,1,6,1,1,16900,7
56,70,1,1,16,2,6,1,1,8300,7
56,42,1,1,19,2,1,1,1,35000,4
56,40,1,1,19,1,1,1,1,37000,5
56,13,1,5,11,2,NA,1,1,NA,7
56,7,1,5,4,1,NA,1,1,NA,5
56,69,1,1,18,1,1,1,1,133900,7
56,64,1,1,18,2,6,1,1,7700,9
56,74,1,3,17,1,6,1,1,17300,5
56,46,1,1,20,1,1,1,1,193000,17
56,42,1,1,20,2,6,1,1,0,14
56,12,1,5,8,1,NA,1,1,NA,20
56,8,1,5,5,2,NA,1,1,NA,25
56,30,1,3,21,1,1,6,1,-3400,27
56,40,1,1,17,2,1,1,2,36000,5
56,45,1,1,19,1,1,1,2,48000,4
56,20,1,5,19,1,1,1,2,22000,15
56,15,1,5,12,1,NA,1,2,0,4
56,9,1,5,6,1,NA,1,2,NA,4
56,20,1,5,19,1,1,1,2,35000,15
56,47,1,1,19,2,1,1,1,10400,5
56,55,1,1,16,1,1,1,1,40000,9
56,47,1,5,17,1,6,1,1,15000,7
56,50,1,5,21,1,1,1,1,74000,9
56,26,1,1,16,2,6,1,1,8000,11
56,30,1,1,16,1,1,1,1,90000,21
56,3,1,5,1,1,NA,1,1,NA,15
56,0,1,5,NA,1,NA,1,1,NA,15
56,29,1,1,22,1,1,1,1,65300,21
56,27,1,1,20,2,1,1,1,55000,22
56,44,1,4,19,2,6,1,1,0,31
56,18,1,5,14,1,1,1,1,10000,39
56,41,1,3,16,1,1,1,1,45000,29
56,49,1,3,22,2,1,1,1,65000,15
56,18,1,5,14,2,2,1,1,3000,22
56,41,1,1,21,2,1,1,1,60000,47
56,41,1,1,21,1,1,1,1,30000,37
56,23,1,5,19,1,1,1,1,18800,11
56,22,1,5,18,2,1,6,1,14000,38
56,38,1,1,22,2,1,1,1,8000,10
56,36,1,1,22,1,1,1,1,62000,10
56,8,1,5,4,1,NA,1,1,NA,14
56,8,1,5,4,1,NA,1,1,NA,13
56,1,1,5,NA,1,NA,1,1,NA,18
56,32,1,1,20,2,1,1,1,38400,26
56,35,1,1,16,1,1,9,1,65000,25
56,12,1,5,9,2,NA,1,1,NA,33
56,10,1,5,7,2,NA,1,1,NA,33
56,5,1,5,2,2,NA,1,1,NA,33
56,15,1,5,12,2,NA,9,1,600,9
56,22,3,5,16,2,1,1,1,27000,17
56,25,1,3,16,1,6,1,1,0,16
56,19,1,5,18,1,6,1,1,4800,21
56,55,1,3,16,2,1,1,1,52000,14
56,48,1,3,16,1,1,1,1,66000,14
56,6,1,5,3,1,NA,1,1,NA,14
56,57,1,1,23,2,1,1,1,49850,20
56,28,1,1,20,2,1,1,1,32000,30
56,30,1,3,16,2,6,1,1,3600,13
56,8,1,5,5,2,NA,1,1,NA,16
56,5,1,5,1,1,NA,1,1,NA,26
56,3,1,5,1,1,NA,1,1,NA,22
56,1,1,5,NA,2,NA,1,1,NA,25
56,30,1,4,15,1,1,1,1,75000,18
56,32,1,1,16,1,1,1,1,7700,6
56,32,1,1,16,2,1,1,1,2800,3
56,12,1,5,9,2,NA,1,1,NA,5
56,10,1,5,7,2,NA,1,1,NA,5
56,6,1,5,4,2,NA,1,1,NA,5
56,66,1,1,21,2,6,1,1,41900,18
56,62,1,1,16,1,6,1,1,60000,15
56,30,1,1,20,2,1,1,1,13000,12
56,35,1,1,16,1,3,1,1,20000,12
56,8,1,5,6,1,NA,1,1,NA,11
56,5,1,5,3,1,NA,1,1,NA,10
56,14,1,5,11,1,NA,1,1,NA,11
56,40,1,1,16,2,1,1,1,15000,46
56,37,1,1,16,1,1,1,1,40000,42
56,11,1,5,7,1,NA,1,1,NA,57
56,8,1,5,4,1,NA,1,1,NA,58
56,23,1,4,20,2,1,1,1,16800,64
56,3,1,5,2,2,NA,1,1,NA,63
56,2,1,5,NA,1,NA,1,1,NA,59
56,86,1,2,16,2,6,1,1,10200,8
56,86,1,1,18,2,6,1,1,9200,14
56,87,1,1,11,1,6,1,1,20400,12
56,89,1,2,21,1,6,1,1,45900,12
56,85,1,1,23,1,6,1,1,19600,9
56,83,1,1,19,2,6,1,1,9500,10
56,88,1,3,11,2,6,1,1,10900,7
56,74,1,1,16,2,1,1,1,2500,12
56,80,1,1,16,1,6,1,1,239000,12
56,53,1,1,14,1,1,1,1,59000,17
56,51,1,1,16,2,1,1,1,27700,14
56,18,1,5,14,1,6,1,1,7200,11
56,76,3,1,21,1,6,1,1,38700,12
56,74,1,1,22,2,6,1,1,26300,16
56,81,1,1,16,2,6,1,1,6500,26
56,81,1,1,14,1,6,1,1,18500,30
56,46,1,5,16,2,1,1,1,20000,17
56,60,1,5,6,1,1,1,1,2200,3
56,62,1,1,22,1,1,1,1,91500,4
56,53,1,1,19,2,6,1,1,500,4
56,33,1,1,16,1,6,1,1,4300,27
56,56,1,5,16,1,6,1,1,28800,21
56,35,1,1,21,1,1,1,1,140500,16
56,36,1,1,21,2,1,1,1,50000,15
56,9,1,5,6,2,NA,1,1,NA,18
56,7,1,5,4,2,NA,1,1,NA,18
56,43,1,1,21,1,1,1,1,20000,40
56,40,1,1,21,2,1,1,1,54000,40
56,3,1,5,1,2,NA,1,1,NA,44
56,33,1,4,16,1,1,1,1,38000,38
56,74,1,1,22,1,6,1,1,25200,61
56,71,1,1,16,2,6,1,1,8700,53
56,20,1,5,16,1,4,1,1,21000,25
56,62,1,1,21,2,6,1,1,8600,15
56,64,1,1,21,1,1,1,1,289700,16
56,25,1,3,19,1,1,1,1,50000,51
56,76,1,2,16,2,6,1,1,27900,9
56,52,1,3,16,2,1,1,1,18000,16
56,24,1,5,18,2,1,1,1,7000,12
56,50,1,1,22,1,1,1,1,106000,13
56,49,1,1,20,2,1,1,1,38000,14
56,54,1,3,16,2,1,1,1,16000,12
56,55,1,5,18,1,1,1,1,40000,11
56,54,1,1,19,2,1,3,1,25400,16
56,46,1,1,17,1,1,3,1,46000,7
56,22,1,5,16,2,1,3,1,37400,14
56,3,1,5,1,1,NA,3,1,NA,12
56,26,1,5,17,1,1,1,1,80000,14
56,33,1,4,17,1,1,1,1,85000,6
56,65,1,1,22,2,6,1,1,19540,4
56,71,1,1,16,1,6,1,1,9500,4
56,30,1,1,16,1,1,1,1,15000,47
56,31,1,1,16,2,6,1,1,0,30
56,7,1,5,3,2,NA,1,1,NA,41
56,5,1,5,1,2,NA,1,1,NA,41
56,3,1,5,1,2,NA,1,1,NA,60
56,1,1,5,NA,1,NA,1,1,NA,56
56,23,1,5,20,1,1,1,1,13000,35
56,20,1,5,19,1,3,1,1,5000,56
56,20,1,5,19,1,1,1,1,12500,55
56,94,1,2,11,2,6,1,1,13300,49
56,41,1,5,20,1,1,1,1,32000,17
56,66,1,1,19,1,1,1,1,32800,24
56,65,1,1,16,2,6,1,1,17800,30
56,60,1,2,16,2,1,1,1,29300,25
56,58,1,3,16,1,1,1,1,23800,14
56,43,1,3,22,2,1,1,1,70000,13
56,12,1,5,9,2,NA,9,2,NA,15
56,30,1,5,19,2,1,1,1,35000,16
56,57,1,1,21,1,1,1,1,121100,18
56,53,1,1,19,2,1,1,1,39000,27
56,23,1,5,16,2,6,1,1,9000,83
56,59,1,1,19,2,1,1,1,34000,13
56,59,1,1,19,1,1,1,1,40000,15
56,43,1,1,16,2,1,1,1,24000,20
56,41,1,1,16,1,1,1,1,90000,22
56,23,1,5,20,2,1,1,1,40000,36
56,23,1,5,21,2,1,5,1,25000,18
56,56,1,1,21,2,1,1,1,71000,37
56,54,1,1,16,1,1,1,1,37000,35
56,70,1,1,23,1,1,1,1,264400,25
56,70,1,1,21,2,6,1,1,21000,22
56,62,1,1,22,1,6,1,1,55000,13
56,62,1,1,21,2,1,1,1,42000,13
56,80,1,1,19,1,1,1,1,66500,18
56,78,1,1,20,2,6,1,1,10500,17
56,38,1,1,21,1,1,1,1,70000,3
56,37,1,1,21,2,1,1,1,50000,3
56,4,1,5,1,1,NA,1,1,NA,3
56,43,1,1,19,2,6,1,1,0,10
56,50,1,1,16,1,1,1,1,239000,14
56,48,1,5,20,1,1,1,1,25000,14
56,68,1,3,22,2,1,1,1,34460,12
56,60,1,1,20,1,3,1,1,102570,15
56,59,1,1,18,2,6,1,1,0,15
56,19,1,5,15,2,1,1,1,16800,11
56,21,1,5,16,1,1,1,1,20000,22
56,81,1,1,19,1,1,1,1,32800,12
56,68,1,1,19,2,6,1,1,87800,12
56,86,1,1,16,2,6,1,1,600,8
56,55,1,5,21,2,3,1,1,2400,4
56,48,1,3,16,2,1,1,1,24000,3
56,45,1,3,22,2,1,1,1,44000,8
56,32,1,5,16,1,1,1,1,50000,9
56,82,1,1,21,1,6,1,1,42400,8
56,79,1,1,21,2,6,1,1,30100,8
56,55,1,1,20,2,6,1,1,6400,14
56,56,1,1,20,1,1,1,1,49700,16
56,20,1,5,19,2,1,1,1,15000,28
56,24,1,5,16,1,1,1,1,15000,31
56,28,1,1,21,1,1,1,1,100000,22
56,29,1,1,21,2,6,1,1,500,23
56,3,1,5,2,2,NA,1,1,NA,22
56,0,1,5,NA,1,NA,1,1,NA,16
56,40,1,5,20,1,1,1,1,60000,12
56,25,1,3,18,2,1,1,1,28800,20
56,69,1,1,21,1,6,1,1,33000,11
56,67,1,1,22,2,6,1,1,43000,10
56,46,1,3,19,1,1,2,1,22400,7
56,59,1,2,19,2,1,1,1,39700,12
56,56,1,1,20,1,1,1,1,45000,16
56,59,1,1,19,2,1,1,1,24500,14
56,21,1,5,16,1,1,1,1,32000,29
56,71,1,2,21,2,6,1,1,24000,51
56,79,1,2,16,1,6,1,1,32400,22
56,26,1,4,16,2,6,9,1,4100,20
56,59,1,1,22,2,1,1,1,83700,17
56,60,1,1,19,1,1,1,1,60000,16
56,60,1,1,23,1,1,1,1,140000,19
56,49,1,1,16,2,6,1,1,0,20
56,72,1,3,17,1,6,1,1,9500,6
56,65,1,1,19,1,1,1,1,38000,24
56,59,1,1,19,2,1,1,1,24000,11
56,58,1,1,22,1,1,1,1,155800,24
56,58,1,1,22,2,1,1,1,43500,21
56,31,1,3,21,2,1,1,1,32000,12
56,72,1,1,19,1,6,1,1,15000,5
56,66,1,1,21,2,6,1,1,30000,4
56,48,1,1,19,2,6,1,1,10400,15
56,52,1,1,16,1,1,1,1,36000,25
56,42,1,1,20,2,1,1,1,59000,27
56,44,1,1,17,1,1,1,1,36000,24
56,15,1,5,12,1,NA,1,1,40,27
56,57,1,5,16,2,1,1,1,46130,13
56,59,1,1,16,2,6,1,1,0,13
56,59,1,1,21,1,1,1,1,85000,18
56,42,1,3,19,2,1,1,1,42000,26
56,57,1,3,19,2,1,1,1,48000,15
56,82,1,1,16,1,6,1,1,24600,12
56,79,1,1,14,2,6,1,1,6600,12
56,56,1,1,21,1,1,1,1,63000,14
56,45,5,1,20,2,1,1,1,28900,9
56,19,3,5,14,2,6,1,1,0,11
56,16,1,5,12,1,6,1,1,0,14
56,54,1,2,16,2,1,1,1,5700,18
56,64,1,1,19,1,1,1,1,246200,15
56,59,1,1,16,2,6,1,1,0,16
56,28,1,5,22,2,1,8,24,24000,76
56,11,1,5,8,1,NA,8,24,NA,63
56,7,1,5,3,2,NA,8,24,NA,58
56,0,1,5,NA,2,NA,8,24,NA,68
56,50,5,1,15,1,1,1,2,48000,16
56,51,5,1,9,2,6,1,2,0,3
56,50,1,1,21,1,1,1,1,71000,18
56,46,1,1,21,2,6,1,1,0,21
56,10,1,5,7,1,NA,1,1,NA,20
56,8,1,5,5,1,NA,1,1,NA,19
56,63,1,1,21,2,6,1,1,6600,12
56,64,1,1,22,1,1,1,1,95500,17
56,25,1,5,18,1,6,1,1,49800,36
56,26,1,5,21,2,6,1,1,350,19
56,70,1,1,18,1,6,1,1,20400,19
56,69,1,1,16,2,6,1,1,25300,29
56,24,1,1,17,2,6,1,1,0,41
56,30,1,1,17,1,1,1,1,28000,50
56,6,1,5,3,1,NA,1,1,NA,44
56,5,1,5,1,1,NA,1,1,NA,44
56,3,1,5,1,1,NA,1,1,NA,45
56,2,1,5,NA,1,NA,1,1,NA,45
56,0,1,5,NA,2,NA,1,1,NA,73
56,54,1,3,21,1,1,1,1,90000,20
56,52,1,2,21,2,1,1,1,62000,19
56,49,1,3,16,1,1,1,1,23300,16
56,38,1,3,19,2,1,1,1,24200,24
56,55,1,1,17,1,1,1,1,78000,22
56,55,1,1,24,2,6,1,1,34200,22
56,29,1,1,16,1,1,1,1,50000,62
56,26,1,1,19,2,6,1,1,0,65
56,10,1,5,7,1,NA,1,1,NA,46
56,5,1,5,1,2,NA,1,1,NA,55
56,8,1,5,5,1,NA,1,1,NA,46
56,22,3,1,18,2,1,1,1,21200,38
56,26,1,1,18,1,1,1,1,59900,33
56,2,1,5,NA,2,NA,1,1,NA,56
56,0,1,5,NA,2,NA,1,1,NA,56
56,38,1,3,19,1,6,9,1,193000,9
56,68,1,2,17,2,6,1,1,26300,13
56,43,1,5,14,1,1,9,1,32000,7
56,80,1,1,21,2,6,1,1,33300,8
56,59,1,3,19,1,1,1,1,55000,30
56,29,1,1,21,1,1,1,1,67000,9
56,29,1,1,18,2,6,1,1,0,10
56,9,1,5,6,2,NA,1,1,NA,15
56,7,1,5,4,1,NA,1,1,NA,10
56,4,1,5,1,2,NA,1,1,NA,16
56,3,1,5,1,1,NA,1,1,NA,10
56,80,1,1,16,1,6,1,1,15600,3
56,84,1,1,16,2,6,1,1,4800,4
56,60,1,2,16,1,1,1,1,10400,31
56,34,1,1,21,1,1,1,1,60150,13
56,34,1,1,21,2,1,1,1,10000,20
56,7,1,5,3,1,NA,1,1,NA,12
56,4,1,5,2,1,NA,1,1,NA,11
56,25,1,5,16,2,1,1,1,23900,17
56,1,1,5,NA,1,NA,9,1,NA,16
56,16,1,5,13,2,3,1,1,0,24
56,13,1,5,10,2,NA,1,1,NA,18
56,60,1,3,12,2,1,1,1,19800,10
56,56,1,5,22,2,1,1,1,58810,4
56,57,1,3,19,1,1,1,1,75000,19
56,61,1,1,22,2,6,1,1,20000,27
56,60,1,1,22,1,1,1,1,48000,29
56,94,1,2,18,1,6,1,1,21600,7
56,43,1,3,17,1,1,1,1,18000,17
56,19,1,5,16,1,1,1,1,6000,11
56,62,1,3,14,2,6,1,1,7900,21
56,19,1,5,17,2,3,1,1,4730,26
56,29,1,5,17,1,3,1,1,4800,42
56,39,1,1,18,1,1,9,2,48000,21
56,36,1,1,21,2,1,1,2,45000,14
56,12,1,5,8,2,NA,1,2,NA,14
56,76,4,1,12,1,3,1,1,22800,16
56,77,4,1,10,2,6,1,1,9600,22
56,60,1,1,21,1,6,1,1,61800,19
56,59,1,1,19,2,1,1,1,5700,17
56,50,1,1,19,1,1,1,2,40000,45
56,46,1,1,22,2,1,1,1,55000,91
56,12,1,5,8,1,NA,1,2,NA,143
56,76,1,3,21,1,1,1,1,57000,6
56,87,1,1,16,1,6,1,1,15000,21
56,83,1,1,16,2,6,1,1,6700,15
56,46,1,1,19,2,1,1,1,17400,11
56,51,1,1,20,1,6,1,1,3800,12
56,70,1,2,19,2,6,1,1,62000,11
56,8,1,5,5,2,NA,1,2,NA,13
56,32,1,1,16,1,1,1,1,12000,8
56,33,1,1,18,2,6,1,1,70,15
56,2,1,5,NA,2,NA,1,1,NA,13
56,31,1,1,16,1,1,1,1,60050,26
56,34,1,1,19,2,1,1,1,20000,11
56,9,1,5,6,1,NA,1,1,NA,14
56,5,1,5,2,1,NA,1,1,NA,14
56,80,1,1,16,2,6,1,1,11000,6
56,83,1,1,16,1,6,1,1,2900,5
56,55,1,1,19,1,1,1,1,21100,20
56,55,1,1,17,2,1,1,1,18100,18
56,56,1,3,21,2,1,1,1,23900,9
56,19,1,5,19,1,6,1,1,6000,21
56,25,1,1,20,2,1,1,1,51004,14
56,32,1,1,19,1,1,1,1,41704,13
56,20,1,1,20,2,6,1,1,17000,28
56,24,1,1,17,1,6,1,1,400,17
56,0,1,5,NA,2,NA,1,1,NA,23
56,27,1,5,21,1,2,1,1,35000,84
56,50,1,5,21,1,1,1,1,42990,257
56,20,1,5,19,1,1,1,1,4000,12
56,22,1,5,19,1,1,1,1,2200,18
56,47,1,1,18,1,1,1,1,75000,20
56,45,1,1,17,2,1,1,1,45000,20
56,21,1,5,16,1,1,1,1,5000,19
56,57,1,1,16,1,1,1,1,30000,17
56,50,1,1,14,2,1,1,1,51100,12
56,19,1,5,16,1,1,1,1,9000,30
56,79,1,2,18,2,6,1,1,11400,25
56,60,1,1,19,1,1,1,1,40000,34
56,64,1,1,20,2,1,1,1,30000,30
56,30,1,5,21,2,1,1,1,36000,47
56,66,1,3,13,1,6,1,1,7900,10
56,85,1,2,14,2,6,1,1,4000,8
56,72,1,1,21,2,1,1,1,18300,12
56,78,1,1,17,1,1,1,1,39300,9
56,68,1,1,21,2,1,1,1,26400,28
56,57,1,1,21,1,1,1,1,49000,59
56,58,1,1,16,1,1,1,1,26000,17
56,53,1,1,16,2,3,1,1,25500,11
56,21,1,1,16,1,1,1,1,28000,17
56,24,1,1,19,2,1,1,1,21000,16
56,32,1,3,16,1,1,1,1,80000,9
56,65,1,3,16,1,6,1,1,10800,18
56,63,1,2,16,1,6,1,1,11600,37
56,49,1,4,19,1,1,1,1,141000,16
56,60,1,1,24,1,1,1,1,105000,24
56,60,1,1,21,2,1,1,1,55000,21
56,75,1,2,18,2,6,1,1,31400,3
56,51,1,3,20,1,1,1,1,36500,3
56,47,1,5,21,2,1,1,1,12000,8
56,62,1,3,21,1,1,1,1,20000,7
56,72,1,1,22,2,1,1,1,5000,4
56,73,1,1,16,1,1,1,1,46900,4
56,25,1,5,21,1,1,1,1,35000,14
56,78,1,1,21,2,6,1,1,23000,9
56,81,1,1,21,1,6,1,1,37400,10
56,34,1,5,19,1,1,1,1,8050,13
56,39,1,1,18,1,1,1,1,60050,19
56,36,1,1,19,2,1,1,1,26000,25
56,14,1,5,11,2,NA,1,1,NA,19
56,12,1,5,9,1,NA,1,1,NA,17
56,53,1,1,18,2,1,1,1,30210,8
56,56,1,1,16,1,1,1,1,66700,13
56,20,1,5,19,1,3,1,1,8000,16
56,19,1,1,18,1,4,1,1,16800,20
56,65,1,1,16,1,6,1,1,11000,7
56,62,1,1,16,2,6,1,1,26800,5
56,40,1,3,19,2,1,1,1,32400,28
56,58,1,1,19,1,6,1,1,54000,12
56,55,1,1,19,2,6,1,1,0,9
56,56,1,1,16,1,1,1,1,193000,17
56,54,1,1,16,2,1,1,1,36000,17
56,61,1,1,24,2,1,1,1,10000,13
56,61,1,1,21,1,1,1,1,70000,15
56,32,1,1,23,1,1,1,1,50000,14
56,32,1,1,21,2,6,1,1,0,25
56,7,1,5,4,2,NA,1,1,NA,20
56,5,1,5,2,1,NA,1,1,NA,31
56,3,1,5,1,2,NA,1,1,NA,21
56,0,1,5,NA,1,NA,1,1,NA,14
56,58,1,1,19,2,1,1,1,34030,61
56,52,1,1,19,1,6,1,1,4030,62
56,84,1,2,14,1,6,1,1,14400,8
56,51,1,1,19,1,1,1,1,40000,21
56,46,1,1,18,2,1,1,1,42000,23
56,23,1,5,21,2,1,1,1,24000,31
56,23,1,5,18,2,1,1,1,18000,31
56,30,1,1,21,1,1,1,1,91200,49
56,30,1,1,20,2,1,1,1,1000,32
56,4,1,5,1,1,NA,1,1,NA,36
56,3,1,5,1,1,NA,1,1,NA,36
56,51,1,1,16,2,6,1,1,0,54
56,82,1,3,11,1,6,1,1,23000,18
56,51,1,1,16,1,1,1,1,57100,17
56,51,1,1,16,2,1,1,1,16000,16
56,30,1,5,16,1,1,1,1,68000,13
56,28,1,5,16,2,1,1,1,14000,15
56,56,1,1,19,2,1,1,1,35000,11
56,60,1,1,21,1,1,1,1,70000,12
56,64,1,1,16,2,1,1,1,3601,5
56,94,1,2,16,2,6,1,1,38300,14
56,48,1,1,23,2,1,1,1,39000,23
56,41,1,1,19,1,1,1,1,70000,31
56,15,1,5,12,1,NA,1,1,4000,18
56,13,1,5,9,2,NA,1,1,NA,34
56,21,1,5,16,2,6,1,1,0,18
56,30,1,5,20,1,1,1,1,28000,7
56,24,1,5,18,2,1,1,1,10000,6
56,22,1,1,16,1,1,1,1,25000,124
