"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
49,14,1,5,11,2,NA,1,NA,10
49,8,1,5,5,2,NA,1,NA,11
49,61,1,1,18,1,1,1,51400,19
49,52,1,1,16,2,6,1,0,16
49,27,1,3,16,2,1,1,35000,23
49,21,1,5,16,1,1,1,19000,19
49,29,5,1,21,1,1,1,18200,21
49,24,5,1,15,2,6,1,800,16
49,2,5,5,NA,2,NA,1,NA,20
49,70,1,1,21,1,6,1,44900,17
49,70,1,1,19,2,6,1,5800,16
49,59,1,1,18,2,6,1,18100,13
49,57,1,1,16,1,1,1,40000,13
49,55,1,1,19,1,1,1,39300,15
49,40,1,1,18,2,1,1,40000,15
49,8,1,5,5,2,NA,1,NA,16
49,54,1,1,19,1,1,1,337000,17
49,54,1,1,18,2,6,1,0,17
49,22,1,5,19,2,1,1,6000,15
49,31,1,1,21,1,1,1,111000,14
49,27,1,1,21,2,6,1,0,17
49,3,1,5,1,2,NA,1,NA,16
49,1,1,5,NA,2,NA,1,NA,17
49,32,5,5,8,1,1,1,25000,52
49,33,1,1,21,1,1,1,39000,21
