"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
38,32,1,5,16,1,1,1,1,45000,7
38,67,1,2,16,2,2,1,1,49800,3
38,56,1,1,22,1,1,1,1,62300,7
38,45,1,1,22,2,1,1,1,38200,7
38,25,1,5,19,2,1,1,1,15000,16
38,24,1,5,16,1,1,1,1,25000,6
38,48,1,1,16,1,1,1,1,41400,9
38,48,1,1,19,2,1,1,1,37700,9
38,16,1,5,13,1,6,1,1,1500,8
38,14,1,5,11,2,NA,1,1,NA,8
38,44,1,4,16,2,6,1,1,6400,107
38,18,1,5,12,1,1,2,1,1300,94
38,13,1,5,9,2,NA,1,1,NA,74
38,1,1,5,NA,2,NA,1,1,NA,84
38,18,1,5,12,2,6,3,1,0,53
38,55,1,1,20,1,1,1,1,41000,6
38,48,1,1,22,2,1,1,1,38000,6
38,55,1,1,17,2,1,1,1,26400,8
38,56,1,1,17,1,1,1,1,37000,8
38,58,1,1,19,1,6,1,1,5000,41
38,57,1,1,19,2,1,1,1,49000,47
38,61,1,1,1,1,6,1,1,1900,7
38,45,1,1,1,2,6,1,1,7100,5
38,41,1,1,20,1,1,1,1,85000,7
38,31,5,1,21,2,1,1,1,10000,7
38,4,1,5,1,1,NA,1,1,NA,6
38,2,1,5,NA,2,NA,1,1,NA,9
38,1,1,5,NA,1,NA,1,1,NA,6
38,42,1,5,21,1,1,1,1,30300,39
38,70,1,1,16,1,6,1,1,18600,11
38,65,1,1,17,2,1,1,1,21100,8
38,38,1,1,11,1,1,1,1,132000,6
38,33,1,1,11,2,6,1,1,3800,9
38,8,1,5,4,1,NA,1,1,NA,7
38,6,1,5,3,2,NA,1,1,NA,8
38,5,1,5,3,2,NA,1,1,NA,8
38,66,1,1,16,1,1,1,1,60500,10
38,64,1,1,16,2,6,1,1,9600,8
38,70,1,1,16,1,6,1,1,37200,8
38,69,1,1,19,2,6,1,1,0,6
38,45,1,1,16,1,1,1,1,22000,19
38,41,1,1,16,2,1,1,1,14000,20
38,14,1,5,11,1,NA,1,1,NA,16
38,42,1,1,18,1,1,1,1,12500,20
38,40,1,1,16,2,6,1,1,0,16
38,20,1,5,19,1,1,1,1,4000,38
38,16,1,5,14,1,1,1,1,17200,20
38,27,1,5,19,2,1,1,1,14400,31
38,23,1,5,20,2,1,1,1,13000,42
38,46,1,5,16,1,6,5,1,0,17
38,61,1,2,19,2,1,1,1,18900,3
38,32,1,3,16,1,1,1,1,24000,1
38,58,1,3,21,1,1,1,1,39000,13
38,63,1,3,21,2,1,1,1,18800,34
38,51,1,1,20,1,1,1,1,58000,5
38,47,1,1,19,2,1,1,1,6000,5
38,74,1,1,18,1,6,1,1,40300,9
38,71,1,1,18,2,6,1,1,0,7
38,69,1,1,16,2,6,1,1,25000,9
38,72,1,1,16,1,6,1,1,141200,9
38,27,1,1,21,2,1,1,1,30000,26
38,28,1,1,21,1,1,1,1,35000,28
38,60,1,1,16,1,1,1,1,8700,25
38,59,1,1,16,2,6,1,2,0,15
38,51,1,3,12,1,1,1,1,73000,29
38,72,1,1,18,1,6,1,1,14000,5
38,40,1,1,22,2,6,1,1,0,4
38,11,1,5,8,1,NA,1,1,NA,6
38,8,1,5,6,1,NA,1,1,NA,6
38,19,5,5,21,1,6,9,1,0,20
38,43,1,1,19,1,1,1,1,51000,12
38,42,1,1,18,2,1,1,1,5500,11
38,16,1,5,13,2,6,1,1,0,17
38,11,1,5,9,2,NA,1,1,NA,8
38,56,1,1,16,2,1,1,1,27500,21
38,58,1,1,19,1,6,1,1,24000,17
38,55,1,1,19,1,6,1,1,45000,7
38,56,1,1,19,2,1,1,1,18000,8
38,51,1,1,23,1,1,1,1,345000,6
38,46,1,1,19,2,6,1,1,25400,8
38,17,1,5,13,2,6,1,1,550,8
38,14,1,5,11,1,NA,1,1,NA,8
38,36,1,5,16,2,1,1,1,15000,23
38,13,1,5,9,2,NA,1,1,NA,24
38,73,1,1,19,1,6,1,1,14000,7
38,73,1,1,18,2,6,1,1,8000,7
38,34,3,1,19,2,1,1,1,17900,26
38,49,1,1,16,1,1,1,1,46900,37
38,4,1,5,1,2,NA,1,1,NA,33
38,48,1,1,20,1,1,1,1,35700,26
38,47,1,1,20,2,1,1,1,91700,28
38,54,1,5,21,1,1,1,1,51500,22
38,45,1,5,19,1,1,1,1,10100,29
38,71,1,1,11,1,2,1,1,38300,6
38,70,1,1,18,2,6,1,1,22700,6
38,78,1,1,21,1,6,1,1,32500,6
38,72,1,1,19,2,6,1,1,6800,7
38,57,1,5,21,1,1,1,1,32200,5
38,47,1,3,19,1,3,1,1,5000,46
38,19,1,5,19,2,6,1,1,3000,51
38,65,1,1,21,2,1,1,1,18200,15
38,50,1,1,16,1,1,1,1,20000,11
38,61,1,5,21,2,1,1,1,58000,26
38,81,1,2,21,2,6,1,1,86800,43
38,46,1,1,16,1,1,7,3,86600,7
38,51,1,1,18,2,6,3,1,2400,5
38,47,1,5,19,1,1,1,1,26000,8
38,57,1,3,20,1,1,1,1,60000,21
38,56,1,1,21,1,1,1,1,65000,25
38,55,1,1,22,2,1,1,1,55000,29
38,61,1,2,19,2,6,1,1,0,6
38,27,1,1,19,1,1,1,2,30000,67
38,22,1,1,19,2,3,1,2,0,88
38,0,1,5,NA,2,NA,1,2,NA,44
38,55,1,1,20,1,1,1,1,80000,11
38,54,1,1,19,2,1,9,1,24000,7
38,55,4,1,16,1,1,1,1,30000,25
38,48,4,1,16,2,1,1,1,20000,27
38,22,4,5,21,2,1,1,1,8000,10
38,18,4,5,19,1,1,1,1,6000,10
38,64,1,2,13,1,1,1,1,34000,13
38,38,1,1,21,2,1,1,1,64800,23
38,39,1,1,21,1,1,1,1,60000,32
38,14,1,5,11,2,NA,1,1,NA,16
38,12,1,5,9,1,NA,1,1,NA,18
