"","ST","age","citizen","marital","education","employment","race","sex","n","weighted_share_of_state","state"
"17513",45,1,1,1,4,2,5,1,190,4.10335974457234e-05,"sc"
"17514",45,1,1,1,4,2,5,2,294,6.34940928896982e-05,"sc"
"17515",45,1,1,1,5,1,1,1,107320,0.0231775035677633,"sc"
"17516",45,1,1,1,5,1,1,2,85022,0.0183618869580542,"sc"
"17517",45,1,1,1,5,1,2,1,11336,0.00244819400339326,"sc"
"17518",45,1,1,1,5,1,2,2,13278,0.00286760056254902,"sc"
"17519",45,1,1,1,5,1,3,1,1963,0.000423941851505026,"sc"
"17520",45,1,1,1,5,1,3,2,2038,0.000440139324180969,"sc"
"17521",45,1,1,1,5,1,4,1,1342,0.000289826777748214,"sc"
"17522",45,1,1,1,5,1,4,2,1757,0.000379452793221768,"sc"
"17523",45,1,1,1,5,1,5,1,937,0.00020236042529812,"sc"
"17524",45,1,1,1,5,1,5,2,1068,0.000230652010905434,"sc"
"17525",45,1,1,1,5,2,1,1,36897,0.00796850865765713,"sc"
"17526",45,1,1,1,5,2,1,2,49676,0.0107283420353355,"sc"
"17527",45,1,1,1,5,2,2,1,2434,0.000525661979909951,"sc"
"17528",45,1,1,1,5,2,2,2,4975,0.00107443235417091,"sc"
"17529",45,1,1,1,5,2,3,1,211,4.55688897949875e-05,"sc"
"17530",45,1,1,1,5,2,3,2,805,0.000173852873388459,"sc"
"17531",45,1,1,1,5,2,4,1,234,5.05361147489435e-05,"sc"
"17532",45,1,1,1,5,2,4,2,900,0.000194369672111321,"sc"
"17533",45,1,1,1,5,2,5,1,195,4.21134289574529e-05,"sc"
"17534",45,1,1,1,5,2,5,2,452,9.76167686603524e-05,"sc"
"17535",45,1,1,1,6,1,1,1,58572,0.0126495782610048,"sc"
"17536",45,1,1,1,6,1,1,2,51003,0.0110149293185486,"sc"
"17537",45,1,1,1,6,1,2,1,6152,0.00132862469203205,"sc"
"17538",45,1,1,1,6,1,2,2,9428,0.00203613029851726,"sc"
"17539",45,1,1,1,6,1,3,1,1120,0.000241882258627422,"sc"
"17540",45,1,1,1,6,1,3,2,695,0.000150096580130409,"sc"
"17541",45,1,1,1,6,1,4,1,1576,0.000340362892497158,"sc"
"17542",45,1,1,1,6,1,4,2,842,0.000181843626575258,"sc"
"17543",45,1,1,1,6,1,5,1,636,0.000137354568292,"sc"
"17544",45,1,1,1,6,1,5,2,571,0.000123316758639516,"sc"
"17545",45,1,1,1,6,2,1,1,24530,0.00529765339654523,"sc"
"17546",45,1,1,1,6,2,1,2,21534,0.00465061835471688,"sc"
"17547",45,1,1,1,6,2,2,1,1726,0.000372757837849045,"sc"
"17548",45,1,1,1,6,2,2,2,3018,0.000651786300479964,"sc"
"17549",45,1,1,1,6,2,3,1,357,7.70999699374907e-05,"sc"
"17550",45,1,1,1,6,2,3,2,580,0.000125260455360629,"sc"
"17551",45,1,1,1,6,2,4,1,345,7.45083743093398e-05,"sc"
"17552",45,1,1,1,6,2,4,2,378,8.16352622867549e-05,"sc"
"17553",45,1,1,1,6,2,5,1,136,2.93714171190441e-05,"sc"
"17554",45,1,1,1,6,2,5,2,124,2.67798214908931e-05,"sc"
"17555",45,1,1,2,1,1,1,1,32048,0.0069212880575818,"sc"
"17556",45,1,1,2,1,1,1,2,23562,0.00508859801587439,"sc"
"17557",45,1,1,2,1,1,2,1,21069,0.00455019402412603,"sc"
"17558",45,1,1,2,1,1,2,2,21904,0.00473052588658486,"sc"
"17559",45,1,1,2,1,1,3,1,2198,0.000474693932556315,"sc"
"17560",45,1,1,2,1,1,3,2,1358,0.000293282238585749,"sc"
"17561",45,1,1,2,1,1,4,1,388,8.3794925310214e-05,"sc"
"17562",45,1,1,2,1,1,4,2,334,7.21327449835347e-05,"sc"
"17563",45,1,1,2,1,1,5,1,1238,0.00026736628230424,"sc"
"17564",45,1,1,2,1,1,5,2,859,0.000185515053715139,"sc"
"17565",45,1,1,2,1,2,1,1,347333,0.0750122236927128,"sc"
"17566",45,1,1,2,1,2,1,2,348061,0.0751694471608206,"sc"
"17567",45,1,1,2,1,2,2,1,232976,0.0503149652553413,"sc"
"17568",45,1,1,2,1,2,2,2,228190,0.0492813505323137,"sc"
"17569",45,1,1,2,1,2,3,1,37985,0.00820347999460948,"sc"
"17570",45,1,1,2,1,2,3,2,37739,0.00815035228423239,"sc"
"17571",45,1,1,2,1,2,4,1,4586,0.000990421462558354,"sc"
"17572",45,1,1,2,1,2,4,2,6270,0.00135410871570887,"sc"
"17573",45,1,1,2,1,2,5,1,22884,0.00494217286288386,"sc"
"17574",45,1,1,2,1,2,5,2,22356,0.00482814265524522,"sc"
"17575",45,1,1,2,2,1,1,1,83904,0.0181204366320314,"sc"
"17576",45,1,1,2,2,1,1,2,67606,0.0146006178363978,"sc"
"17577",45,1,1,2,2,1,2,1,53152,0.0114790409022899,"sc"
"17578",45,1,1,2,2,1,2,2,61115,0.0131987805678704,"sc"
"17579",45,1,1,2,2,1,3,1,4369,0.000943556774949291,"sc"
"17580",45,1,1,2,2,1,3,2,2620,0.00056583171214629,"sc"
"17581",45,1,1,2,2,1,4,1,460,9.93444990791197e-05,"sc"
"17582",45,1,1,2,2,1,4,2,746,0.000161110861550051,"sc"
"17583",45,1,1,2,2,1,5,1,2520,0.000544235081911699,"sc"
"17584",45,1,1,2,2,1,5,2,2062,0.000445322515437271,"sc"
"17585",45,1,1,2,2,2,1,1,60220,0.0130054907272708,"sc"
"17586",45,1,1,2,2,2,1,2,94239,0.0203524483667764,"sc"
"17587",45,1,1,2,2,2,2,1,54886,0.0118535264705577,"sc"
"17588",45,1,1,2,2,2,2,2,61409,0.0132622746607601,"sc"
"17589",45,1,1,2,2,2,3,1,1457,0.000314662902517994,"sc"
"17590",45,1,1,2,2,2,3,2,1929,0.000416598997225265,"sc"
"17591",45,1,1,2,2,2,4,1,297,6.4141991796736e-05,"sc"
"17592",45,1,1,2,2,2,4,2,573,0.000123748691244208,"sc"
"17593",45,1,1,2,2,2,5,1,1826,0.000394354468083636,"sc"
"17594",45,1,1,2,2,2,5,2,2276,0.000491539304139297,"sc"
"17595",45,1,1,2,3,1,1,1,69512,0.0150122496086691,"sc"
"17596",45,1,1,2,3,1,1,2,81780,0.0176617242058487,"sc"
"17597",45,1,1,2,3,1,2,1,28836,0.00622760429444673,"sc"
"17598",45,1,1,2,3,1,2,2,57579,0.0124351237227753,"sc"
"17599",45,1,1,2,3,1,3,1,3936,0.000850043366033511,"sc"
"17600",45,1,1,2,3,1,3,2,3910,0.000844428242172517,"sc"
"17601",45,1,1,2,3,1,4,1,844,0.00018227555917995,"sc"
"17602",45,1,1,2,3,1,4,2,666,0.000143833557362378,"sc"
"17603",45,1,1,2,3,1,5,1,1709,0.000369086410709164,"sc"
"17604",45,1,1,2,3,1,5,2,2980,0.000643579580990819,"sc"
"17605",45,1,1,2,3,2,1,1,47498,0.0102579674288261,"sc"
"17606",45,1,1,2,3,2,1,2,67053,0.0144811884712005,"sc"
"17607",45,1,1,2,3,2,2,1,25414,0.00548856760781902,"sc"
"17608",45,1,1,2,3,2,2,2,37421,0.00808167500008639,"sc"
"17609",45,1,1,2,3,2,3,1,1570,0.000339067094683082,"sc"
"17610",45,1,1,2,3,2,3,2,1778,0.000383988085571032,"sc"
"17611",45,1,1,2,3,2,4,1,716,0.000154631872479673,"sc"
"17612",45,1,1,2,3,2,4,2,392,8.46587905195976e-05,"sc"
"17613",45,1,1,2,3,2,5,1,1706,0.000368438511802127,"sc"
"17614",45,1,1,2,3,2,5,2,1951,0.000421350255876875,"sc"
"17615",45,1,1,2,4,1,1,1,21109,0.00455883267621986,"sc"
"17616",45,1,1,2,4,1,1,2,26602,0.00574513557500596,"sc"
"17617",45,1,1,2,4,1,2,1,6414,0.00138520786324668,"sc"
"17618",45,1,1,2,4,1,2,2,17825,0.00384959933931589,"sc"
"17619",45,1,1,2,4,1,3,1,752,0.000162406659364126,"sc"
"17620",45,1,1,2,4,1,3,2,670,0.000144697422571761,"sc"
"17621",45,1,1,2,4,1,4,1,404,8.72503861477486e-05,"sc"
"17622",45,1,1,2,4,1,4,2,288,6.21982950756228e-05,"sc"
"17623",45,1,1,2,4,1,5,1,673,0.000145345321478799,"sc"
"17624",45,1,1,2,4,1,5,2,366,7.90436666586039e-05,"sc"
"17625",45,1,1,2,4,2,1,1,8075,0.00174392789144324,"sc"
"17626",45,1,1,2,4,2,1,2,12928,0.00279201235672795,"sc"
"17627",45,1,1,2,4,2,2,1,3984,0.000860409748546115,"sc"
"17628",45,1,1,2,4,2,2,2,7818,0.00168842455174034,"sc"
"17629",45,1,1,2,4,2,3,1,259,5.59352723075913e-05,"sc"
"17630",45,1,1,2,4,2,3,2,351,7.58041721234152e-05,"sc"
"17631",45,1,1,2,4,2,4,1,173,3.73621703058428e-05,"sc"
"17632",45,1,1,2,4,2,4,2,95,2.05167987228617e-05,"sc"
"17633",45,1,1,2,4,2,5,1,211,4.55688897949875e-05,"sc"
"17634",45,1,1,2,4,2,5,2,409,8.83302176594782e-05,"sc"
"17635",45,1,1,2,5,1,1,1,47281,0.0102111027412171,"sc"
"17636",45,1,1,2,5,1,1,2,48459,0.0104655110453806,"sc"
"17637",45,1,1,2,5,1,2,1,9856,0.00212856387592131,"sc"
"17638",45,1,1,2,5,1,2,2,21369,0.0046149839148298,"sc"
"17639",45,1,1,2,5,1,3,1,1039,0.000224388988137403,"sc"
"17640",45,1,1,2,5,1,3,2,1143,0.000246849483581378,"sc"
"17641",45,1,1,2,5,1,4,1,678,0.000146425152990529,"sc"
"17642",45,1,1,2,5,1,4,2,922,0.000199120930762931,"sc"
"17643",45,1,1,2,5,1,5,1,745,0.000160894895247705,"sc"
"17644",45,1,1,2,5,1,5,2,1156,0.000249657045511875,"sc"
"17645",45,1,1,2,5,2,1,1,15312,0.00330687602152061,"sc"
"17646",45,1,1,2,5,2,1,2,23119,0.00499292494393515,"sc"
"17647",45,1,1,2,5,2,2,1,3306,0.000713984595555586,"sc"
"17648",45,1,1,2,5,2,2,2,7036,0.00151953890330584,"sc"
"17649",45,1,1,2,5,2,3,1,260,5.61512386099372e-05,"sc"
"17650",45,1,1,2,5,2,3,2,416,8.98419817758995e-05,"sc"
"17651",45,1,1,2,5,2,4,1,145,3.13151138401573e-05,"sc"
"17652",45,1,1,2,5,2,4,2,362,7.81798014492203e-05,"sc"
"17653",45,1,1,2,5,2,5,1,233,5.03201484465976e-05,"sc"
"17654",45,1,1,2,5,2,5,2,256,5.52873734005536e-05,"sc"
"17655",45,1,1,2,6,1,1,1,13807,0.00298184673649001,"sc"
"17656",45,1,1,2,6,1,1,2,22629,0.00488710145578565,"sc"
"17657",45,1,1,2,6,1,2,1,2529,0.000546178778632812,"sc"
"17658",45,1,1,2,6,1,2,2,9829,0.00212273278575797,"sc"
"17659",45,1,1,2,6,1,3,1,277,5.98226657498177e-05,"sc"
"17660",45,1,1,2,6,1,3,2,722,0.000155927670293749,"sc"
"17661",45,1,1,2,6,1,4,1,346,7.47243406116857e-05,"sc"
"17662",45,1,1,2,6,1,4,2,411,8.876215026417e-05,"sc"
"17663",45,1,1,2,6,1,5,1,138,2.98033497237359e-05,"sc"
"17664",45,1,1,2,6,1,5,2,343,7.40764417046479e-05,"sc"
"17665",45,1,1,2,6,2,1,1,6158,0.00132992048984613,"sc"
"17666",45,1,1,2,6,2,1,2,10136,0.00218903444057817,"sc"
"17667",45,1,1,2,6,2,2,1,946,0.000204304122019233,"sc"
"17668",45,1,1,2,6,2,2,2,3485,0.000752642563675505,"sc"
"17669",45,1,1,2,6,2,3,1,13,2.80756193049686e-06,"sc"
"17670",45,1,1,2,6,2,3,2,89,1.92210009087862e-05,"sc"
"17671",45,1,1,2,6,2,4,1,36,7.77478688445285e-06,"sc"
"17672",45,1,1,2,6,2,4,2,166,3.58504061894215e-05,"sc"
"17673",45,1,1,2,6,2,5,1,117,2.52680573744717e-05,"sc"
"17674",45,1,1,2,6,2,5,2,313,6.75974526342706e-05,"sc"
"17675",45,1,2,1,1,1,1,1,410,8.85461839618241e-05,"sc"
"17676",45,1,2,1,1,1,1,2,225,4.85924180278303e-05,"sc"
"17677",45,1,2,1,1,1,2,1,45,9.71848360556606e-06,"sc"
"17678",45,1,2,1,1,1,2,2,93,2.00848661181698e-05,"sc"
"17679",45,1,2,1,1,1,3,1,10829,0.00233869908810388,"sc"
"17680",45,1,2,1,1,1,3,2,2469,0.000533220800492058,"sc"
"17681",45,1,2,1,1,1,4,1,485,0.000104743656637767,"sc"
"17682",45,1,2,1,1,1,4,2,574,0.000123964657546554,"sc"
"17683",45,1,2,1,1,1,5,1,115,2.48361247697799e-05,"sc"
"17684",45,1,2,1,1,1,5,2,305,6.58697222155033e-05,"sc"
"17685",45,1,2,1,1,2,1,1,329,7.10529134718052e-05,"sc"
"17686",45,1,2,1,1,2,1,2,953,0.000205815886135654,"sc"
"17687",45,1,2,1,1,2,2,1,50,1.07983151172956e-05,"sc"
"17688",45,1,2,1,1,2,2,2,16,3.4554608375346e-06,"sc"
"17689",45,1,2,1,1,2,3,1,1885,0.000407096479922045,"sc"
"17690",45,1,2,1,1,2,3,2,6003,0.00129644571298251,"sc"
"17691",45,1,2,1,1,2,4,1,234,5.05361147489435e-05,"sc"
"17692",45,1,2,1,1,2,4,2,364,7.86117340539121e-05,"sc"
"17693",45,1,2,1,1,2,5,2,35,7.55882058210693e-06,"sc"
"17694",45,1,2,1,2,1,1,1,1078,0.000232811673928894,"sc"
"17695",45,1,2,1,2,1,1,2,762,0.000164566322387585,"sc"
"17696",45,1,2,1,2,1,2,1,334,7.21327449835347e-05,"sc"
"17697",45,1,2,1,2,1,2,2,146,3.15310801425032e-05,"sc"
"17698",45,1,2,1,2,1,3,1,6153,0.0013288406583344,"sc"
"17699",45,1,2,1,2,1,3,2,2582,0.000557624992657146,"sc"
"17700",45,1,2,1,2,1,4,1,520,0.000112302477219874,"sc"
"17701",45,1,2,1,2,1,4,2,624,0.000134762972663849,"sc"
"17702",45,1,2,1,2,1,5,1,80,1.7277304187673e-05,"sc"
"17703",45,1,2,1,2,1,5,2,67,1.44697422571761e-05,"sc"
"17704",45,1,2,1,2,2,1,1,577,0.000124612556453591,"sc"
"17705",45,1,2,1,2,2,1,2,1413,0.000305160385214774,"sc"
"17706",45,1,2,1,2,2,2,1,45,9.71848360556606e-06,"sc"
"17707",45,1,2,1,2,2,2,2,79,1.70613378853271e-05,"sc"
"17708",45,1,2,1,2,2,3,1,462,9.97764316838115e-05,"sc"
"17709",45,1,2,1,2,2,3,2,3140,0.000678134189366165,"sc"
"17710",45,1,2,1,2,2,4,1,60,1.29579781407547e-05,"sc"
"17711",45,1,2,1,2,2,4,2,522,0.000112734409824566,"sc"
"17712",45,1,2,1,2,2,5,1,140,3.02352823284277e-05,"sc"
"17713",45,1,2,1,2,2,5,2,99,2.13806639322453e-05,"sc"
"17714",45,1,2,1,3,1,1,1,1166,0.000251816708535334,"sc"
"17715",45,1,2,1,3,1,1,2,575,0.0001241806238489,"sc"
"17716",45,1,2,1,3,1,2,1,92,1.98688998158239e-05,"sc"
"17717",45,1,2,1,3,1,2,2,155,3.34747768636164e-05,"sc"
"17718",45,1,2,1,3,1,3,1,1928,0.000416383030922919,"sc"
"17719",45,1,2,1,3,1,3,2,874,0.000188754548250327,"sc"
"17720",45,1,2,1,3,1,4,1,287,6.19823287732768e-05,"sc"
"17721",45,1,2,1,3,1,4,2,341,7.36445090999561e-05,"sc"
"17722",45,1,2,1,3,1,5,1,50,1.07983151172956e-05,"sc"
"17723",45,1,2,1,3,1,5,2,71,1.53336074665598e-05,"sc"
"17724",45,1,2,1,3,2,1,1,305,6.58697222155033e-05,"sc"
"17725",45,1,2,1,3,2,1,2,891,0.000192425975390208,"sc"
"17726",45,1,2,1,3,2,2,1,42,9.07058469852832e-06,"sc"
"17727",45,1,2,1,3,2,2,2,126,2.7211754095585e-05,"sc"
"17728",45,1,2,1,3,2,3,1,509,0.000109926847894069,"sc"
"17729",45,1,2,1,3,2,3,2,871,0.00018810664934329,"sc"
"17730",45,1,2,1,3,2,4,1,54,1.16621803266793e-05,"sc"
"17731",45,1,2,1,3,2,4,2,518,0.000111870544615183,"sc"
"17732",45,1,2,1,3,2,5,2,78,1.68453715829812e-05,"sc"
"17733",45,1,2,1,4,1,1,1,478,0.000103231892521346,"sc"
"17734",45,1,2,1,4,1,1,2,580,0.000125260455360629,"sc"
"17735",45,1,2,1,4,1,2,1,83,1.79252030947107e-05,"sc"
"17736",45,1,2,1,4,1,2,2,75,1.61974726759434e-05,"sc"
"17737",45,1,2,1,4,1,3,1,349,7.53722395187234e-05,"sc"
"17738",45,1,2,1,4,1,3,2,283,6.11184635638932e-05,"sc"
"17739",45,1,2,1,4,1,4,1,156,3.36907431659623e-05,"sc"
"17740",45,1,2,1,4,1,4,2,127,2.74277203979309e-05,"sc"
"17741",45,1,2,1,4,1,5,2,87,1.87890683040944e-05,"sc"
"17742",45,1,2,1,4,2,1,1,158,3.41226757706542e-05,"sc"
"17743",45,1,2,1,4,2,1,2,456,9.8480633869736e-05,"sc"
"17744",45,1,2,1,4,2,2,1,62,1.33899107454466e-05,"sc"
"17745",45,1,2,1,4,2,2,2,19,4.10335974457234e-06,"sc"
"17746",45,1,2,1,4,2,3,2,420,9.07058469852832e-05,"sc"
"17747",45,1,2,1,4,2,4,1,23,4.96722495395598e-06,"sc"
"17748",45,1,2,1,4,2,4,2,197,4.25453615621447e-05,"sc"
"17749",45,1,2,1,4,2,5,2,48,1.03663825126038e-05,"sc"
"17750",45,1,2,1,5,1,1,1,1613,0.000348353645683957,"sc"
"17751",45,1,2,1,5,1,1,2,986,0.00021294277411307,"sc"
"17752",45,1,2,1,5,1,2,1,253,5.46394744935158e-05,"sc"
"17753",45,1,2,1,5,1,2,2,254,5.48554407958617e-05,"sc"
"17754",45,1,2,1,5,1,3,1,1094,0.000236267134766428,"sc"
"17755",45,1,2,1,5,1,3,2,495,0.000106903319661227,"sc"
"17756",45,1,2,1,5,1,4,1,903,0.000195017571018359,"sc"
"17757",45,1,2,1,5,1,4,2,633,0.000136706669384963,"sc"
"17758",45,1,2,1,5,1,5,1,146,3.15310801425032e-05,"sc"
"17759",45,1,2,1,5,1,5,2,34,7.34285427976102e-06,"sc"
"17760",45,1,2,1,5,2,1,1,224,4.83764517254844e-05,"sc"
"17761",45,1,2,1,5,2,1,2,1158,0.000250088978116567,"sc"
"17762",45,1,2,1,5,2,2,1,60,1.29579781407547e-05,"sc"
"17763",45,1,2,1,5,2,2,2,97,2.09487313275535e-05,"sc"
"17764",45,1,2,1,5,2,3,1,177,3.82260355152265e-05,"sc"
"17765",45,1,2,1,5,2,3,2,788,0.000170181446248579,"sc"
"17766",45,1,2,1,5,2,4,1,278,6.00386320521636e-05,"sc"
"17767",45,1,2,1,5,2,4,2,918,0.000198257065553548,"sc"
"17768",45,1,2,1,5,2,5,2,17,3.67142713988051e-06,"sc"
"17769",45,1,2,1,6,1,1,1,1591,0.000343602387032347,"sc"
"17770",45,1,2,1,6,1,1,2,902,0.000194801604716013,"sc"
"17771",45,1,2,1,6,1,2,1,184,3.97377996316479e-05,"sc"
"17772",45,1,2,1,6,1,2,2,231,4.98882158419058e-05,"sc"
"17773",45,1,2,1,6,1,3,1,418,9.02739143805914e-05,"sc"
"17774",45,1,2,1,6,1,3,2,196,4.23293952597988e-05,"sc"
"17775",45,1,2,1,6,1,4,1,1377,0.000297385598330321,"sc"
"17776",45,1,2,1,6,1,4,2,689,0.000148800782316334,"sc"
"17777",45,1,2,1,6,1,5,1,95,2.05167987228617e-05,"sc"
"17778",45,1,2,1,6,1,5,2,108,2.33243606533585e-05,"sc"
"17779",45,1,2,1,6,2,1,1,340,7.34285427976102e-05,"sc"
"17780",45,1,2,1,6,2,1,2,519,0.000112086510917529,"sc"
"17781",45,1,2,1,6,2,2,1,90,1.94369672111321e-05,"sc"
"17782",45,1,2,1,6,2,2,2,83,1.79252030947107e-05,"sc"
"17783",45,1,2,1,6,2,3,1,82,1.77092367923648e-05,"sc"
"17784",45,1,2,1,6,2,3,2,394,8.50907231242895e-05,"sc"
"17785",45,1,2,1,6,2,4,1,256,5.52873734005536e-05,"sc"
"17786",45,1,2,1,6,2,4,2,502,0.000108415083777648,"sc"
"17787",45,1,2,1,6,2,5,1,37,7.99075318679876e-06,"sc"
"17788",45,1,2,1,6,2,5,2,30,6.47898907037737e-06,"sc"
"17789",45,1,2,2,1,1,1,1,403,8.70344198454027e-05,"sc"
"17790",45,1,2,2,1,1,1,2,40,8.63865209383649e-06,"sc"
"17791",45,1,2,2,1,1,2,1,48,1.03663825126038e-05,"sc"
"17792",45,1,2,2,1,1,2,2,283,6.11184635638932e-05,"sc"
"17793",45,1,2,2,1,1,3,1,12807,0.0027658804341441,"sc"
"17794",45,1,2,2,1,1,3,2,3236,0.000698866954391372,"sc"
"17795",45,1,2,2,1,1,4,1,81,1.74932704900189e-05,"sc"
"17796",45,1,2,2,1,1,4,2,118,2.54840236768177e-05,"sc"
"17797",45,1,2,2,1,1,5,1,315,6.80293852389624e-05,"sc"
"17798",45,1,2,2,1,1,5,2,11,2.37562932580504e-06,"sc"
"17799",45,1,2,2,1,2,1,1,1517,0.000327620880658749,"sc"
"17800",45,1,2,2,1,2,1,2,1574,0.000339930959892466,"sc"
"17801",45,1,2,2,1,2,2,1,370,7.99075318679876e-05,"sc"
"17802",45,1,2,2,1,2,2,2,324,6.99730819600756e-05,"sc"
"17803",45,1,2,2,1,2,3,1,8026,0.00173334554262829,"sc"
"17804",45,1,2,2,1,2,3,2,7964,0.00171995563188285,"sc"
"17805",45,1,2,2,1,2,4,1,1098,0.000237130999975812,"sc"
"17806",45,1,2,2,1,2,4,2,1522,0.000328700712170479,"sc"
"17807",45,1,2,2,1,2,5,1,259,5.59352723075913e-05,"sc"
"17808",45,1,2,2,1,2,5,2,139,3.00193160260818e-05,"sc"
"17809",45,1,2,2,2,1,1,1,501,0.000108199117475302,"sc"
"17810",45,1,2,2,2,1,1,2,498,0.000107551218568264,"sc"
"17811",45,1,2,2,2,1,2,1,275,5.93907331451259e-05,"sc"
"17812",45,1,2,2,2,1,2,2,139,3.00193160260818e-05,"sc"
"17813",45,1,2,2,2,1,3,1,7123,0.00153832797160993,"sc"
"17814",45,1,2,2,2,1,3,2,1942,0.000419406559155762,"sc"
"17815",45,1,2,2,2,1,4,1,460,9.93444990791197e-05,"sc"
"17816",45,1,2,2,2,1,4,2,208,4.49209908879498e-05,"sc"
"17817",45,1,2,2,2,1,5,1,186,4.01697322363397e-05,"sc"
"17818",45,1,2,2,2,1,5,2,57,1.2310079233717e-05,"sc"
"17819",45,1,2,2,2,2,1,1,360,7.77478688445285e-05,"sc"
"17820",45,1,2,2,2,2,1,2,672,0.000145129355176453,"sc"
"17821",45,1,2,2,2,2,2,1,68,1.4685708559522e-05,"sc"
"17822",45,1,2,2,2,2,2,2,201,4.34092267715284e-05,"sc"
"17823",45,1,2,2,2,2,3,1,1591,0.000343602387032347,"sc"
"17824",45,1,2,2,2,2,3,2,1356,0.000292850305981057,"sc"
"17825",45,1,2,2,2,2,4,1,324,6.99730819600756e-05,"sc"
"17826",45,1,2,2,2,2,4,2,243,5.24798114700567e-05,"sc"
"17827",45,1,2,2,2,2,5,1,12,2.59159562815095e-06,"sc"
"17828",45,1,2,2,2,2,5,2,69,1.4901674861868e-05,"sc"
"17829",45,1,2,2,3,1,1,1,680,0.00014685708559522,"sc"
"17830",45,1,2,2,3,1,1,2,436,9.41613078228178e-05,"sc"
"17831",45,1,2,2,3,1,2,1,67,1.44697422571761e-05,"sc"
"17832",45,1,2,2,3,1,2,2,129,2.78596530026227e-05,"sc"
"17833",45,1,2,2,3,1,3,1,2611,0.000563888015425177,"sc"
"17834",45,1,2,2,3,1,3,2,810,0.000174932704900189,"sc"
"17835",45,1,2,2,3,1,4,1,424,9.15697121946668e-05,"sc"
"17836",45,1,2,2,3,1,4,2,302,6.52218233084655e-05,"sc"
"17837",45,1,2,2,3,1,5,1,104,2.24604954439749e-05,"sc"
"17838",45,1,2,2,3,1,5,2,87,1.87890683040944e-05,"sc"
"17839",45,1,2,2,3,2,1,1,477,0.000103015926219,"sc"
"17840",45,1,2,2,3,2,1,2,267,5.76630027263586e-05,"sc"
"17841",45,1,2,2,3,2,2,1,276,5.96066994474718e-05,"sc"
"17842",45,1,2,2,3,2,2,2,142,3.06672149331196e-05,"sc"
"17843",45,1,2,2,3,2,3,1,538,0.000116189870662101,"sc"
"17844",45,1,2,2,3,2,3,2,482,0.00010409575773073,"sc"
"17845",45,1,2,2,3,2,4,1,217,4.6864687609063e-05,"sc"
"17846",45,1,2,2,3,2,4,2,294,6.34940928896982e-05,"sc"
"17847",45,1,2,2,3,2,5,1,64,1.38218433501384e-05,"sc"
"17848",45,1,2,2,3,2,5,2,35,7.55882058210693e-06,"sc"
"17849",45,1,2,2,4,1,1,1,235,5.07520810512894e-05,"sc"
"17850",45,1,2,2,4,1,1,2,209,4.51369571902957e-05,"sc"
"17851",45,1,2,2,4,1,2,1,73,1.57655400712516e-05,"sc"
"17852",45,1,2,2,4,1,2,2,19,4.10335974457234e-06,"sc"
"17853",45,1,2,2,4,1,3,1,158,3.41226757706542e-05,"sc"
"17854",45,1,2,2,4,1,3,2,231,4.98882158419058e-05,"sc"
"17855",45,1,2,2,4,1,4,1,95,2.05167987228617e-05,"sc"
"17856",45,1,2,2,4,1,4,2,37,7.99075318679876e-06,"sc"
"17857",45,1,2,2,4,1,5,2,10,2.15966302345912e-06,"sc"
"17858",45,1,2,2,4,2,1,1,46,9.93444990791197e-06,"sc"
"17859",45,1,2,2,4,2,1,2,178,3.84420018175724e-05,"sc"
"17860",45,1,2,2,4,2,2,1,18,3.88739344222642e-06,"sc"
"17861",45,1,2,2,4,2,2,2,41,8.85461839618241e-06,"sc"
"17862",45,1,2,2,4,2,3,1,81,1.74932704900189e-05,"sc"
"17863",45,1,2,2,4,2,3,2,182,3.93058670269561e-05,"sc"
"17864",45,1,2,2,4,2,4,2,107,2.31083943510126e-05,"sc"
"17865",45,1,2,2,4,2,5,2,24,5.1831912563019e-06,"sc"
"17866",45,1,2,2,5,1,1,1,549,0.000118565499987906,"sc"
"17867",45,1,2,2,5,1,1,2,493,0.000106471387056535,"sc"
"17868",45,1,2,2,5,1,2,1,153,3.30428442589246e-05,"sc"
"17869",45,1,2,2,5,1,2,2,176,3.80100692128806e-05,"sc"
"17870",45,1,2,2,5,1,3,1,582,0.000125692387965321,"sc"
"17871",45,1,2,2,5,1,3,2,296,6.39260254943901e-05,"sc"
"17872",45,1,2,2,5,1,4,1,546,0.000117917601080868,"sc"
"17873",45,1,2,2,5,1,4,2,638,0.000137786500896692,"sc"
"17874",45,1,2,2,5,1,5,1,72,1.55495737689057e-05,"sc"
"17875",45,1,2,2,5,2,1,1,23,4.96722495395598e-06,"sc"
"17876",45,1,2,2,5,2,1,2,285,6.1550396168585e-05,"sc"
"17877",45,1,2,2,5,2,2,1,143,3.08831812354655e-05,"sc"
"17878",45,1,2,2,5,2,2,2,60,1.29579781407547e-05,"sc"
"17879",45,1,2,2,5,2,3,1,164,3.54184735847296e-05,"sc"
"17880",45,1,2,2,5,2,3,2,87,1.87890683040944e-05,"sc"
"17881",45,1,2,2,5,2,4,1,57,1.2310079233717e-05,"sc"
"17882",45,1,2,2,5,2,4,2,79,1.70613378853271e-05,"sc"
"17883",45,1,2,2,5,2,5,1,29,6.26302276803146e-06,"sc"
"17884",45,1,2,2,5,2,5,2,18,3.88739344222642e-06,"sc"
"17885",45,1,2,2,6,1,1,1,396,8.55226557289813e-05,"sc"
"17886",45,1,2,2,6,1,1,2,386,8.33629927055222e-05,"sc"
