"","ST","age","education","race","sex","n","weighted_share_of_state","state"
"9882",42,1,2,3,1,454,3.57491884186173e-05,"pa"
"9883",42,1,2,3,2,518,4.07887215877616e-05,"pa"
"9884",42,1,2,4,1,181,1.42524297439862e-05,"pa"
"9885",42,1,2,4,2,298,2.34653263188281e-05,"pa"
"9886",42,1,2,5,1,153,1.20476339824856e-05,"pa"
"9887",42,1,2,5,2,359,2.82686313706688e-05,"pa"
"9888",42,1,3,1,1,504,3.96863237070113e-05,"pa"
"9889",42,1,3,1,2,1060,8.34672681139524e-05,"pa"
"9890",42,1,3,2,1,83,6.535644578734e-06,"pa"
"9891",42,1,3,2,2,163,1.28350610401644e-05,"pa"
"9892",42,1,3,3,1,60,4.72456234607277e-06,"pa"
"9893",42,1,3,3,2,343,2.70087480783827e-05,"pa"
"9894",42,1,3,4,1,55,4.33084881723338e-06,"pa"
"9895",42,1,3,4,2,228,1.79533369150765e-05,"pa"
"9896",42,1,3,5,1,36,2.83473740764366e-06,"pa"
"9897",42,1,3,5,2,60,4.72456234607277e-06,"pa"
"9898",42,1,4,1,1,58,4.56707693453701e-06,"pa"
"9899",42,1,4,1,2,58,4.56707693453701e-06,"pa"
"9900",42,1,4,4,1,7,5.51198940375157e-07,"pa"
"9901",42,2,1,1,1,97891,0.0077082022103235,"pa"
"9902",42,2,1,1,2,73623,0.0057972742267486,"pa"
"9903",42,2,1,2,1,30052,0.00236637579373632,"pa"
"9904",42,2,1,2,2,23026,0.0018131295430112,"pa"
"9905",42,2,1,3,1,33552,0.0026419752639239,"pa"
"9906",42,2,1,3,2,23483,0.00184911495954712,"pa"
"9907",42,2,1,4,1,3686,0.000290245613460404,"pa"
"9908",42,2,1,4,2,3943,0.000310482488842749,"pa"
"9909",42,2,1,5,1,3868,0.000304576785910158,"pa"
"9910",42,2,1,5,2,2921,0.000230007443547976,"pa"
"9911",42,2,2,1,1,335861,0.0264466039019058,"pa"
"9912",42,2,2,1,2,248758,0.0195878780014062,"pa"
"9913",42,2,2,2,1,67497,0.00531489641121457,"pa"
"9914",42,2,2,2,2,57477,0.00452589449942041,"pa"
"9915",42,2,2,3,1,42577,0.00335262818347901,"pa"
"9916",42,2,2,3,2,32950,0.00259457215505163,"pa"
"9917",42,2,2,4,1,7768,0.000611673338404888,"pa"
"9918",42,2,2,4,2,7606,0.000598917020070492,"pa"
"9919",42,2,2,5,1,9143,0.000719944558835723,"pa"
"9920",42,2,2,5,2,6346,0.000499701210802964,"pa"
"9921",42,2,3,1,1,289857,0.0228241244657603,"pa"
"9922",42,2,3,1,2,300225,0.0236405288391616,"pa"
"9923",42,2,3,2,1,44246,0.0034840497594056,"pa"
"9924",42,2,3,2,2,56512,0.00444990778835441,"pa"
"9925",42,2,3,3,1,23102,0.00181911398864955,"pa"
"9926",42,2,3,3,2,29181,0.00229779089701249,"pa"
"9927",42,2,3,4,1,13624,0.00107279062338159,"pa"
"9928",42,2,3,4,2,12506,0.000984756278333102,"pa"
"9929",42,2,3,5,1,7509,0.000591278977611008,"pa"
"9930",42,2,3,5,2,9548,0.000751835354671714,"pa"
"9931",42,2,4,1,1,73274,0.00576979302243561,"pa"
"9932",42,2,4,1,2,83977,0.00661257620226922,"pa"
"9933",42,2,4,2,1,7929,0.000624350914033517,"pa"
"9934",42,2,4,2,2,10687,0.000841523296541329,"pa"
"9935",42,2,4,3,1,3848,0.000303001931794801,"pa"
"9936",42,2,4,3,2,5722,0.000450565762403807,"pa"
"9937",42,2,4,4,1,2037,0.000160398891649171,"pa"
"9938",42,2,4,4,2,2466,0.000194179512423591,"pa"
"9939",42,2,4,5,1,1234,9.71684989175634e-05,"pa"
"9940",42,2,4,5,2,1387,0.000109216132900049,"pa"
"9941",42,2,5,1,1,192207,0.0151348992475268,"pa"
"9942",42,2,5,1,2,229564,0.0180764905068975,"pa"
"9943",42,2,5,2,1,11705,0.00092168337101303,"pa"
"9944",42,2,5,2,2,17881,0.00140799832183545,"pa"
"9945",42,2,5,3,1,6469,0.000509386563612413,"pa"
"9946",42,2,5,3,2,8009,0.000630650330494948,"pa"
"9947",42,2,5,4,1,14508,0.0011423991752804,"pa"
"9948",42,2,5,4,2,17636,0.00138870635892232,"pa"
"9949",42,2,5,5,1,3014,0.000237330515184389,"pa"
"9950",42,2,5,5,2,4428,0.000348672701140171,"pa"
"9951",42,2,6,1,1,52451,0.00413013366023105,"pa"
"9952",42,2,6,1,2,83974,0.00661233997415192,"pa"
"9953",42,2,6,2,1,2581,0.000203234923586897,"pa"
"9954",42,2,6,2,2,6214,0.000489307173641604,"pa"
"9955",42,2,6,3,1,2498,0.000196699279008163,"pa"
"9956",42,2,6,3,2,2793,0.000219928377209688,"pa"
"9957",42,2,6,4,1,12422,0.0009781418910486,"pa"
"9958",42,2,6,4,2,11967,0.000942313959924215,"pa"
"9959",42,2,6,5,1,823,6.48052468469649e-05,"pa"
"9960",42,2,6,5,2,1278,0.00010063317797135,"pa"
"9961",42,3,1,1,1,70643,0.00556262096356032,"pa"
"9962",42,3,1,1,2,51121,0.00402540586155977,"pa"
"9963",42,3,1,2,1,17531,0.0013804383748167,"pa"
"9964",42,3,1,2,2,15559,0.00122515775904244,"pa"
"9965",42,3,1,3,1,24299,0.00191336900745371,"pa"
"9966",42,3,1,3,2,18220,0.00143469209909077,"pa"
"9967",42,3,1,4,1,5255,0.000413792918810207,"pa"
"9968",42,3,1,4,2,6698,0.000527418643233257,"pa"
"9969",42,3,1,5,1,1339,0.000105436483023191,"pa"
"9970",42,3,1,5,2,1551,0.000122129936645981,"pa"
"9971",42,3,2,1,1,392451,0.0309026536213101,"pa"
"9972",42,3,2,1,2,335568,0.0264235322891158,"pa"
"9973",42,3,2,2,1,55604,0.00437840941151718,"pa"
"9974",42,3,2,2,2,50257,0.00395737216377632,"pa"
"9975",42,3,2,3,1,22801,0.00179541243421342,"pa"
"9976",42,3,2,3,2,22508,0.00177234082142343,"pa"
"9977",42,3,2,4,1,5034,0.000396390780835506,"pa"
"9978",42,3,2,4,2,7327,0.000576947805161254,"pa"
"9979",42,3,2,5,1,4364,0.000343633167971026,"pa"
"9980",42,3,2,5,2,3822,0.000300954621444836,"pa"
"9981",42,3,3,1,1,167326,0.0131757019853162,"pa"
"9982",42,3,3,1,2,178855,0.0140835266401141,"pa"
"9983",42,3,3,2,1,31027,0.00244314993186,"pa"
"9984",42,3,3,2,2,36133,0.00284521018751079,"pa"
"9985",42,3,3,3,1,11022,0.000867902102973569,"pa"
"9986",42,3,3,3,2,12655,0.000996488941492516,"pa"
"9987",42,3,3,4,1,3403,0.000267961427728094,"pa"
"9988",42,3,3,4,2,4198,0.000330561878813558,"pa"
"9989",42,3,3,5,1,3107,0.000244653586820802,"pa"
"9990",42,3,3,5,2,3442,0.000271032393253042,"pa"
"9991",42,3,4,1,1,82802,0.00652005352299196,"pa"
"9992",42,3,4,1,2,120828,0.00951432365252135,"pa"
"9993",42,3,4,2,1,7508,0.00059120023490524,"pa"
"9994",42,3,4,2,2,13880,0.00109294875605817,"pa"
"9995",42,3,4,3,1,3385,0.000266544059024272,"pa"
"9996",42,3,4,3,2,4634,0.000364893698528354,"pa"
"9997",42,3,4,4,1,1856,0.000146146461905184,"pa"
"9998",42,3,4,4,2,2832,0.000222999342734635,"pa"
"9999",42,3,4,5,1,995,7.83489922390402e-05,"pa"
"10000",42,3,4,5,2,1525,0.000120082626296016,"pa"
"10001",42,3,5,1,1,194701,0.0153312835557119,"pa"
"10002",42,3,5,1,2,219441,0.0172793780964093,"pa"
"10003",42,3,5,2,1,11370,0.000895304564580791,"pa"
"10004",42,3,5,2,2,16958,0.0013353188044117,"pa"
"10005",42,3,5,3,1,5781,0.000455211582044112,"pa"
"10006",42,3,5,3,2,8672,0.000682856744419052,"pa"
"10007",42,3,5,4,1,9324,0.000734196988579709,"pa"
"10008",42,3,5,4,2,11421,0.000899320442574953,"pa"
"10009",42,3,5,5,1,2251,0.000177249830683497,"pa"
"10010",42,3,5,5,2,2914,0.000229456244607601,"pa"
"10011",42,3,6,1,1,108204,0.00852027573490764,"pa"
"10012",42,3,6,1,2,120981,0.00952637128650384,"pa"
"10013",42,3,6,2,1,6023,0.000474267316839939,"pa"
"10014",42,3,6,2,2,9265,0.000729551168939404,"pa"
"10015",42,3,6,3,1,3823,0.000301033364150604,"pa"
"10016",42,3,6,3,2,4200,0.000330719364225094,"pa"
"10017",42,3,6,4,1,13932,0.0010970433767581,"pa"
"10018",42,3,6,4,2,11045,0.00086971318520623,"pa"
"10019",42,3,6,5,1,1544,0.000121578737705606,"pa"
"10020",42,3,6,5,2,1681,0.000132366488395806,"pa"
"10021",42,4,1,1,1,82073,0.00646265009048718,"pa"
"10022",42,4,1,1,2,72049,0.00567333320786996,"pa"
"10023",42,4,1,2,1,18945,0.00149178056077248,"pa"
"10024",42,4,1,2,2,17375,0.00136815451271691,"pa"
"10025",42,4,1,3,1,13827,0.00108877539265247,"pa"
"10026",42,4,1,3,2,13792,0.0010860193979506,"pa"
"10027",42,4,1,4,1,6061,0.000477259539659118,"pa"
"10028",42,4,1,4,2,8278,0.000651832118346507,"pa"
"10029",42,4,1,5,1,1350,0.000106302652786637,"pa"
"10030",42,4,1,5,2,1227,9.66172999771882e-05,"pa"
"10031",42,4,2,1,1,429376,0.0338102280317891,"pa"
"10032",42,4,2,1,2,469134,0.0369408805277084,"pa"
"10033",42,4,2,2,1,41179,0.00324254588081551,"pa"
"10034",42,4,2,2,2,44986,0.00354231936167383,"pa"
"10035",42,4,2,3,1,11071,0.000871760495556195,"pa"
"10036",42,4,2,3,2,10319,0.000812545980818749,"pa"
"10037",42,4,2,4,1,4390,0.000345680478320991,"pa"
"10038",42,4,2,4,2,5450,0.000429147746434944,"pa"
"10039",42,4,2,5,1,3106,0.000244574844115034,"pa"
"10040",42,4,2,5,2,2752,0.000216699926273205,"pa"
"10041",42,4,3,1,1,181806,0.0143158963648351,"pa"
"10042",42,4,3,1,2,190244,0.0149803273161045,"pa"
"10043",42,4,3,2,1,20930,0.00164808483172172,"pa"
"10044",42,4,3,2,2,29234,0.00230196426041819,"pa"
"10045",42,4,3,3,1,4776,0.000376075162747393,"pa"
"10046",42,4,3,3,2,6485,0.000510646446904699,"pa"
"10047",42,4,3,4,1,2262,0.000178116000446944,"pa"
"10048",42,4,3,4,2,2444,0.000192447172896698,"pa"
"10049",42,4,3,5,1,2474,0.000194809454069734,"pa"
"10050",42,4,3,5,2,3036,0.000239062854711282,"pa"
"10051",42,4,4,1,1,77724,0.00612019806310267,"pa"
"10052",42,4,4,1,2,101824,0.00801789727210857,"pa"
"10053",42,4,4,2,1,7164,0.000564112744121089,"pa"
"10054",42,4,4,2,2,10196,0.0008028606280093,"pa"
"10055",42,4,4,3,1,1865,0.000146855146257095,"pa"
"10056",42,4,4,3,2,1806,0.000142209326616791,"pa"
"10057",42,4,4,4,1,724,5.70097189759448e-05,"pa"
"10058",42,4,4,4,2,1131,8.90580002234718e-05,"pa"
"10059",42,4,4,5,1,1030,8.1104986940916e-05,"pa"
"10060",42,4,4,5,2,1116,8.78768596369536e-05,"pa"
"10061",42,4,5,1,1,186649,0.014697247288869,"pa"
"10062",42,4,5,1,2,171619,0.0135137444211777,"pa"
"10063",42,4,5,2,1,9631,0.000758370999250448,"pa"
"10064",42,4,5,2,2,11738,0.00092428188030337,"pa"
"10065",42,4,5,3,1,2832,0.000222999342734635,"pa"
"10066",42,4,5,3,2,2813,0.000221503231325045,"pa"
"10067",42,4,5,4,1,4335,0.000341349629503758,"pa"
"10068",42,4,5,4,2,5956,0.000468991555553491,"pa"
"10069",42,4,5,5,1,1448,0.00011401943795189,"pa"
"10070",42,4,5,5,2,1666,0.000131185347809287,"pa"
"10071",42,4,6,1,1,139418,0.0109781505527462,"pa"
"10072",42,4,6,1,2,130869,0.0103049791611366,"pa"
"10073",42,4,6,2,1,5908,0.000465211905676633,"pa"
"10074",42,4,6,2,2,8468,0.000666793232442404,"pa"
"10075",42,4,6,3,1,2275,0.000179139655621926,"pa"
"10076",42,4,6,3,2,2361,0.000185911528317964,"pa"
"10077",42,4,6,4,1,6489,0.000510961417727771,"pa"
"10078",42,4,6,4,2,4185,0.000329538223638576,"pa"
"10079",42,4,6,5,1,1307,0.000102916716438619,"pa"
"10080",42,4,6,5,2,891,7.01597508391807e-05,"pa"
"10081",42,5,1,1,1,147316,0.0116000604429009,"pa"
"10082",42,5,1,1,2,213777,0.01683337941094,"pa"
"10083",42,5,1,2,1,16978,0.00133689365852706,"pa"
"10084",42,5,1,2,2,26801,0.00211038325728494,"pa"
"10085",42,5,1,3,1,7191,0.000566238797176822,"pa"
"10086",42,5,1,3,2,9280,0.000730732309525922,"pa"
"10087",42,5,1,4,1,3255,0.000256307507274448,"pa"
"10088",42,5,1,4,2,6075,0.000478361937539868,"pa"
"10089",42,5,1,5,1,1157,9.11053105734367e-05,"pa"
"10090",42,5,1,5,2,1529,0.000120397597119088,"pa"
"10091",42,5,2,1,1,300017,0.0236241503563619,"pa"
"10092",42,5,2,1,2,521789,0.0410870776999161,"pa"
"10093",42,5,2,2,1,18872,0.00148603234325142,"pa"
"10094",42,5,2,2,2,31504,0.00248071020251128,"pa"
"10095",42,5,2,3,1,2895,0.000227960133198011,"pa"
"10096",42,5,2,3,2,4472,0.000352137380193957,"pa"
"10097",42,5,2,4,1,1636,0.000128823066636251,"pa"
"10098",42,5,2,4,2,2917,0.000229692472724905,"pa"
"10099",42,5,2,5,1,1019,8.02388171774693e-05,"pa"
"10100",42,5,2,5,2,2423,0.000190793576075572,"pa"
"10101",42,5,3,1,1,101361,0.00798143939933804,"pa"
"10102",42,5,3,1,2,121673,0.00958086123889521,"pa"
"10103",42,5,3,2,1,7167,0.000564348972238393,"pa"
"10104",42,5,3,2,2,12733,0.00100263087254241,"pa"
"10105",42,5,3,3,1,1161,9.14202813965082e-05,"pa"
"10106",42,5,3,3,2,1822,0.000143469209909077,"pa"
"10107",42,5,3,4,1,690,5.43324669798369e-05,"pa"
"10108",42,5,3,4,2,695,5.47261805086763e-05,"pa"
"10109",42,5,3,5,1,765,6.02381699124279e-05,"pa"
"10110",42,5,3,5,2,831,6.54351884931079e-05,"pa"
"10111",42,5,4,1,1,23938,0.0018849428906715,"pa"
"10112",42,5,4,1,2,34888,0.00274717551882978,"pa"
"10113",42,5,4,2,1,1579,0.000124334732407482,"pa"
"10114",42,5,4,2,2,2984,0.000234968234011353,"pa"
"10115",42,5,4,3,1,79,6.22067375566249e-06,"pa"
"10116",42,5,4,3,2,458,3.60641592416888e-05,"pa"
"10117",42,5,4,4,1,622,4.89779629876211e-05,"pa"
"10118",42,5,4,4,2,605,4.76393369895671e-05,"pa"
"10119",42,5,4,5,1,124,9.76409551521707e-06,"pa"
"10120",42,5,4,5,2,238,1.87407639727553e-05,"pa"
"10121",42,5,5,1,1,91161,0.00717826380050567,"pa"
"10122",42,5,5,1,2,79825,0.00628563648792099,"pa"
"10123",42,5,5,2,1,2692,0.000211975363927132,"pa"
"10124",42,5,5,2,2,3854,0.000303474388029408,"pa"
"10125",42,5,5,3,1,935,7.36244298929674e-05,"pa"
"10126",42,5,5,3,2,806,6.34666208489109e-05,"pa"
"10127",42,5,5,4,1,2125,0.000167328249756744,"pa"
"10128",42,5,5,4,2,1853,0.000145910233787881,"pa"
"10129",42,5,5,5,1,352,2.77174324302936e-05,"pa"
"10130",42,5,5,5,2,502,3.95288382954755e-05,"pa"
"10131",42,5,6,1,1,85519,0.00673399745456329,"pa"
"10132",42,5,6,1,2,54193,0.0042673034536787,"pa"
"10133",42,5,6,2,1,2584,0.000203471151704201,"pa"
"10134",42,5,6,2,2,3849,0.000303080674500568,"pa"
"10135",42,5,6,3,1,903,7.11046633083953e-05,"pa"
"10136",42,5,6,3,2,632,4.97653900452999e-05,"pa"
"10137",42,5,6,4,1,3277,0.000258039846801341,"pa"
"10138",42,5,6,4,2,1540,0.000121263766882535,"pa"
"10139",42,5,6,5,1,540,4.2521061114655e-05,"pa"
"10140",42,5,6,5,2,273,2.14967586746311e-05,"pa"
"10141",44,1,1,1,1,72963,0.0693254255936743,"ri"
"10142",44,1,1,1,2,68705,0.0652797084195194,"ri"
"10143",44,1,1,2,1,7593,0.0072144505644336,"ri"
"10144",44,1,1,2,2,7859,0.00746718911970021,"ri"
"10145",44,1,1,3,1,23374,0.0222086879353445,"ri"
"10146",44,1,1,3,2,22081,0.0209801505219621,"ri"
"10147",44,1,1,4,1,3429,0.00325804701507215,"ri"
"10148",44,1,1,4,2,3580,0.00340151890170846,"ri"
"10149",44,1,1,5,1,5762,0.00547473517085031,"ri"
"10150",44,1,1,5,2,6120,0.00581488706102116,"ri"
"10151",44,1,2,1,1,399,0.000379107832899909,"ri"
"10152",44,1,2,1,2,419,0.000398110731792135,"ri"
"10153",44,1,2,2,2,11,1.04515943907243e-05,"ri"
"10154",44,1,2,3,1,62,5.89089865659006e-05,"ri"
"10155",44,1,2,3,2,49,4.65571022859537e-05,"ri"
"10156",44,1,2,4,2,63,5.98591315105119e-05,"ri"
"10157",44,1,2,5,1,25,2.37536236152825e-05,"ri"
"10158",44,1,2,5,2,41,3.89559427290633e-05,"ri"
"10159",44,1,3,1,1,42,3.99060876736746e-05,"ri"
"10160",44,1,3,1,2,373,0.000354404064340015,"ri"
"10161",44,1,3,2,2,11,1.04515943907243e-05,"ri"
"10162",44,1,3,3,1,66,6.27095663443458e-05,"ri"
"10163",44,1,3,3,2,46,4.37066674521198e-05,"ri"
"10164",44,1,3,4,2,10,9.501449446113e-06,"ri"
"10165",44,1,3,5,1,39,3.70556528398407e-05,"ri"
"10166",44,1,3,5,2,10,9.501449446113e-06,"ri"
"10167",44,1,4,2,2,30,2.8504348338339e-05,"ri"
"10168",44,2,1,1,1,6918,0.00657310272682098,"ri"
"10169",44,2,1,1,2,4716,0.00448088355878689,"ri"
"10170",44,2,1,2,1,1345,0.0012779449505022,"ri"
"10171",44,2,1,2,2,968,0.000919740306383739,"ri"
"10172",44,2,1,3,1,7403,0.00703392302495746,"ri"
"10173",44,2,1,3,2,5049,0.00479728182534246,"ri"
"10174",44,2,1,4,1,436,0.000414263195850527,"ri"
"10175",44,2,1,4,2,396,0.000376257398066075,"ri"
"10176",44,2,1,5,1,675,0.000641347837612628,"ri"
"10177",44,2,1,5,2,401,0.000381008122789131,"ri"
"10178",44,2,2,1,1,23991,0.0227949273661697,"ri"
"10179",44,2,2,1,2,17316,0.0164527098608893,"ri"
"10180",44,2,2,2,1,2586,0.00245707482676482,"ri"
"10181",44,2,2,2,2,2135,0.00202855945674513,"ri"
"10182",44,2,2,3,1,6296,0.00598211257127275,"ri"
"10183",44,2,2,3,2,4605,0.00437541746993504,"ri"
"10184",44,2,2,4,1,1236,0.00117437915153957,"ri"
"10185",44,2,2,4,2,784,0.00074491363657526,"ri"
"10186",44,2,2,5,1,1325,0.00125894205160997,"ri"
"10187",44,2,2,5,2,1037,0.000985300307561919,"ri"
"10188",44,2,3,1,1,27854,0.0264653372872032,"ri"
"10189",44,2,3,1,2,31492,0.0299219645956991,"ri"
"10190",44,2,3,2,1,2528,0.00240196641997737,"ri"
"10191",44,2,3,2,2,3332,0.00316588295544485,"ri"
"10192",44,2,3,3,1,4668,0.00443527660144555,"ri"
"10193",44,2,3,3,2,7142,0.00678593519441391,"ri"
"10194",44,2,3,4,1,1158,0.00110026784585989,"ri"
"10195",44,2,3,4,2,2218,0.00210742148714786,"ri"
"10196",44,2,3,5,1,1421,0.00135015596629266,"ri"
"10197",44,2,3,5,2,1243,0.00118103016615185,"ri"
"10198",44,2,4,1,1,6003,0.00570372010250164,"ri"
"10199",44,2,4,1,2,6224,0.00591370213526073,"ri"
"10200",44,2,4,2,1,676,0.000642297982557239,"ri"
"10201",44,2,4,2,2,542,0.000514978559979325,"ri"
"10202",44,2,4,3,1,779,0.000740162911852203,"ri"
"10203",44,2,4,3,2,990,0.000940643495165187,"ri"
"10204",44,2,4,4,1,314,0.000298345512607948,"ri"
"10205",44,2,4,4,2,369,0.00035060348456157,"ri"
"10206",44,2,4,5,1,116,0.000110216813574911,"ri"
"10207",44,2,4,5,2,321,0.000304996527220227,"ri"
"10208",44,2,5,1,1,16151,0.0153457910004171,"ri"
"10209",44,2,5,1,2,20222,0.0192138310699297,"ri"
"10210",44,2,5,2,1,597,0.000567236531932946,"ri"
"10211",44,2,5,2,2,666,0.000632796533111126,"ri"
"10212",44,2,5,3,1,961,0.00091308929177146,"ri"
"10213",44,2,5,3,2,1244,0.00118198031109646,"ri"
"10214",44,2,5,4,1,1102,0.00104705972896165,"ri"
"10215",44,2,5,4,2,1796,0.0017064603205219,"ri"
"10216",44,2,5,5,1,347,0.000329700295780121,"ri"
"10217",44,2,5,5,2,459,0.000436116529576587,"ri"
"10218",44,2,6,1,1,4940,0.00469371602637982,"ri"
"10219",44,2,6,1,2,6440,0.00611893344329678,"ri"
"10220",44,2,6,2,1,228,0.000216633047371376,"ri"
"10221",44,2,6,2,2,233,0.000221383772094433,"ri"
"10222",44,2,6,3,1,439,0.000417113630684361,"ri"
"10223",44,2,6,3,2,413,0.000392409862124467,"ri"
"10224",44,2,6,4,1,848,0.000805722913030383,"ri"
"10225",44,2,6,4,2,677,0.00064324812750185,"ri"
"10226",44,2,6,5,1,168,0.000159624350694698,"ri"
"10227",44,2,6,5,2,285,0.000270791309214221,"ri"
"10228",44,3,1,1,1,7359,0.00699211664739456,"ri"
"10229",44,3,1,1,2,4626,0.00439537051377188,"ri"
"10230",44,3,1,2,1,1336,0.0012693936460007,"ri"
"10231",44,3,1,2,2,628,0.000596691025215897,"ri"
"10232",44,3,1,3,1,4602,0.0043725670351012,"ri"
"10233",44,3,1,3,2,4596,0.00436686616543354,"ri"
"10234",44,3,1,4,1,574,0.000545383198206886,"ri"
"10235",44,3,1,4,2,946,0.00089883711760229,"ri"
"10236",44,3,1,5,1,496,0.000471271892527205,"ri"
"10237",44,3,1,5,2,323,0.00030689681710945,"ri"
"10238",44,3,2,1,1,23811,0.0226239012761397,"ri"
"10239",44,3,2,1,2,19687,0.0187055035245627,"ri"
"10240",44,3,2,2,1,1535,0.00145847248997835,"ri"
"10241",44,3,2,2,2,1729,0.00164280060923294,"ri"
"10242",44,3,2,3,1,3926,0.00373026905254397,"ri"
"10243",44,3,2,3,2,3787,0.00359819890524299,"ri"
"10244",44,3,2,4,1,632,0.000600491604994342,"ri"
"10245",44,3,2,4,2,792,0.00075251479613215,"ri"
"10246",44,3,2,5,1,965,0.000916889871549905,"ri"
"10247",44,3,2,5,2,736,0.000699306679233917,"ri"
"10248",44,3,3,1,1,15366,0.0145999272188972,"ri"
"10249",44,3,3,1,2,17118,0.0162645811618562,"ri"
"10250",44,3,3,2,1,999,0.000949194799666689,"ri"
"10251",44,3,3,2,2,1629,0.00154778611477181,"ri"
"10252",44,3,3,3,1,2055,0.00195254786117622,"ri"
"10253",44,3,3,3,2,2869,0.00272596584608982,"ri"
"10254",44,3,3,4,1,222,0.000210932177703709,"ri"
"10255",44,3,3,4,2,309,0.000293594787884892,"ri"
"10256",44,3,3,5,1,645,0.000612843489274289,"ri"
"10257",44,3,3,5,2,711,0.000675553055618635,"ri"
"10258",44,3,4,1,1,7162,0.00680493809330613,"ri"
"10259",44,3,4,1,2,10607,0.0100781874274921,"ri"
"10260",44,3,4,2,1,453,0.000430415659908919,"ri"
"10261",44,3,4,2,2,687,0.000652749576947963,"ri"
"10262",44,3,4,3,1,356,0.000338251600281623,"ri"
"10263",44,3,4,3,2,634,0.000602391894883564,"ri"
"10264",44,3,4,4,1,124,0.000117817973131801,"ri"
"10265",44,3,4,4,2,56,5.32081168982328e-05,"ri"
"10266",44,3,4,5,1,340,0.000323049281167842,"ri"
"10267",44,3,4,5,2,354,0.0003363513103924,"ri"
"10268",44,3,5,1,1,18184,0.0172774356728119,"ri"
"10269",44,3,5,1,2,21140,0.0200860641290829,"ri"
"10270",44,3,5,2,1,778,0.000739212766907592,"ri"
"10271",44,3,5,2,2,506,0.000480773341973318,"ri"
"10272",44,3,5,3,1,942,0.000895036537823845,"ri"
"10273",44,3,5,3,2,1611,0.00153068350576881,"ri"
"10274",44,3,5,4,1,793,0.000753464941076761,"ri"
"10275",44,3,5,4,2,661,0.00062804580838807,"ri"
"10276",44,3,5,5,1,244,0.000231835366485157,"ri"
"10277",44,3,5,5,2,224,0.000212832467592931,"ri"
"10278",44,3,6,1,1,9992,0.00949384828655611,"ri"
"10279",44,3,6,1,2,12846,0.0122055619584768,"ri"
"10280",44,3,6,2,1,302,0.000286943773272613,"ri"
"10281",44,3,6,2,2,586,0.000556784937542222,"ri"
"10282",44,3,6,3,1,573,0.000544433053262275,"ri"
"10283",44,3,6,3,2,283,0.000268891019324998,"ri"
"10284",44,3,6,4,1,893,0.000848479435537891,"ri"
"10285",44,3,6,4,2,599,0.000569136821822169,"ri"
"10286",44,3,6,5,1,104,9.88150742395752e-05,"ri"
"10287",44,3,6,5,2,376,0.000357254499173849,"ri"
"10288",44,4,1,1,1,10174,0.00966677466647537,"ri"
"10289",44,4,1,1,2,7141,0.0067849850494693,"ri"
"10290",44,4,1,2,1,1200,0.00114017393353356,"ri"
"10291",44,4,1,2,2,996,0.000946344364832855,"ri"
"10292",44,4,1,3,1,2922,0.00277632352815422,"ri"
"10293",44,4,1,3,2,3596,0.00341672122082224,"ri"
"10294",44,4,1,4,1,467,0.000443717689133477,"ri"
"10295",44,4,1,4,2,1114,0.00105846146829699,"ri"
"10296",44,4,1,5,1,323,0.00030689681710945,"ri"
"10297",44,4,1,5,2,332,0.000315448121610952,"ri"
"10298",44,4,2,1,1,23644,0.0224652270703896,"ri"
"10299",44,4,2,1,2,26394,0.0250781256680707,"ri"
"10300",44,4,2,2,1,688,0.000653699721892575,"ri"
"10301",44,4,2,2,2,1233,0.00117152871670573,"ri"
"10302",44,4,2,3,1,1701,0.00161619655078382,"ri"
"10303",44,4,2,3,2,1640,0.00155823770916253,"ri"
"10304",44,4,2,4,1,364,0.000345852759838513,"ri"
"10305",44,4,2,4,2,507,0.000481723486917929,"ri"
"10306",44,4,2,5,1,359,0.000341102035115457,"ri"
"10307",44,4,2,5,2,519,0.000493125226253265,"ri"
"10308",44,4,3,1,1,15560,0.0147842553381518,"ri"
"10309",44,4,3,1,2,19228,0.0182693869949861,"ri"
"10310",44,4,3,2,1,711,0.000675553055618635,"ri"
"10311",44,4,3,2,2,759,0.000721160012959977,"ri"
"10312",44,4,3,3,1,571,0.000542532763373053,"ri"
"10313",44,4,3,3,2,912,0.000866532189485506,"ri"
"10314",44,4,3,4,1,98,9.31142045719074e-05,"ri"
"10315",44,4,3,4,2,121,0.000114967538297967,"ri"
"10316",44,4,3,5,1,373,0.000354404064340015,"ri"
"10317",44,4,3,5,2,623,0.00059194030049284,"ri"
"10318",44,4,4,1,1,6632,0.00630136127266214,"ri"
"10319",44,4,4,1,2,9956,0.00945964306855011,"ri"
"10320",44,4,4,2,1,329,0.000312597686777118,"ri"
"10321",44,4,4,2,2,436,0.000414263195850527,"ri"
"10322",44,4,4,3,1,139,0.000132070147300971,"ri"
"10323",44,4,4,3,2,373,0.000354404064340015,"ri"
"10324",44,4,4,4,1,8,7.6011595568904e-06,"ri"
"10325",44,4,4,4,2,51,4.84573921751763e-05,"ri"
"10326",44,4,4,5,1,147,0.000139671306857861,"ri"
"10327",44,4,4,5,2,166,0.000157724060805476,"ri"
"10328",44,4,5,1,1,18344,0.0174294588639497,"ri"
"10329",44,4,5,1,2,16253,0.0154427057847675,"ri"
"10330",44,4,5,2,1,981,0.000932092190663686,"ri"
"10331",44,4,5,2,2,518,0.000492175081308654,"ri"
"10332",44,4,5,3,1,633,0.000601441749938953,"ri"
